,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.1049139499664307,0.958,0.8866321551531964,0.908357771260997,0.958,0.9341157493672998,[0.96579247 0.90243902],0.958,0.8866321551531964,[0.98603027 0.78723404],0.8866321551531963
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",1.2706036567687988,0.959,0.8901782544439766,0.9108259474743081,0.959,0.9350603918102813,[0.96689498 0.90322581],0.959,0.8901782544439766,[0.98603027 0.79432624],0.8901782544439765
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",1.1860363483428955,0.959,0.8783221459886558,0.9084721319965798,0.959,0.9468520830082696,[0.96266968 0.93103448],0.959,0.8783221459886558,[0.99068685 0.76595745],0.8783221459886558
3,55,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 11, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'uniform'}",1.374237298965454,0.959,0.8842502002163162,0.9096675545685082,0.959,0.9407196969696969,[0.96477273 0.91666667],0.959,0.8842502002163162,[0.98835856 0.78014184],0.8842502002163162
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",5.31189751625061,0.959,0.8783221459886558,0.9084721319965798,0.959,0.9468520830082696,[0.96266968 0.93103448],0.959,0.8783221459886558,[0.99068685 0.76595745],0.8783221459886558
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",0.9519743919372559,0.959,0.8783221459886558,0.9084721319965798,0.959,0.9468520830082696,[0.96266968 0.93103448],0.959,0.8783221459886558,[0.99068685 0.76595745],0.8783221459886558
6,13,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.5507749203275155}",0.9727587699890137,0.959,0.8783221459886558,0.9084721319965798,0.959,0.9468520830082696,[0.96266968 0.93103448],0.959,0.8783221459886558,[0.99068685 0.76595745],0.8783221459886558
7,1641,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 1.004752246136711e-05, 'NN:solver': 'lbfgs', 'NN:tol': 0.0008232011127286824}",4.696646690368652,0.957,0.8860500829762465,0.906475993692567,0.957,0.9304573574900574,[0.96575342 0.89516129],0.957,0.8860500829762465,[0.98486612 0.78723404],0.8860500829762464
8,12,BC,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BC'}",1.01847243309021,0.959,0.8783221459886558,0.9084721319965798,0.959,0.9468520830082696,[0.96266968 0.93103448],0.959,0.8783221459886558,[0.99068685 0.76595745],0.8783221459886558
9,14,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",1.2747700214385986,0.958,0.8807041009255361,0.9071618037135278,0.958,0.9398220128005799,[0.96367764 0.91596639],0.958,0.8807041009255361,[0.98835856 0.77304965],0.8807041009255361
10,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.245405673980713,0.937,0.895156829234059,0.8761303109129196,0.937,0.8597597642743318,[0.97268409 0.74683544],0.937,0.895156829234059,[0.95343423 0.83687943],0.895156829234059
11,144,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw'}",1.0976977348327637,0.96,0.8877962995070963,0.9121566422754943,0.96,0.9416128395340311,[0.96587031 0.91735537],0.96,0.8877962995070963,[0.98835856 0.78723404],0.8877962995070962
12,28,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'cosine'}",1.6967933177947998,0.959,0.8783221459886558,0.9084721319965798,0.959,0.9468520830082696,[0.96266968 0.93103448],0.959,0.8783221459886558,[0.99068685 0.76595745],0.8783221459886558
