,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.1988954544067383,0.946,0.8885393703712877,0.8885393703712877,0.946,0.8885393703712877,[0.9685681  0.80851064],0.946,0.8885393703712877,[0.9685681  0.80851064],0.8885393703712878,0.966,0.034,0.028,0.989,0.698,0.171
1,3,3,20,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.162172794342041,0.947,0.8950494967758981,0.8915656488159174,0.947,0.88817497403946,[0.97079439 0.80555556],0.947,0.8950494967758981,[0.96740396 0.82269504],0.895049496775898,0.967,0.033,0.026,0.99,0.708,0.182
2,4,4,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.1096141338348389,0.94,0.8909749915372485,0.8796958711622982,0.94,0.8693827564957606,[0.97055359 0.76821192],0.94,0.8909749915372485,[0.95925495 0.82269504],0.8909749915372485,0.967,0.033,0.031,0.986,0.676,0.208
3,5,5,16,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.2246458530426025,0.937,0.8921928021202288,0.8754426235342266,0.937,0.860781990521327,[0.97156398 0.75      ],0.937,0.8921928021202288,[0.95459837 0.82978723],0.8921928021202288,0.968,0.032,0.031,0.985,0.667,0.223
4,6,6,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.1372592449188232,0.937,0.895156829234059,0.8761303109129196,0.937,0.8597597642743318,[0.97268409 0.74683544],0.937,0.895156829234059,[0.95343423 0.83687943],0.895156829234059,0.967,0.033,0.029,0.987,0.688,0.209
5,7,7,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.245405673980713,0.937,0.895156829234059,0.8761303109129196,0.937,0.8597597642743318,[0.97268409 0.74683544],0.937,0.895156829234059,[0.95343423 0.83687943],0.895156829234059,0.967,0.033,0.026,0.989,0.713,0.194
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.2448461055755615,0.947,0.9009775510035585,0.892816479567383,0.947,0.885150996066489,[0.97300469 0.7972973 ],0.947,0.9009775510035585,[0.96507567 0.83687943],0.9009775510035585,0.967,0.033,0.024,0.99,0.728,0.184
7,9,9,20,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.3164641857147217,0.947,0.9009775510035585,0.892816479567383,0.947,0.885150996066489,[0.97300469 0.7972973 ],0.947,0.9009775510035585,[0.96507567 0.83687943],0.9009775510035585,0.967,0.033,0.023,0.991,0.738,0.18
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.3722100257873535,0.946,0.9003954788266085,0.8911070780399274,0.946,0.8824596408489026,[0.97297297 0.79194631],0.946,0.9003954788266085,[0.96391153 0.83687943],0.9003954788266086,0.966,0.034,0.022,0.992,0.749,0.176
9,11,11,24,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.256711483001709,0.949,0.9021416953574584,0.8962636611605045,0.949,0.8906435468865291,[0.97306792 0.80821918],0.949,0.9021416953574584,[0.96740396 0.83687943],0.9021416953574584,0.966,0.034,0.022,0.992,0.752,0.177
