,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,14,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_recall', 'WV:weighting': 'simple'}",1.3256213665008545,0.98,0.9797588466917992,0.9798045816608544,0.98,0.9800648837942572,"[1.         0.96078431 0.99310345 0.96987952 0.97402597 0.97468354
 0.95061728 0.94444444 0.98630137 0.94736842 0.94736842 1.
 1.         0.99354839 1.         0.98734177 0.98125    0.98611111
 0.97368421 1.         0.98192771 0.97402597 1.         0.98113208
 0.98089172 0.99319728]",0.98,0.9797588466917992,"[0.98734177 0.96078431 0.97959184 1.         0.97402597 0.99354839
 0.99354839 0.92517007 0.95364238 0.96644295 0.97297297 0.99342105
 0.98734177 0.98089172 0.97350993 0.9689441  1.         0.94039735
 0.99328859 0.98742138 1.         0.98039216 0.99333333 0.99363057
 0.98089172 0.99319728]",0.9895360562710782,0.99,0.01,0.029,0.963,0.413,0.771
1,3,3,34,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_precision', 'WV:weighting': 'bw_quadratic'}",1.184386968612671,0.98,0.9797588466917992,0.9798045816608544,0.98,0.9800648837942572,"[1.         0.96078431 0.99310345 0.96987952 0.97402597 0.97468354
 0.95061728 0.94444444 0.98630137 0.94736842 0.94736842 1.
 1.         0.99354839 1.         0.98734177 0.98125    0.98611111
 0.97368421 1.         0.98192771 0.97402597 1.         0.98113208
 0.98089172 0.99319728]",0.98,0.9797588466917992,"[0.98734177 0.96078431 0.97959184 1.         0.97402597 0.99354839
 0.99354839 0.92517007 0.95364238 0.96644295 0.97297297 0.99342105
 0.98734177 0.98089172 0.97350993 0.9689441  1.         0.94039735
 0.99328859 0.98742138 1.         0.98039216 0.99333333 0.99363057
 0.98089172 0.99319728]",0.9895360562710782,0.985,0.015,0.023,0.977,0.552,0.57
2,4,4,44,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_f1', 'WV:weighting': 'bw_quadratic'}",1.2588920593261719,0.98,0.9797588466917992,0.9798045816608544,0.98,0.9800648837942572,"[1.         0.96078431 0.99310345 0.96987952 0.97402597 0.97468354
 0.95061728 0.94444444 0.98630137 0.94736842 0.94736842 1.
 1.         0.99354839 1.         0.98734177 0.98125    0.98611111
 0.97368421 1.         0.98192771 0.97402597 1.         0.98113208
 0.98089172 0.99319728]",0.98,0.9797588466917992,"[0.98734177 0.96078431 0.97959184 1.         0.97402597 0.99354839
 0.99354839 0.92517007 0.95364238 0.96644295 0.97297297 0.99342105
 0.98734177 0.98089172 0.97350993 0.9689441  1.         0.94039735
 0.99328859 0.98742138 1.         0.98039216 0.99333333 0.99363057
 0.98089172 0.99319728]",0.9895360562710782,0.983,0.017,0.02,0.982,0.609,0.474
3,5,5,17,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw'}",1.3204708099365234,0.98,0.9797588466917992,0.9798045816608544,0.98,0.9800648837942572,"[1.         0.96078431 0.99310345 0.96987952 0.97402597 0.97468354
 0.95061728 0.94444444 0.98630137 0.94736842 0.94736842 1.
 1.         0.99354839 1.         0.98734177 0.98125    0.98611111
 0.97368421 1.         0.98192771 0.97402597 1.         0.98113208
 0.98089172 0.99319728]",0.98,0.9797588466917992,"[0.98734177 0.96078431 0.97959184 1.         0.97402597 0.99354839
 0.99354839 0.92517007 0.95364238 0.96644295 0.97297297 0.99342105
 0.98734177 0.98089172 0.97350993 0.9689441  1.         0.94039735
 0.99328859 0.98742138 1.         0.98039216 0.99333333 0.99363057
 0.98089172 0.99319728]",0.9895360562710782,0.981,0.019,0.019,0.985,0.645,0.428
4,6,6,68,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_precision', 'WV:weighting': 'bw'}",1.3073029518127441,0.98,0.9797588466917992,0.9798045816608544,0.98,0.9800648837942572,"[1.         0.96078431 0.99310345 0.96987952 0.97402597 0.97468354
 0.95061728 0.94444444 0.98630137 0.94736842 0.94736842 1.
 1.         0.99354839 1.         0.98734177 0.98125    0.98611111
 0.97368421 1.         0.98192771 0.97402597 1.         0.98113208
 0.98089172 0.99319728]",0.98,0.9797588466917992,"[0.98734177 0.96078431 0.97959184 1.         0.97402597 0.99354839
 0.99354839 0.92517007 0.95364238 0.96644295 0.97297297 0.99342105
 0.98734177 0.98089172 0.97350993 0.9689441  1.         0.94039735
 0.99328859 0.98742138 1.         0.98039216 0.99333333 0.99363057
 0.98089172 0.99319728]",0.9895360562710782,0.98,0.02,0.018,0.987,0.67,0.386
5,7,7,27,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_f1', 'WV:weighting': 'bw_quadratic'}",1.4652950763702393,0.98,0.9797588466917992,0.9798045816608544,0.98,0.9800648837942572,"[1.         0.96078431 0.99310345 0.96987952 0.97402597 0.97468354
 0.95061728 0.94444444 0.98630137 0.94736842 0.94736842 1.
 1.         0.99354839 1.         0.98734177 0.98125    0.98611111
 0.97368421 1.         0.98192771 0.97402597 1.         0.98113208
 0.98089172 0.99319728]",0.98,0.9797588466917992,"[0.98734177 0.96078431 0.97959184 1.         0.97402597 0.99354839
 0.99354839 0.92517007 0.95364238 0.96644295 0.97297297 0.99342105
 0.98734177 0.98089172 0.97350993 0.9689441  1.         0.94039735
 0.99328859 0.98742138 1.         0.98039216 0.99333333 0.99363057
 0.98089172 0.99319728]",0.9895360562710782,0.979,0.021,0.017,0.989,0.697,0.349
6,8,8,21,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw'}",1.3918178081512451,0.98,0.9797588466917992,0.9798045816608544,0.98,0.9800648837942572,"[1.         0.96078431 0.99310345 0.96987952 0.97402597 0.97468354
 0.95061728 0.94444444 0.98630137 0.94736842 0.94736842 1.
 1.         0.99354839 1.         0.98734177 0.98125    0.98611111
 0.97368421 1.         0.98192771 0.97402597 1.         0.98113208
 0.98089172 0.99319728]",0.98,0.9797588466917992,"[0.98734177 0.96078431 0.97959184 1.         0.97402597 0.99354839
 0.99354839 0.92517007 0.95364238 0.96644295 0.97297297 0.99342105
 0.98734177 0.98089172 0.97350993 0.9689441  1.         0.94039735
 0.99328859 0.98742138 1.         0.98039216 0.99333333 0.99363057
 0.98089172 0.99319728]",0.9895360562710782,0.978,0.022,0.016,0.99,0.706,0.333
7,9,9,27,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_f1', 'WV:weighting': 'bw_quadratic'}",1.460012435913086,0.9765,0.9763082014208996,0.9763938237399772,0.9765,0.9766855660923709,"[1.         0.94303797 0.9862069  0.94578313 0.95483871 0.96815287
 0.9378882  0.97183099 0.97972973 0.95333333 0.95364238 0.98684211
 0.99371069 0.99342105 0.98       0.98734177 0.98734177 0.98611111
 0.96078431 0.98742138 0.98192771 0.9869281  1.         0.99363057
 0.98076923 0.99315068]",0.9765,0.9763082014208996,"[0.98734177 0.97385621 0.97278912 0.97515528 0.96103896 0.98064516
 0.97419355 0.93877551 0.9602649  0.95973154 0.97297297 0.98684211
 1.         0.96178344 0.97350993 0.9689441  0.99363057 0.94039735
 0.98657718 0.98742138 1.         0.9869281  0.98666667 0.99363057
 0.97452229 0.98639456]",0.9877286494292912,0.978,0.022,0.016,0.991,0.718,0.317
8,10,10,60,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw'}",1.647737741470337,0.97625,0.9760534024564234,0.9761521748965543,0.97625,0.9764542548649005,"[1.         0.94303797 0.9862069  0.94578313 0.95512821 0.96794872
 0.9378882  0.97183099 0.97972973 0.95333333 0.95364238 0.98684211
 0.9875     0.99342105 0.98       0.98113208 0.98734177 0.98611111
 0.96710526 0.98742138 0.98192771 0.9869281  1.         0.99363057
 0.98076923 0.99315068]",0.97625,0.9760534024564234,"[0.98734177 0.97385621 0.97278912 0.97515528 0.96753247 0.97419355
 0.97419355 0.93877551 0.9602649  0.95973154 0.97297297 0.98684211
 1.         0.96178344 0.97350993 0.9689441  0.99363057 0.94039735
 0.98657718 0.98742138 1.         0.9869281  0.98       0.99363057
 0.97452229 0.98639456]",0.9875970904221694,0.978,0.022,0.015,0.991,0.728,0.303
9,11,11,22,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw'}",1.7479844093322754,0.97425,0.9740748652977486,0.9741276730573565,0.97425,0.9743311883563783,"[1.         0.93710692 0.97945205 0.94545455 0.95483871 0.96774194
 0.94375    0.95862069 0.97972973 0.95333333 0.96598639 0.98684211
 0.9875     0.98039216 0.97368421 0.98101266 0.98726115 0.98611111
 0.96052632 0.98742138 0.98787879 0.98684211 0.98657718 0.99363057
 0.97452229 0.98639456]",0.97425,0.9740748652977486,"[0.98734177 0.97385621 0.97278912 0.9689441  0.96103896 0.96774194
 0.97419355 0.94557823 0.9602649  0.95973154 0.95945946 0.98684211
 1.         0.95541401 0.98013245 0.96273292 0.98726115 0.94039735
 0.97986577 0.98742138 1.         0.98039216 0.98       0.99363057
 0.97452229 0.98639456]",0.9865634105400103,0.977,0.023,0.015,0.992,0.736,0.29
