,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.257411241531372,0.6805063291139241,0.6953338401716599,0.6668216492680321,0.6805063291139241,0.6631846843689099,[0.79029126 0.61382114 0.6352459  0.45288754 0.82367758],0.6805063291139241,0.6953338401716599,[0.74270073 0.755      0.73809524 0.68663594 0.55423729],0.8060832700103262,0.829,0.171,0.284,0.646,0.34,0.216
1,3,3,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.4902374744415283,0.7058227848101266,0.7080820063272124,0.6873460179321514,0.7058227848101266,0.6814802905929855,[0.78467153 0.60655738 0.76521739 0.48895899 0.76199616],0.7058227848101266,0.7080820063272124,[0.78467153 0.74       0.62857143 0.71428571 0.67288136],0.8161032853244967,0.812,0.188,0.242,0.744,0.433,0.195
2,4,4,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.352790594100952,0.7321518987341772,0.702509423829155,0.7081292315664569,0.7321518987341772,0.7163192679508725,[0.76432079 0.72988506 0.73670886 0.60930233 0.74137931],0.7321518987341772,0.702509423829155,[0.85218978 0.635      0.69285714 0.60368664 0.72881356],0.8177968471691154,0.805,0.195,0.228,0.77,0.466,0.185
3,5,5,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.447287559509277,0.7159493670886076,0.7004463331947937,0.6925472172517445,0.7159493670886076,0.687957457168739,[0.78883072 0.63636364 0.73655914 0.53968254 0.73835125],0.7159493670886076,0.7004463331947937,[0.82481752 0.7        0.65238095 0.62672811 0.69830508],0.8142729246360291,0.796,0.204,0.215,0.797,0.499,0.173
4,6,6,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.588266134262085,0.7144303797468354,0.6977851600322537,0.6908339975986649,0.7144303797468354,0.6866883406312102,[0.7915937  0.65196078 0.70573566 0.53461538 0.74953618],0.7144303797468354,0.6977851600322537,[0.82481752 0.665      0.67380952 0.640553   0.68474576],0.8129899735071232,0.79,0.21,0.207,0.814,0.519,0.166
5,7,7,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.410943984985352,0.7088607594936709,0.6945781725428175,0.6858833905030506,0.7088607594936709,0.6810565844034656,[0.78483245 0.63380282 0.71428571 0.53007519 0.74228675],0.7088607594936709,0.6945781725428175,[0.8120438  0.675      0.64285714 0.64976959 0.69322034],0.8105077350968963,0.785,0.215,0.2,0.827,0.535,0.161
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.1781394481658936,0.7073417721518988,0.6922577038190372,0.6833624427555229,0.7073417721518988,0.6774594622068617,[0.78584071 0.61751152 0.68844221 0.54085603 0.75464684],0.7073417721518988,0.6922577038190372,[0.81021898 0.67       0.65238095 0.640553   0.68813559],0.8094214148639673,0.781,0.219,0.194,0.84,0.55,0.156
7,9,9,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.015268325805664,0.7048101265822785,0.6891045075163915,0.6812922945078874,0.7048101265822785,0.6763031548054712,[0.77797203 0.61574074 0.6997389  0.54940711 0.73865699],0.7048101265822785,0.6891045075163915,[0.8120438  0.665      0.63809524 0.640553   0.68983051],0.8072371329219636,0.778,0.222,0.191,0.848,0.559,0.154
8,10,9,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.1537926197052,0.7048101265822785,0.6891045075163915,0.6812922945078874,0.7048101265822785,0.6763031548054712,[0.77797203 0.61574074 0.6997389  0.54940711 0.73865699],0.7048101265822785,0.6891045075163915,[0.8120438  0.665      0.63809524 0.640553   0.68983051],0.8072371329219636,0.778,0.222,0.191,0.848,0.559,0.154
9,11,11,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",7.271957635879517,0.7088607594936709,0.6906696953439859,0.6835463838399078,0.7088607594936709,0.6787925734899142,[0.78434783 0.61009174 0.6953125  0.55918367 0.74502712],0.7088607594936709,0.6906696953439859,[0.8229927  0.665      0.63571429 0.63133641 0.69830508],0.8089264604415167,0.774,0.226,0.183,0.862,0.577,0.148
