,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy
0,Fusion,3,3,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.4902374744415283,0.6991661733651602
1,Model,3,3,173,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",6.165085077285767,0.6539094342236779
2,Model,3,3,413,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 9.492432072889867e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.33861904769698115, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 3, 'RF:n_estimators': 156}",416.51952958106995,0.623815000455911
3,Model,3,3,292,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.402257375247884e-10, 'GB:learning_rate': 0.4109992369735687, 'GB:min_samples_leaf': 80}",39.77993035316467,0.6245033475145598
