,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",4.4707136154174805,0.409,0.409165175837786,0.40334311781293347,0.409,0.40221444231919745,"[0.48235294 0.45390071 0.3        0.25084746 0.376      0.32786885
 0.38504673 0.45308311 0.55012225 0.44292237]",0.409,0.409165175837786,"[0.51122195 0.48607595 0.22113022 0.18362283 0.3525     0.36175711
 0.50738916 0.4225     0.55555556 0.48989899]",0.6717272827622498
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",5.411839246749878,0.412,0.41218965950527914,0.4066410945179511,0.412,0.4054626487989216,"[0.47099768 0.46323529 0.30519481 0.25       0.37665782 0.33953488
 0.39238095 0.46685083 0.5430622  0.44671202]",0.412,0.41218965950527914,"[0.50623441 0.47848101 0.23095823 0.18610422 0.355      0.37726098
 0.50738916 0.4225     0.56049383 0.49747475]",0.6733993066380709
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",4.301060676574707,0.40275,0.4030037827268898,0.3895753855677261,0.40275,0.3978685491188968,"[0.50132626 0.49709302 0.3715847  0.25742574 0.38793103 0.33179724
 0.35348837 0.40430622 0.47727273 0.39646018]",0.40275,0.4030037827268898,"[0.4713217  0.43291139 0.16707617 0.12903226 0.3375     0.37209302
 0.56157635 0.4225     0.57037037 0.56565657]",0.6682852297041735
3,555,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 1, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'uniform'}",11.711513042449951,0.298,0.29837506908570754,0.2906686993424723,0.298,0.28990220422330676,"[0.34419552 0.32972973 0.15355805 0.21676301 0.25052632 0.31805158
 0.24100719 0.34574468 0.44025157 0.2591944 ]",0.298,0.29837506908570754,"[0.42144638 0.30886076 0.1007371  0.18610422 0.2975     0.28682171
 0.16502463 0.325      0.51851852 0.37373737]",0.6101263741678123
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",7.04292631149292,0.4125,0.4127166180675014,0.40580131249068224,0.4125,0.405400619725218,"[0.45714286 0.44988345 0.31399317 0.27402135 0.38616715 0.33944954
 0.38404453 0.4674221  0.51818182 0.46370023]",0.4125,0.4127166180675014,"[0.51870324 0.48860759 0.22604423 0.191067   0.335      0.38242894
 0.50985222 0.4125     0.56296296 0.5       ]",0.6736858819338137
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.7609045505523682,0.379,0.37915480070554236,0.37657488099149633,0.379,0.41135243754235695,"[0.21254355 0.49709302 0.37569061 0.2617801  0.41290323 0.36716418
 0.40898876 0.52554745 0.56994819 0.48186528]",0.379,0.37915480070554236,"[0.6084788  0.43291139 0.16707617 0.12406948 0.32       0.31782946
 0.44827586 0.36       0.54320988 0.46969697]",0.6550451010038352
6,29,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.3537114742747284}",1.660398006439209,0.379,0.37915480070554236,0.37657488099149633,0.379,0.41135243754235695,"[0.21254355 0.49709302 0.37569061 0.2617801  0.41290323 0.36716418
 0.40898876 0.52554745 0.56994819 0.48186528]",0.379,0.37915480070554236,"[0.6084788  0.43291139 0.16707617 0.12406948 0.32       0.31782946
 0.44827586 0.36       0.54320988 0.46969697]",0.6550451010038352
7,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",15.75409722328186,0.40075,0.4009377486780569,0.3956994168048106,0.40075,0.39517818821253503,"[0.42291667 0.42094017 0.28445748 0.2516129  0.38658147 0.33413462
 0.38866397 0.45604396 0.53510896 0.4713217 ]",0.40075,0.4009377486780569,"[0.50623441 0.49873418 0.23832924 0.19354839 0.3025     0.35917313
 0.4729064  0.415      0.54567901 0.47727273]",0.6671463105748984
8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",16.707783699035645,0.4005,0.40054561982344056,0.38679980079458226,0.4005,0.3936936515165187,"[0.50788644 0.45854922 0.31487889 0.24324324 0.38251366 0.33568075
 0.33938547 0.45272206 0.45787546 0.44420131]",0.4005,0.40054561982344056,"[0.40149626 0.44810127 0.22358722 0.08933002 0.35       0.36950904
 0.59852217 0.395      0.61728395 0.51262626]",0.6669498681892174
9,11,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'symmetric_diff'}",39.66887879371643,0.40775,0.4079006939104809,0.39448913375028827,0.40775,0.4003693733973326,"[0.46222222 0.46210269 0.34666667 0.25786164 0.37665782 0.33014354
 0.33380481 0.46849315 0.53161593 0.43412527]",0.40775,0.4079006939104809,"[0.51870324 0.47848101 0.19164619 0.10173697 0.355      0.35658915
 0.58128079 0.4275     0.56049383 0.50757576]",0.6710236460183371
