,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,25,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 36, 'KNN_COMB:p': 2, 'KNN_COMB:weights': 'uniform'}",1.473574161529541,0.955,0.8819219115085164,0.902126039910826,0.955,0.9258543231698335,[0.96461187 0.88709677],0.955,0.8819219115085164,[0.98370198 0.78014184],0.8819219115085163,0.957,0.043,0.018,0.998,0.826,0.024
1,3,3,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.3713512420654297,0.949,0.881393505560647,0.8918279173056244,0.949,0.903173439463762,[0.96543779 0.84090909],0.949,0.881393505560647,[0.97555297 0.78723404],0.8813935055606469,0.956,0.044,0.018,0.997,0.824,0.099
2,4,4,29,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.3714311122894287,0.952,0.8920318034329874,0.8991223645717744,0.952,0.9066152858060372,[0.96878613 0.84444444],0.952,0.8920318034329874,[0.97555297 0.80851064],0.8920318034329875,0.958,0.042,0.019,0.996,0.811,0.158
3,5,5,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.3896830081939697,0.954,0.8991240020145477,0.9039096249133098,0.954,0.9088733073390227,[0.97103129 0.84671533],0.954,0.8991240020145477,[0.97555297 0.82269504],0.8991240020145476,0.959,0.041,0.019,0.996,0.81,0.165
4,6,6,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.5603036880493164,0.952,0.900923884774478,0.900923884774478,0.952,0.900923884774478,[0.97206054 0.82978723],0.952,0.900923884774478,[0.97206054 0.82978723],0.900923884774478,0.958,0.042,0.019,0.996,0.807,0.169
5,7,7,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4644222259521484,0.952,0.9038879118883082,0.9015069437604649,0.952,0.8991685094368875,[0.97316219 0.82517483],0.952,0.9038879118883082,[0.97089639 0.83687943],0.9038879118883082,0.959,0.041,0.02,0.995,0.79,0.192
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.5214319229125977,0.952,0.9068519390021383,0.902081582361629,0.952,0.8974793305101835,[0.97426901 0.82068966],0.952,0.9068519390021383,[0.96973225 0.84397163],0.9068519390021385,0.959,0.041,0.022,0.994,0.78,0.199
7,9,9,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.6132409572601318,0.951,0.9062698668251885,0.9003317528797006,0.951,0.8946536845144526,[0.97423888 0.81506849],0.951,0.9062698668251885,[0.9685681  0.84397163],0.9062698668251884,0.96,0.04,0.022,0.993,0.77,0.201
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7051804065704346,0.95,0.9056877946482385,0.8985916407061266,0.95,0.8918662423937922,[0.97420868 0.80952381],0.95,0.9056877946482385,[0.96740396 0.84397163],0.9056877946482385,0.96,0.04,0.022,0.993,0.773,0.196
9,11,11,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.691554307937622,0.95,0.9056877946482385,0.8985916407061266,0.95,0.8918662423937922,[0.97420868 0.80952381],0.95,0.9056877946482385,[0.96740396 0.84397163],0.9056877946482385,0.96,0.04,0.022,0.994,0.777,0.195
10,12,12,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.718886375427246,0.95,0.9056877946482385,0.8985916407061266,0.95,0.8918662423937922,[0.97420868 0.80952381],0.95,0.9056877946482385,[0.96740396 0.84397163],0.9056877946482385,0.96,0.04,0.021,0.994,0.783,0.186
11,13,13,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7189748287200928,0.95,0.9056877946482385,0.8985916407061266,0.95,0.8918662423937922,[0.97420868 0.80952381],0.95,0.9056877946482385,[0.96740396 0.84397163],0.9056877946482385,0.961,0.039,0.021,0.994,0.776,0.195
12,14,14,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 14, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.723841905593872,0.951,0.9062698668251885,0.9003317528797006,0.951,0.8946536845144526,[0.97423888 0.81506849],0.951,0.9062698668251885,[0.9685681  0.84397163],0.9062698668251884,0.961,0.039,0.023,0.992,0.761,0.205
13,15,15,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8098573684692383,0.951,0.9033058397113582,0.899749373433584,0.951,0.8962876427829698,[0.97313084 0.81944444],0.951,0.9033058397113582,[0.96973225 0.83687943],0.9033058397113584,0.961,0.039,0.023,0.993,0.768,0.197
14,16,16,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 16, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8111016750335693,0.952,0.9068519390021383,0.902081582361629,0.952,0.8974793305101835,[0.97426901 0.82068966],0.952,0.9068519390021383,[0.96973225 0.84397163],0.9068519390021385,0.961,0.039,0.022,0.993,0.772,0.191
