,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,9,9,21,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.6422693729400635,0.8214088245051421,0.793509983866252,0.6946821221153603,0.8214088245051421,0.666836074494858,[0.96266705 0.37100509],0.8214088245051421,0.793509983866252,[0.82993112 0.75708885],0.793509983866252
1,Model,9,9,22,GNB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GNB', 'Enc:ENC:encoder': 'one-hot', 'GNB:var_smoothing': 7.870659122506814e-09}",6.893335342407227,0.7426738914077187,0.7538460582401076,0.6233415275063258,0.7426738914077187,0.6204893288520468,[0.96014964 0.28082902],0.7426738914077187,0.7538460582401076,[0.73926111 0.768431  ],0.7538460582401075
2,Model,9,9,88,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.8975235024388077}",7.667330026626587,0.7425633086365144,0.7533734684480471,0.6231109811297191,0.7425633086365144,0.6202870031400592,[0.95999349 0.28058051],0.7425633086365144,0.7533734684480471,[0.73926111 0.76748582],0.7533734684480471
3,Model,9,9,11,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 8.654799113648205e-05, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 1.8737850205429467, 'DTREE:min_samples_leaf': 4, 'DTREE:min_samples_split': 7, 'Enc:ENC:encoder': 'one-hot'}",12.450607299804688,0.7830366028972686,0.7500532070410848,0.6492468392537474,0.7830366028972686,0.6325005017813237,[0.95333434 0.31166667],0.7830366028972686,0.7500532070410848,[0.79311209 0.70699433],0.7500532070410848
4,Model,9,9,158,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0002873409066665026, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.6048185681657363, 'DTREE:min_samples_leaf': 5, 'DTREE:min_samples_split': 5, 'Enc:ENC:encoder': 'one-hot'}",10.473565816879272,0.8130045338936194,0.7293050651445941,0.662391731012032,0.8130045338936194,0.6403196961235325,[0.94336433 0.33727506],0.8130045338936194,0.7293050651445941,[0.83857232 0.62003781],0.7293050651445941
5,Model,9,9,40,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.3936660452403056, 'AB:n_estimators': 94, 'Enc:ENC:encoder': 'one-hot'}",162.12751817703247,0.9092115448413137,0.7362254131979503,0.7586980300922868,0.9092115448413137,0.7886993316552383,[0.93682927 0.6405694 ],0.9092115448413137,0.7362254131979503,[0.96205385 0.51039698],0.7362254131979503
6,Model,9,9,114,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'Enc:ENC:encoder': 'one-hot', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",116.22847628593445,0.9078845515868628,0.7293244185399609,0.7531052925854521,0.9078845515868628,0.7857530033850306,[0.93514237 0.63636364],0.9078845515868628,0.7293244185399609,[0.96242956 0.49621928],0.7293244185399609
7,Model,9,9,98,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'Enc:ENC:encoder': 'one-hot', 'XT:bootstrap': True, 'XT:ccp_alpha': 2.3830072410197745e-05, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.2440112130765681, 'XT:max_features': 0.9119131155997021, 'XT:min_samples_leaf': 1, 'XT:min_samples_split': 5, 'XT:n_estimators': 28}",60.567710161209106,0.905783478933982,0.723624991566181,0.747117694786013,0.905783478933982,0.7795660688563589,[0.933828   0.62530414],0.905783478933982,0.723624991566181,[0.96142768 0.48582231],0.723624991566181
8,Model,9,9,61,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 2.9827638449521345e-10, 'GB:learning_rate': 0.21156555169253993, 'GB:min_samples_leaf': 52}",31.393948554992676,0.9074422205020458,0.7311238108315095,0.7535376217664473,0.9074422205020458,0.7836727803350672,[0.93564115 0.63170441],0.9074422205020458,0.7311238108315095,[0.96130244 0.50094518],0.7311238108315095
9,Model,9,9,144,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 9.578393376861179e-05, 'GB:learning_rate': 0.276293788981713, 'GB:min_samples_leaf': 25}",27.175661087036133,0.9089903792989052,0.729540620231933,0.754686400161644,0.9089903792989052,0.7898209383065884,[0.93511543 0.64452645],0.9089903792989052,0.729540620231933,[0.96380714 0.4952741 ],0.729540620231933
