,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.42423677444458,0.9037927844588344,0.8941008637917651,0.8862031548602338,0.9037927844588344,0.8794516136726857,[0.94474394 0.81415929],0.9037927844588344,0.8941008637917651,[0.91753927 0.87066246],0.894100863791765,0.937,0.063,0.076,0.949,0.582,0.372
1,3,3,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.3464024066925049,0.9037927844588344,0.8941008637917651,0.8862031548602338,0.9037927844588344,0.8794516136726857,[0.94474394 0.81415929],0.9037927844588344,0.8941008637917651,[0.91753927 0.87066246],0.894100863791765,0.936,0.064,0.081,0.942,0.569,0.313
2,4,4,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.2706904411315918,0.9084181313598519,0.8918360942738699,0.8900335697705604,0.9084181313598519,0.8882928665537362,[0.93807642 0.83850932],0.9084181313598519,0.8918360942738699,[0.93193717 0.85173502],0.8918360942738699,0.933,0.067,0.077,0.949,0.594,0.312
3,5,5,28,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4257667064666748,0.9084181313598519,0.8982959519051316,0.8913928374622099,0.9084181313598519,0.8853567433684884,[0.94630872 0.82440476],0.9084181313598519,0.8982959519051316,[0.92277487 0.87381703],0.8982959519051316,0.93,0.07,0.074,0.953,0.614,0.305
4,6,6,20,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4604284763336182,0.9084181313598519,0.9019872991229954,0.8921354497909109,0.9084181313598519,0.8840068947019659,[0.95115332 0.81686047],0.9084181313598519,0.9019872991229954,[0.91753927 0.88643533],0.9019872991229954,0.934,0.066,0.084,0.934,0.568,0.323
5,7,7,13,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.5157251358032227,0.910268270120259,0.9042190364510215,0.8943145316133169,0.910268270120259,0.8861388091256193,[0.95251018 0.81976744],0.910268270120259,0.9042190364510215,[0.91884817 0.88958991],0.9042190364510215,0.935,0.065,0.085,0.932,0.557,0.337
6,8,8,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.5542490482330322,0.9084181313598519,0.9029101359274614,0.8923173518393861,0.9084181313598519,0.8837049270575281,[0.95238095 0.8150289 ],0.9084181313598519,0.9029101359274614,[0.91623037 0.88958991],0.9029101359274613,0.934,0.066,0.086,0.932,0.556,0.341
7,9,9,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.5619456768035889,0.9056429232192414,0.9037152955555188,0.8898789549376798,0.9056429232192414,0.8793698832111124,[0.95592287 0.8028169 ],0.9056429232192414,0.9037152955555188,[0.90837696 0.89905363],0.9037152955555188,0.932,0.068,0.088,0.932,0.558,0.35
8,10,10,272,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 0.0003706453680708503, 'NN:solver': 'lbfgs', 'NN:tol': 0.06057220976437072}",1.5477898120880127,0.9074930619796485,0.8976415016433514,0.8903909019378807,0.9074930619796485,0.8840975080565394,[0.94623656 0.82195846],0.9074930619796485,0.8976415016433514,[0.92146597 0.87381703],0.8976415016433513,0.933,0.067,0.088,0.931,0.555,0.355
9,11,11,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7431507110595703,0.9047178538390379,0.9021380084892727,0.8887083054711777,0.9047178538390379,0.8784339324986983,[0.95460798 0.80225989],0.9047178538390379,0.9021380084892727,[0.90837696 0.89589905],0.9021380084892727,0.933,0.067,0.089,0.93,0.553,0.356
10,12,12,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.6858127117156982,0.9037927844588344,0.9014835582274927,0.8877197187599872,0.9037927844588344,0.8772727272727273,[0.95454545 0.8       ],0.9037927844588344,0.9014835582274927,[0.90706806 0.89589905],0.9014835582274927,0.932,0.068,0.089,0.931,0.555,0.359
11,13,13,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.6909971237182617,0.9037927844588344,0.9024063950319586,0.8879024281292875,0.9037927844588344,0.877060216351734,[0.9558011  0.79831933],0.9037927844588344,0.9024063950319586,[0.90575916 0.89905363],0.9024063950319586,0.932,0.068,0.089,0.93,0.556,0.358
12,14,14,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 14, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7851028442382812,0.9037927844588344,0.9005607214230267,0.8875355127846025,0.9037927844588344,0.8774982100052922,[0.9532967  0.80169972],0.9037927844588344,0.9005607214230267,[0.90837696 0.89274448],0.9005607214230267,0.932,0.068,0.088,0.933,0.561,0.346
13,15,15,21,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7892026901245117,0.906567992599445,0.903446909012833,0.8906896858984178,0.906567992599445,0.8807753460531238,[0.95473251 0.80681818],0.906567992599445,0.903446909012833,[0.91099476 0.89589905],0.903446909012833,0.932,0.068,0.088,0.932,0.56,0.347
14,16,16,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 16, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7998430728912354,0.902867715078631,0.9017519447701785,0.8869162370171113,0.902867715078631,0.8759146789061716,[0.95573997 0.79608939],0.902867715078631,0.9017519447701785,[0.90445026 0.89905363],0.9017519447701785,0.933,0.067,0.089,0.93,0.554,0.355
