,m1 rid,m1 algorithm,m1 configuration,m2 rid,m2 algorithm,m2 configuration,m2 runtime,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,505,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",333,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.8362432574548315e-10, 'GB:learning_rate': 0.3648574195027644, 'GB:min_samples_leaf': 20}",33.63253664970398,0.8167088607594937,0.18329113924050633,0.2648101265822785,0.7052595185617356,0.3874311378176699,0.20269965506517684
1,505,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",311,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.651646347294184e-09, 'GB:learning_rate': 0.48041662923760875, 'GB:min_samples_leaf': 32}",32.65288686752319,0.8212658227848102,0.17873417721518986,0.2663291139240506,0.6967990509209007,0.37959200721413405,0.22304768321411336
2,505,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",411,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.2426674269312405e-10, 'GB:learning_rate': 0.3157247151835851, 'GB:min_samples_leaf': 39}",32.038437366485596,0.8227848101265822,0.17721518987341772,0.2643037974683544,0.7000242200057247,0.38148426364218035,0.23407643121035077
3,505,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",232,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",4.682039260864258,0.7529113924050633,0.2470886075949367,0.11443037974683544,0.9595959595959596,0.7299339993675528,0.12485269949000416
4,333,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.8362432574548315e-10, 'GB:learning_rate': 0.3648574195027644, 'GB:min_samples_leaf': 20}",311,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.651646347294184e-09, 'GB:learning_rate': 0.48041662923760875, 'GB:min_samples_leaf': 32}",32.65288686752319,0.7681012658227848,0.23189873417721518,0.17367088607594938,0.8964602643867892,0.6002179838424294,0.15943825743621717
5,333,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.8362432574548315e-10, 'GB:learning_rate': 0.3648574195027644, 'GB:min_samples_leaf': 20}",411,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.2426674269312405e-10, 'GB:learning_rate': 0.3157247151835851, 'GB:min_samples_leaf': 39}",32.038437366485596,0.7655696202531646,0.23443037974683545,0.16354430379746837,0.9100467877446297,0.6221443261510173,0.1635364449362037
6,333,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.8362432574548315e-10, 'GB:learning_rate': 0.3648574195027644, 'GB:min_samples_leaf': 20}",232,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",4.682039260864258,0.8318987341772152,0.1681012658227848,0.2860759493670886,0.6372336434917062,0.33350715863594904,0.29020216128619153
7,311,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.651646347294184e-09, 'GB:learning_rate': 0.48041662923760875, 'GB:min_samples_leaf': 32}",411,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.2426674269312405e-10, 'GB:learning_rate': 0.3157247151835851, 'GB:min_samples_leaf': 39}",32.038437366485596,0.7670886075949367,0.23291139240506328,0.1589873417721519,0.9146606040021902,0.6299865499062146,0.14876214551100958
8,311,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.651646347294184e-09, 'GB:learning_rate': 0.48041662923760875, 'GB:min_samples_leaf': 32}",232,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",4.682039260864258,0.8384810126582278,0.16151898734177214,0.2916455696202531,0.6127741147226728,0.3153953361781518,0.2892883342909905
9,411,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.2426674269312405e-10, 'GB:learning_rate': 0.3157247151835851, 'GB:min_samples_leaf': 39}",232,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",4.682039260864258,0.8334177215189873,0.16658227848101265,0.27645569620253163,0.6588400037586317,0.3478551658892512,0.27197542247164364
