,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,10,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",9.116918325424194,0.8495,0.8494999999999999,0.8469363309107105,0.8495,0.8489064506867849,"[0.77272727 0.97184116 0.76496035 0.85017422 0.69268293 0.91020408
 0.70384995 0.9234104  0.94134276 0.9578714 ]",0.8495,0.8494999999999999,"[0.83785714 0.96142857 0.75785714 0.87142857 0.81142857 0.95571429
 0.50928571 0.91285714 0.95142857 0.92571429]",0.9163888888888895,0.892,0.108,0.116,0.927,0.585,0.355
1,3,3,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",24.467119216918945,0.8528571428571429,0.8528571428571429,0.8508480392581577,0.8528571428571429,0.8513903769776571,"[0.77135348 0.9732659  0.75382476 0.85376045 0.72222222 0.93475177
 0.69365225 0.91267606 0.94424841 0.95414847]",0.8528571428571429,0.8528571428571429,"[0.83857143 0.96214286 0.77428571 0.87571429 0.78       0.94142857
 0.53857143 0.92571429 0.95571429 0.93642857]",0.9182539682539687,0.881,0.119,0.091,0.953,0.672,0.256
2,4,4,20,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",50.00542163848877,0.8501428571428571,0.8501428571428571,0.8483386945256932,0.8501428571428571,0.8491004480024766,"[0.75080077 0.97819767 0.75937721 0.85323034 0.72068511 0.94806145
 0.67604356 0.90426997 0.94688385 0.95345455]",0.8501428571428571,0.8501428571428571,"[0.83714286 0.96142857 0.76642857 0.86785714 0.78142857 0.92571429
 0.53214286 0.93785714 0.955      0.93642857]",0.9167460317460322,0.878,0.122,0.09,0.957,0.678,0.253
3,5,5,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",21.21204686164856,0.8502142857142857,0.8502142857142857,0.8480082121599881,0.8502142857142857,0.8493111843848291,"[0.78353254 0.97805413 0.7715959  0.83983573 0.70229956 0.96727549
 0.68130841 0.90315934 0.94092827 0.92512246]",0.8502142857142857,0.8502142857142857,"[0.84285714 0.955      0.75285714 0.87642857 0.80714286 0.90785714
 0.52071429 0.93928571 0.95571429 0.94428571]",0.9167857142857149,0.88,0.12,0.114,0.93,0.619,0.328
4,6,6,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",23.301010847091675,0.8530714285714286,0.8530714285714286,0.851093868952027,0.8530714285714286,0.8520777947249529,"[0.79200542 0.97596504 0.77777778 0.84027304 0.70024722 0.96644295
 0.67938238 0.91231733 0.94265734 0.93370945]",0.8530714285714286,0.8530714285714286,"[0.835      0.95714286 0.745      0.87928571 0.80928571 0.92571429
 0.53428571 0.93642857 0.96285714 0.94571429]",0.9183730158730162,0.884,0.116,0.129,0.906,0.575,0.353
5,7,7,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",28.707663536071777,0.8522142857142857,0.8522142857142857,0.8500422123541428,0.8522142857142857,0.8510885113539673,"[0.78743316 0.97383721 0.77476156 0.8423913  0.70747018 0.96882129
 0.68144044 0.90287278 0.94213126 0.92972593]",0.8522142857142857,0.8522142857142857,"[0.84142857 0.95714286 0.75428571 0.88571429 0.805      0.91
 0.52714286 0.94285714 0.95357143 0.945     ]",0.9178968253968257,0.882,0.118,0.117,0.918,0.609,0.331
6,8,8,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",31.60841679573059,0.853,0.853,0.8507841963555421,0.853,0.851718837892931,"[0.78979181 0.97461929 0.77296106 0.84128065 0.70287141 0.97001499
 0.67715079 0.90790378 0.94291755 0.93767705]",0.853,0.853,"[0.84       0.96       0.75142857 0.88214286 0.80428571 0.92428571
 0.52285714 0.94357143 0.95571429 0.94571429]",0.9183333333333338,0.881,0.119,0.141,0.891,0.564,0.382
7,9,9,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",36.59130620956421,0.8515714285714285,0.8515714285714285,0.8493011977913916,0.8515714285714285,0.8507251134002136,"[0.78151815 0.97256318 0.78306878 0.84951456 0.69498778 0.97114655
 0.67970205 0.90515464 0.93649686 0.93309859]",0.8515714285714285,0.8515714285714285,"[0.84571429 0.96214286 0.74       0.875      0.81214286 0.91357143
 0.52142857 0.94071429 0.95857143 0.94642857]",0.9175396825396829,0.878,0.122,0.142,0.888,0.563,0.375
8,10,10,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",37.24362111091614,0.8515714285714285,0.8515714285714285,0.8492285248319306,0.8515714285714285,0.8506611430790028,"[0.78255122 0.97677794 0.78280543 0.84546703 0.69315403 0.97045455
 0.67666354 0.90646492 0.94179523 0.93047753]",0.8515714285714285,0.8515714285714285,"[0.84571429 0.96142857 0.74142857 0.87928571 0.81       0.915
 0.51571429 0.94142857 0.95928571 0.94642857]",0.9175396825396831,0.874,0.126,0.161,0.87,0.536,0.395
9,11,11,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",40.112802267074585,0.8517857142857143,0.8517857142857143,0.8495171402886295,0.8517857142857143,0.8506734300217097,"[0.78571429 0.97818182 0.78162651 0.84430727 0.6961326  0.96907994
 0.67097967 0.90902826 0.94060098 0.93108298]",0.8517857142857143,0.8517857142857143,"[0.84071429 0.96071429 0.74142857 0.87928571 0.81       0.91785714
 0.51857143 0.94214286 0.96142857 0.94571429]",0.9176587301587307,0.865,0.135,0.237,0.786,0.463,0.42
