,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.2512447834014893,0.8849843819723338,0.8666490776968209,0.8484440795392435,0.8849843819723338,0.8342066455999149,[0.88787185 0.685742   0.92900609],0.8849843819723338,0.8666490776968209,[0.89092997 0.81545559 0.89356167],0.9021242142422932,0.947,0.053,0.128,0.838,0.387,0.607
1,3,3,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.18324613571167,0.8886657742079429,0.8717888817422588,0.8519109856870678,0.8886657742079429,0.8367109464168143,[0.8948578  0.68290353 0.93237151],0.8886657742079429,0.8717888817422588,[0.89408726 0.82468281 0.89659657],0.9058845900042463,0.934,0.066,0.092,0.891,0.552,0.436
2,4,4,20,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.8255128860473633,0.8894466755912539,0.8730986407548648,0.8534685212380712,0.8894466755912539,0.8383455107865639,[0.89319282 0.68780019 0.93404352],0.8894466755912539,0.8730986407548648,[0.90011481 0.82583622 0.89334489],0.9068050118315976,0.93,0.07,0.093,0.896,0.552,0.434
3,5,5,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.061164855957031,0.892904953145917,0.8737854483140203,0.8567191233011772,0.892904953145917,0.8431648922213713,[0.90051903 0.69735553 0.93162011],0.892904953145917,0.8737854483140203,[0.89638347 0.82122261 0.90375027],0.9077502178494123,0.929,0.071,0.086,0.906,0.585,0.4
4,6,6,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.442150592803955,0.8893351182507809,0.8730107663799386,0.8537514370381024,0.8893351182507809,0.8388359867248013,[0.89174522 0.69075145 0.9340113 ],0.8893351182507809,0.8730107663799386,[0.89609644 0.82698962 0.89594624],0.9067063731805032,0.927,0.073,0.083,0.918,0.603,0.383
5,7,7,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.089287519454956,0.8894466755912539,0.8725600747677449,0.8540232496055303,0.8894466755912539,0.8395486740323078,[0.89428325 0.69312682 0.93123596],0.8894466755912539,0.8725600747677449,[0.8935132  0.82583622 0.8983308 ],0.9063696875721906,0.925,0.075,0.077,0.926,0.629,0.358
6,8,8,18,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.1025390625,0.892235609103079,0.8766300808312515,0.8574167882664296,0.892235609103079,0.8424788587179984,[0.89467691 0.69661836 0.9361413 ],0.892235609103079,0.8766300808312515,[0.902124   0.83160323 0.89616302],0.9093775512239395,0.928,0.072,0.086,0.915,0.589,0.391
7,9,9,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.700970411300659,0.890673806336457,0.8741588720056562,0.8570347637209822,0.890673806336457,0.8433325238085962,[0.89084707 0.70640394 0.93274656],0.890673806336457,0.8741588720056562,[0.89954076 0.82698962 0.89594624],0.9074501695711088,0.926,0.074,0.082,0.921,0.607,0.374
8,10,10,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.607783317565918,0.891454707719768,0.8750081138624766,0.8555814573462768,0.891454707719768,0.8405891323477303,[0.89661114 0.69068204 0.93447422],0.891454707719768,0.8750081138624766,[0.89609644 0.82929642 0.89963148],0.9083356869159812,0.926,0.074,0.086,0.919,0.592,0.391
9,11,11,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",7.923308372497559,0.8892235609103079,0.8756781306916818,0.8520008037167376,0.8892235609103079,0.8347895783887287,[0.89523536 0.67097967 0.93815371],0.8892235609103079,0.8756781306916818,[0.89523536 0.83737024 0.89442879],0.9085601917158006,0.927,0.073,0.091,0.912,0.575,0.403
