,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.7892096042633057,0.949,0.8784294784468167,0.8911556495553388,0.949,0.9052608311229,[0.96436782 0.84615385],0.949,0.8784294784468167,[0.97671711 0.78014184],0.8784294784468167,0.959,0.041,0.02,0.995,0.795,0.125
1,3,3,16,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8416578769683838,0.949,0.881393505560647,0.8918279173056244,0.949,0.903173439463762,[0.96543779 0.84090909],0.949,0.881393505560647,[0.97555297 0.78723404],0.8813935055606469,0.958,0.042,0.017,0.996,0.822,0.12
2,4,4,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7586588859558105,0.948,0.8867394876113575,0.8913760977280893,0.948,0.8961862794021873,[0.96755504 0.82481752],0.948,0.8867394876113575,[0.97206054 0.80141844],0.8867394876113576,0.959,0.041,0.02,0.995,0.798,0.151
3,5,5,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8941371440887451,0.948,0.8867394876113575,0.8913760977280893,0.948,0.8961862794021873,[0.96755504 0.82481752],0.948,0.8867394876113575,[0.97206054 0.80141844],0.8867394876113576,0.958,0.042,0.019,0.995,0.806,0.146
4,6,6,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8764586448669434,0.948,0.8867394876113575,0.8913760977280893,0.948,0.8961862794021873,[0.96755504 0.82481752],0.948,0.8867394876113575,[0.97206054 0.80141844],0.8867394876113576,0.958,0.042,0.017,0.996,0.82,0.162
5,7,7,20,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.9102809429168701,0.95,0.8938316861929176,0.8961794019933554,0.95,0.8985703423324058,[0.96980256 0.82733813],0.95,0.8938316861929176,[0.97206054 0.81560284],0.8938316861929178,0.958,0.042,0.016,0.996,0.829,0.171
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7827937602996826,0.95,0.8938316861929176,0.8961794019933554,0.95,0.8985703423324058,[0.96980256 0.82733813],0.95,0.8938316861929176,[0.97206054 0.81560284],0.8938316861929178,0.959,0.041,0.021,0.994,0.794,0.211
7,9,9,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.9915564060211182,0.948,0.8926675418390178,0.8926675418390178,0.948,0.8926675418390178,[0.96973225 0.81560284],0.948,0.8926675418390178,[0.96973225 0.81560284],0.8926675418390178,0.959,0.041,0.022,0.993,0.783,0.22
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8617169857025146,0.949,0.8932496140159678,0.8944184631054635,0.949,0.8955980066445183,[0.96976744 0.82142857],0.949,0.8932496140159678,[0.97089639 0.81560284],0.8932496140159678,0.959,0.041,0.021,0.994,0.791,0.217
9,11,11,23,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.0020833015441895,0.947,0.8950494967758981,0.8915656488159174,0.947,0.88817497403946,[0.97079439 0.80555556],0.947,0.8950494967758981,[0.96740396 0.82269504],0.895049496775898,0.96,0.04,0.022,0.993,0.777,0.228
