,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy
0,Fusion,8,8,12,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",185.65461492538452,0.7371021820076871
1,Model,8,8,35,PA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'PA', 'PA:C': 0.8903343034121888, 'PA:average': True, 'PA:loss': 'hinge', 'PA:tol': 0.0008276867884979438}",38.55680751800537,0.6383786030752767
2,Model,8,8,8,MNB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MNB', 'MNB:alpha': 0.019937388404816528, 'MNB:fit_prior': False}",7.122986555099487,0.545264978292133
3,Model,8,8,45,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 0.9598650000423687, 'AB:n_estimators': 3}",115.79702234268188,0.5980868050153335
4,Model,8,8,36,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'relu', 'MLP:alpha': 1.4388492941903662e-05, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 78, 'MLP:solver': 'adam', 'MLP:tol': 0.0566455868036326, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.00015193766493529058}",435.9953956604004,0.6871762848436261
5,Model,8,8,37,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 9.578393376861179e-05, 'GB:learning_rate': 0.276293788981713, 'GB:min_samples_leaf': 25}",207.79760575294495,0.7358529051022284
6,Model,8,8,13,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.5481646655709492e-07, 'GB:learning_rate': 0.23505986156428454, 'GB:min_samples_leaf': 94}",225.7200448513031,0.7356529248453468
7,Model,8,8,6,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.8440987466002508e-09, 'GB:learning_rate': 0.038522869393643765, 'GB:min_samples_leaf': 84}",270.61641097068787,0.719671388025692
8,Model,8,8,39,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 1.0323275540682448, 'AB:n_estimators': 9}",350.25413846969604,0.6541553780864653
