,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,23,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'symmetric_diff'}",9.938894510269165,0.3968333333333333,0.3968333333333333,0.392521667348579,0.3968333333333333,0.39210681766368366,"[0.42411038 0.4483798  0.34026258 0.28571429 0.37658537 0.31857555
 0.40216606 0.46308113 0.4505988  0.4115942 ]",0.3968333333333333,0.3968333333333333,"[0.48666667 0.49583333 0.25916667 0.26666667 0.32166667 0.27583333
 0.46416667 0.42333333 0.50166667 0.47333333]",0.6649074074074078
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",11.813106536865234,0.39625,0.39625000000000005,0.39209602634817997,0.39625,0.39190985737058687,"[0.43071161 0.44452774 0.34611048 0.28333333 0.37843137 0.31460674
 0.39971449 0.46265938 0.44411765 0.41488578]",0.39625,0.39625000000000005,"[0.47916667 0.49416667 0.25583333 0.26916667 0.32166667 0.28
 0.46666667 0.42333333 0.50333333 0.46916667]",0.6645833333333336
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",6.421282052993774,0.17475,0.17475000000000002,0.13179147729426297,0.17475,0.296212447386759,"[0.36363636 0.53333333 0.13888889 0.26966292 0.17919075 0.29166667
 0.42857143 0.28157895 0.11239326 0.36320191]",0.17475,0.17475000000000002,"[0.01       0.06666667 0.00833333 0.02       0.05166667 0.05833333
 0.125      0.08916667 0.81166667 0.50666667]",0.5415277777777782
3,181,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 7, 'KNN_COMB:p': 2, 'KNN_COMB:weights': 'distance'}",13.296381950378418,0.21391666666666667,0.2139166666666667,0.1734092436507207,0.21391666666666667,0.31872565889537746,"[0.12612176 0.55409836 0.         0.29473684 0.39164491 0.27118644
 0.39404869 0.38848921 0.35443038 0.4125    ]",0.21391666666666667,0.2139166666666667,"[0.86666667 0.14083333 0.         0.02333333 0.25       0.01333333
 0.36416667 0.045      0.02333333 0.4125    ]",0.5632870370370374
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",23.557819843292236,0.39216666666666666,0.39216666666666666,0.38735193529266604,0.39216666666666666,0.38810757655829753,"[0.43015521 0.44845749 0.34260289 0.28495102 0.37991718 0.32067932
 0.4021978  0.46478873 0.3925113  0.41481481]",0.39216666666666666,0.39216666666666666,"[0.485      0.49666667 0.25666667 0.26666667 0.30583333 0.2675
 0.4575     0.4125     0.50666667 0.46666667]",0.662314814814815
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.641054630279541,0.346,0.34600000000000003,0.32933979888412174,0.346,0.3633792176264483,"[0.41696113 0.40407156 0.32120582 0.27727646 0.29718876 0.31228861
 0.38421053 0.46356917 0.27734535 0.4796748 ]",0.346,0.34600000000000003,"[0.49166667 0.54583333 0.2575     0.28166667 0.30833333 0.23083333
 0.365      0.36583333 0.56416667 0.04916667]",0.6366666666666669
6,16,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.2245597024151788}",1.7511208057403564,0.34808333333333336,0.34808333333333336,0.3305798918145736,0.34808333333333336,0.36724789051397033,"[0.40993789 0.39987901 0.30754352 0.26985351 0.29467085 0.31145717
 0.38386525 0.46308017 0.30334539 0.52884615]",0.34808333333333336,0.34808333333333336,"[0.495      0.55083333 0.265      0.29166667 0.31333333 0.23333333
 0.36083333 0.36583333 0.55916667 0.04583333]",0.6378240740740743
7,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",24.30334711074829,0.3918333333333333,0.3918333333333333,0.3873619916868677,0.3918333333333333,0.3879297389183579,"[0.40816327 0.44279346 0.33333333 0.27555192 0.38353196 0.31154239
 0.39701705 0.46125117 0.45447648 0.41163636]",0.3918333333333333,0.3918333333333333,"[0.48333333 0.49666667 0.26       0.28083333 0.295      0.25416667
 0.46583333 0.41166667 0.49916667 0.47166667]",0.66212962962963
8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",43.056034326553345,0.38033333333333336,0.38033333333333336,0.3681822324957201,0.38033333333333336,0.3739910414802212,"[0.42496172 0.4267148  0.35154394 0.23214286 0.37593184 0.26059322
 0.36909582 0.44384058 0.44288873 0.41219691]",0.38033333333333336,0.38033333333333336,"[0.4625     0.4925     0.24666667 0.065      0.29416667 0.41
 0.45583333 0.40833333 0.50083333 0.4675    ]",0.655740740740741
9,11,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'symmetric_diff'}",105.96973156929016,0.3965,0.3965000000000001,0.3920919684769707,0.3965,0.39186167693945906,"[0.42411038 0.44752624 0.34026258 0.28545941 0.37924152 0.31857555
 0.39985745 0.46330275 0.4505988  0.40968208]",0.3965,0.3965000000000001,"[0.48666667 0.4975     0.25916667 0.26666667 0.31666667 0.27583333
 0.4675     0.42083333 0.50166667 0.4725    ]",0.6647222222222224
