,m1 rid,m1 algorithm,m1 configuration,m2 rid,m2 algorithm,m2 configuration,m2 runtime,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,289,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 9.462874408109014, 'SVM:gamma': 0.001685904869182948, 'SVM:kernel': 'rbf', 'SVM:tol': 2.9382258460058214e-05}",893,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 2.439208919969675e-07, 'GB:learning_rate': 0.15838480200812927, 'GB:min_samples_leaf': 132}",3.2803232669830322,0.9948347107438017,0.005165289256198347,0.012396694214876033,0.9849718221665622,0.44827586206896547,0.5391849529780564
1,289,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 9.462874408109014, 'SVM:gamma': 0.001685904869182948, 'SVM:kernel': 'rbf', 'SVM:tol': 2.9382258460058214e-05}",71,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0006860555576071783, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 1.9130159589739353, 'DTREE:min_samples_leaf': 2, 'DTREE:min_samples_split': 8}",1.406517744064331,0.993801652892562,0.006198347107438017,0.01859504132231405,0.9773084307907141,0.4063949001399023,0.32509279361299814
2,289,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 9.462874408109014, 'SVM:gamma': 0.001685904869182948, 'SVM:kernel': 'rbf', 'SVM:tol': 2.9382258460058214e-05}",96,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.8405452228927226e-10, 'GB:learning_rate': 0.03445976309548294, 'GB:min_samples_leaf': 63}",3.9609644412994385,0.9927685950413223,0.007231404958677686,0.013429752066115703,0.9892086330935251,0.5212105028616061,0.2895298730540782
3,289,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 9.462874408109014, 'SVM:gamma': 0.001685904869182948, 'SVM:kernel': 'rbf', 'SVM:tol': 2.9382258460058214e-05}",886,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 0.07461833762949512, 'SVM:gamma': 0.0010210685774046141, 'SVM:kernel': 'poly', 'SVM:tol': 0.060142682585043385, 'SVM:coef0': 1.9842948978820187, 'SVM:degree': 3}",88.64623999595642,0.9958677685950413,0.004132231404958678,0.013429752066115703,0.9781591263650544,0.37461375976959344,0.6597702292733874
4,289,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 9.462874408109014, 'SVM:gamma': 0.001685904869182948, 'SVM:kernel': 'rbf', 'SVM:tol': 2.9382258460058214e-05}",1166,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 0.09142932844259269, 'SVM:gamma': 0.0012832292008373586, 'SVM:kernel': 'poly', 'SVM:tol': 0.002311640431311117, 'SVM:coef0': 1.6831584893664042, 'SVM:degree': 3}",360.55469608306885,0.996900826446281,0.0030991735537190084,0.014462809917355372,0.9669079627714581,0.2942727147883744,0.7923582837456937
5,289,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 9.462874408109014, 'SVM:gamma': 0.001685904869182948, 'SVM:kernel': 'rbf', 'SVM:tol': 2.9382258460058214e-05}",140,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 36.82110973276555, 'SVM:gamma': 0.0017849606021995525, 'SVM:kernel': 'poly', 'SVM:tol': 0.046430777911791024, 'SVM:coef0': 0.7148219756988854, 'SVM:degree': 2}",172.6310682296753,0.9958677685950413,0.004132231404958678,0.013429752066115703,0.9781591263650544,0.37461375976959344,0.6597702292733874
6,289,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 9.462874408109014, 'SVM:gamma': 0.001685904869182948, 'SVM:kernel': 'rbf', 'SVM:tol': 2.9382258460058214e-05}",904,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 0.6312101857310454, 'SVM:gamma': 0.0011017848630125746, 'SVM:kernel': 'poly', 'SVM:tol': 0.02315842504591005, 'SVM:coef0': 0.22206206836022438, 'SVM:degree': 2}",5.849284648895264,0.9948347107438017,0.005165289256198347,0.014462809917355372,0.9799707907364908,0.41086096965045366,0.4928951268416006
7,289,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 9.462874408109014, 'SVM:gamma': 0.001685904869182948, 'SVM:kernel': 'rbf', 'SVM:tol': 2.9382258460058214e-05}",906,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 1.9333896361116925, 'SVM:gamma': 0.021077905973655435, 'SVM:kernel': 'poly', 'SVM:tol': 5.5109940394838325e-05, 'SVM:coef0': 0.9759406200442686, 'SVM:degree': 2}",460.13764929771423,0.9948347107438017,0.005165289256198347,0.013429752066115703,0.9824707846410683,0.42841490654158687,0.5150234101550071
8,289,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 9.462874408109014, 'SVM:gamma': 0.001685904869182948, 'SVM:kernel': 'rbf', 'SVM:tol': 2.9382258460058214e-05}",783,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 5.335800894414198, 'SVM:gamma': 0.016573760025133867, 'SVM:kernel': 'poly', 'SVM:tol': 0.09626672907759676, 'SVM:coef0': 0.724359535931062, 'SVM:degree': 2}",342.4927554130554,0.9958677685950413,0.004132231404958678,0.013429752066115703,0.9781591263650544,0.37461375976959344,0.6597702292733874
9,893,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 2.439208919969675e-07, 'GB:learning_rate': 0.15838480200812927, 'GB:min_samples_leaf': 132}",71,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0006860555576071783, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 1.9130159589739353, 'DTREE:min_samples_leaf': 2, 'DTREE:min_samples_split': 8}",1.406517744064331,0.993801652892562,0.006198347107438017,0.01859504132231405,0.9773084307907141,0.4063949001399023,0.32509279361299814
