,m1 rid,m1 algorithm,m1 configuration,m2 rid,m2 algorithm,m2 configuration,m2 runtime,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,232,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 400.2025199961007, 'SVM:gamma': 0.04103014225030323, 'SVM:kernel': 'poly', 'SVM:tol': 0.0003796830404307682, 'SVM:coef0': 0.025951050422583277, 'SVM:degree': 2}",100,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 6.116168366472526e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.927623353002616, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 139}",81.23879170417786,0.9321097647897363,0.06789023521026372,0.24501069137562367,0.5137227021930976,0.20547092029765832,0.5153129025329998
1,232,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 400.2025199961007, 'SVM:gamma': 0.04103014225030323, 'SVM:kernel': 'poly', 'SVM:tol': 0.0003796830404307682, 'SVM:coef0': 0.025951050422583277, 'SVM:degree': 2}",250,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 2.645115080029181e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.965223403184955, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 60}",49.09683704376221,0.9292587312900926,0.07074126870990734,0.26122594440484675,0.4704016020414765,0.1881222374807993,0.45658846218031834
2,232,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 400.2025199961007, 'SVM:gamma': 0.04103014225030323, 'SVM:kernel': 'poly', 'SVM:tol': 0.0003796830404307682, 'SVM:coef0': 0.025951050422583277, 'SVM:degree': 2}",161,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 3.331590035400433e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.4234906694378614, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 172}",94.78591918945312,0.9285459729151817,0.07145402708481825,0.24447612259444046,0.5318022001312458,0.2173222708484787,0.4863950412016726
3,232,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 400.2025199961007, 'SVM:gamma': 0.04103014225030323, 'SVM:kernel': 'poly', 'SVM:tol': 0.0003796830404307682, 'SVM:coef0': 0.025951050422583277, 'SVM:degree': 2}",131,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 6.0337184860417184e-05, 'MLP:n_hidden_layers': 1, 'MLP:n_neurons_layer': 194, 'MLP:solver': 'adam', 'MLP:tol': 0.0036723762850203157, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.007711956544381872}",40.3344669342041,0.8681397006414826,0.13186029935851745,0.15930149679258732,0.8779323554695039,0.5257095698415032,0.19323567399076777
4,232,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 400.2025199961007, 'SVM:gamma': 0.04103014225030323, 'SVM:kernel': 'poly', 'SVM:tol': 0.0003796830404307682, 'SVM:coef0': 0.025951050422583277, 'SVM:degree': 2}",129,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 3.8397442214982376, 'SVM:gamma': 0.058944354335390185, 'SVM:kernel': 'poly', 'SVM:tol': 0.012583017569035728, 'SVM:coef0': 1.4953239092409956, 'SVM:degree': 5}",191.35041284561157,0.9071632216678546,0.0928367783321454,0.1252672843905916,0.937254310450751,0.553844675961268,0.6000192133186235
5,232,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 400.2025199961007, 'SVM:gamma': 0.04103014225030323, 'SVM:kernel': 'poly', 'SVM:tol': 0.0003796830404307682, 'SVM:coef0': 0.025951050422583277, 'SVM:degree': 2}",155,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 8.256427048114556, 'SVM:gamma': 0.32132169097567725, 'SVM:kernel': 'poly', 'SVM:tol': 1.8238364131099937e-05, 'SVM:coef0': 0.742597784435256, 'SVM:degree': 3}",295.27765560150146,0.9210620099786172,0.07893799002138276,0.1552031361368496,0.860476978232384,0.437473135655456,0.6579773963686069
6,232,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 400.2025199961007, 'SVM:gamma': 0.04103014225030323, 'SVM:kernel': 'poly', 'SVM:tol': 0.0003796830404307682, 'SVM:coef0': 0.025951050422583277, 'SVM:degree': 2}",142,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'SVM:C': 231.81562578073925, 'SVM:gamma': 0.3683451619039256, 'SVM:kernel': 'poly', 'SVM:tol': 0.0007586418607567748, 'SVM:coef0': 1.3656927825375733, 'SVM:degree': 5}",222.19170498847961,0.934248039914469,0.06575196008553101,0.15538132573057734,0.87666960460063,0.41820792780033045,0.8240504974858242
7,100,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 6.116168366472526e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.927623353002616, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 139}",250,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 2.645115080029181e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.965223403184955, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 60}",49.09683704376221,0.8410548823948681,0.15894511760513186,0.07537419814682822,0.9788583727813553,0.7634434334345004,0.08066907412929797
8,100,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 6.116168366472526e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.927623353002616, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 139}",161,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 3.331590035400433e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.4234906694378614, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 172}",94.78591918945312,0.839807555238774,0.16019244476122593,0.05755523877405559,0.9870404168816946,0.8124317768293872,0.09653946572517466
9,100,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 6.116168366472526e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.927623353002616, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 139}",131,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'MLP:activation': 'relu', 'MLP:alpha': 6.0337184860417184e-05, 'MLP:n_hidden_layers': 1, 'MLP:n_neurons_layer': 194, 'MLP:solver': 'adam', 'MLP:tol': 0.0036723762850203157, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.007711956544381872}",40.3344669342041,0.925160370634355,0.07483962936564505,0.26389878831076263,0.4894229014227983,0.1993953031824966,0.3780067774686484
