,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.1428730487823486,0.8301204819277108,0.8366162559123724,0.796107523097535,0.8301204819277108,0.7785771768871721,[0.94311927 0.61403509],0.8301204819277108,0.8366162559123724,[0.82371795 0.84951456],0.8366162559123723,0.92,0.08,0.147,0.843,0.436,0.481
1,3,3,3716,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 0.0004770408734340227, 'NN:solver': 'sgd', 'NN:tol': 0.00505490835507865, 'NN:learning_rate': 'adaptive', 'NN:learning_rate_init': 0.004430239337160559, 'NN:momentum': 0.9889340669419724, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",3.69402813911438,0.8301204819277108,0.8317385486681603,0.794639175257732,0.8301204819277108,0.7773907330432124,[0.93829401 0.61648746],0.8301204819277108,0.8317385486681603,[0.82852564 0.83495146],0.8317385486681603,0.91,0.09,0.172,0.816,0.419,0.446
2,4,4,133,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 1.9720419641154204e-05, 'NN:solver': 'lbfgs', 'NN:tol': 0.04445186150679481}",1.1690540313720703,0.8518072289156626,0.8071399676375405,0.803665148015593,0.8518072289156626,0.800416219630044,[0.90599676 0.69483568],0.8518072289156626,0.8071399676375405,[0.89583333 0.7184466 ],0.8071399676375406,0.907,0.093,0.153,0.848,0.47,0.433
3,5,5,27,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.0669541358947754,0.8518072289156626,0.8217730893701767,0.8089815530329254,0.8518072289156626,0.7989253373226661,[0.91819699 0.67965368],0.8518072289156626,0.8217730893701767,[0.88141026 0.76213592],0.8217730893701767,0.907,0.093,0.143,0.864,0.495,0.417
4,6,6,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.1341643333435059,0.8506024096385543,0.8258495145631068,0.8093735182550972,0.8506024096385543,0.7972831024301612,[0.9222973  0.67226891],0.8506024096385543,0.8258495145631068,[0.875      0.77669903],0.8258495145631068,0.906,0.094,0.137,0.87,0.509,0.402
5,7,7,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.1677043437957764,0.846987951807229,0.8201938635797859,0.8044816565918116,0.846987951807229,0.7928611579539067,[0.91905565 0.66666667],0.846987951807229,0.8201938635797859,[0.87339744 0.76699029],0.8201938635797859,0.905,0.095,0.131,0.881,0.525,0.387
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.186103105545044,0.8481927710843373,0.8112397311426438,0.8022688598979013,0.8481927710843373,0.7947312588401698,[0.91089109 0.67857143],0.8481927710843373,0.8112397311426438,[0.88461538 0.73786408],0.8112397311426437,0.903,0.097,0.122,0.895,0.554,0.365
7,9,9,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.2522637844085693,0.8530120481927711,0.8209484690067215,0.8096917028138415,0.8530120481927711,0.800577023955237,[0.91694352 0.68421053],0.8530120481927711,0.8209484690067215,[0.88461538 0.75728155],0.8209484690067215,0.902,0.098,0.119,0.901,0.563,0.355
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.3193943500518799,0.8518072289156626,0.8168953821259646,0.8072679012042687,0.8518072289156626,0.7992470156106519,[0.91404959 0.68444444],0.8518072289156626,0.8168953821259646,[0.88621795 0.74757282],0.8168953821259647,0.901,0.099,0.117,0.905,0.57,0.341
9,11,11,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.334341287612915,0.8518072289156626,0.8185212845407019,0.8078454180477366,0.8518072289156626,0.7991211344160256,[0.91542289 0.68281938],0.8518072289156626,0.8185212845407019,[0.88461538 0.75242718],0.8185212845407019,0.902,0.098,0.117,0.906,0.567,0.338
