,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",2.4997329711914062,0.385,0.38526266329669495,0.3732179016042184,0.385,0.3793068466766693,"[0.39783002 0.44810127 0.2808642  0.29530201 0.38686131 0.30693069
 0.36598891 0.42924528 0.43237705 0.44956772]",0.385,0.38526266329669495,"[0.54862843 0.44810127 0.22358722 0.10918114 0.265      0.4005168
 0.48768473 0.455      0.52098765 0.39393939]",0.6584248074102509,0.513,0.487,0.286,0.693,0.389,0.0
1,3,3,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",2.9777421951293945,0.397,0.39723896564912886,0.391287981901189,0.397,0.39089621493346616,"[0.46543779 0.45866667 0.28321678 0.29588015 0.37121212 0.31848552
 0.38170974 0.45365854 0.48463357 0.39606127]",0.397,0.39723896564912886,"[0.50374065 0.43544304 0.1990172  0.19602978 0.3675     0.36950904
 0.4729064  0.465      0.50617284 0.45707071]",0.6650881951326748,0.498,0.502,0.268,0.722,0.421,0.0
2,4,4,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.7904608249664307,0.392,0.39220335581678434,0.3854096225677408,0.392,0.3841555273357367,"[0.44708423 0.44987775 0.28571429 0.26779661 0.36982249 0.32920792
 0.37186898 0.44951923 0.47505938 0.3956044 ]",0.392,0.39220335581678434,"[0.51620948 0.46582278 0.1965602  0.19602978 0.3125     0.34366925
 0.47536946 0.4675     0.49382716 0.45454545]",0.6622905275953245,0.485,0.515,0.236,0.776,0.492,0.0
3,5,5,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",4.056473016738892,0.40725,0.40737944876477067,0.40106817011904566,0.40725,0.3998520794114374,"[0.47438753 0.48039216 0.29931973 0.2852349  0.36918605 0.33414044
 0.38301887 0.46882793 0.48873874 0.41527446]",0.40725,0.40737944876477067,"[0.53117207 0.49620253 0.21621622 0.21091811 0.3175     0.35658915
 0.5        0.47       0.53580247 0.43939394]",0.6707369194236108,0.499,0.501,0.274,0.68,0.407,0.0
4,6,6,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",4.685167551040649,0.4055,0.40562585080382163,0.39841807861419837,0.4055,0.39741047518781847,"[0.46741573 0.475      0.29351536 0.28996283 0.35393258 0.33658537
 0.3857404  0.46268657 0.49656751 0.41269841]",0.4055,0.40562585080382163,"[0.51870324 0.48101266 0.21130221 0.19354839 0.315      0.35658915
 0.51970443 0.465      0.53580247 0.45959596]",0.669764422311214,0.492,0.508,0.294,0.617,0.349,0.0
5,7,7,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",5.245384693145752,0.3925,0.39267883535388004,0.38589226380529845,0.3925,0.3843207302303887,"[0.47380952 0.46766169 0.29084967 0.25724638 0.3372434  0.33253589
 0.378327   0.45320197 0.46170678 0.390625  ]",0.3925,0.39267883535388004,"[0.49625935 0.47594937 0.21867322 0.17617866 0.2875     0.35917313
 0.49014778 0.46       0.52098765 0.44191919]",0.6625583285913603,0.485,0.515,0.272,0.655,0.4,0.0
6,8,7,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",5.068775177001953,0.3925,0.39267883535388004,0.38589226380529845,0.3925,0.3843207302303887,"[0.47380952 0.46766169 0.29084967 0.25724638 0.3372434  0.33253589
 0.378327   0.45320197 0.46170678 0.390625  ]",0.3925,0.39267883535388004,"[0.49625935 0.47594937 0.21867322 0.17617866 0.2875     0.35917313
 0.49014778 0.46       0.52098765 0.44191919]",0.6625583285913603,0.485,0.515,0.272,0.655,0.4,0.0
7,9,9,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",6.243231534957886,0.3925,0.3926286841662582,0.38623448402777544,0.3925,0.3847197492504161,"[0.47268409 0.46683047 0.29836066 0.25429553 0.34124629 0.32758621
 0.37878788 0.45320197 0.46222222 0.39198218]",0.3925,0.3926286841662582,"[0.49625935 0.48101266 0.22358722 0.18362283 0.2875     0.34366925
 0.49261084 0.46       0.51358025 0.44444444]",0.6625418727023148,0.446,0.554,0.302,0.467,0.279,0.0
8,10,9,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",6.437108278274536,0.3925,0.3926286841662582,0.38623448402777544,0.3925,0.3847197492504161,"[0.47268409 0.46683047 0.29836066 0.25429553 0.34124629 0.32758621
 0.37878788 0.45320197 0.46222222 0.39198218]",0.3925,0.3926286841662582,"[0.49625935 0.48101266 0.22358722 0.18362283 0.2875     0.34366925
 0.49261084 0.46       0.51358025 0.44444444]",0.6625418727023148,0.446,0.554,0.302,0.467,0.279,0.0
9,11,9,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",6.329665899276733,0.3925,0.3926286841662582,0.38623448402777544,0.3925,0.3847197492504161,"[0.47268409 0.46683047 0.29836066 0.25429553 0.34124629 0.32758621
 0.37878788 0.45320197 0.46222222 0.39198218]",0.3925,0.3926286841662582,"[0.49625935 0.48101266 0.22358722 0.18362283 0.2875     0.34366925
 0.49261084 0.46       0.51358025 0.44444444]",0.6625418727023148,0.446,0.554,0.302,0.467,0.279,0.0
