,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",6.191262483596802,0.9032430506058446,0.9154439697119806,0.9053228410147097,0.9032430506058446,0.8967017819830441,"[0.97690941 0.84158416 0.92086331 0.93039443 0.94623656 0.88372093
 0.92117117 0.84660767 1.         0.75362319 0.87179487 0.9375
 0.87917738 0.89379475 0.83333333 0.89142091 0.97916667 0.83333333]",0.9032430506058446,0.9154439697119806,"[0.98389982 0.88850174 0.8966725  0.926097   0.93617021 0.95
 0.89791438 0.83918129 1.         0.75912409 0.86440678 0.96153846
 0.86146096 0.89272944 0.9375     0.92361111 0.95918367 1.        ]",0.9518923846902296
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",26.1207754611969,0.9046685673556665,0.9207167718851742,0.9059586633011472,0.9046685673556665,0.8936959795909488,"[0.98395722 0.84262295 0.91696751 0.92009132 0.92631579 0.90243902
 0.93294798 0.85928144 1.         0.75177305 0.86666667 0.9047619
 0.87531807 0.8898007  0.8        0.90108401 0.97916667 0.83333333]",0.9046685673556665,0.9207167718851742,"[0.98747764 0.89547038 0.88966725 0.93071594 0.93617021 0.925
 0.88583974 0.83918129 1.         0.77372263 0.88135593 0.97435897
 0.86649874 0.90464839 1.         0.92361111 0.95918367 1.        ]",0.95374750267956
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",3.7966742515563965,0.9002138275124733,0.9109147182371022,0.9035727359048423,0.9002138275124733,0.8974860308722271,"[0.9699115  0.84158416 0.92066421 0.93240093 0.94623656 0.88095238
 0.91928251 0.85628743 1.         0.75735294 0.87068966 0.94871795
 0.86548223 0.89498807 0.88235294 0.87532808 0.95918367 0.83333333]",0.9002138275124733,0.9109147182371022,"[0.980322   0.88850174 0.87390543 0.92378753 0.93617021 0.925
 0.90010977 0.83625731 1.         0.75182482 0.8559322  0.94871795
 0.85894207 0.89392133 0.9375     0.92638889 0.95918367 1.        ]",0.9498090674921674
3,41,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 20, 'KNN_COMB:p': 2, 'KNN_COMB:weights': 'uniform'}",7.438051223754883,0.898431931575196,0.9041913826907925,0.9016170235222187,0.898431931575196,0.9013338542804694,"[0.83208396 0.86805556 0.92606285 0.93838863 0.96666667 0.9047619
 0.92986425 0.86809816 1.         0.76470588 0.87387387 0.94736842
 0.90237467 0.90384615 0.88235294 0.90300546 0.97916667 0.83333333]",0.898431931575196,0.9041913826907925,"[0.99284436 0.87108014 0.87740806 0.91454965 0.92553191 0.95
 0.90230516 0.82748538 0.9375     0.75912409 0.8220339  0.92307692
 0.86146096 0.89630513 0.9375     0.91805556 0.95918367 1.        ]",0.9472969256421324
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",95.6847813129425,0.8982537419814682,0.908725818635032,0.9021953884307425,0.8982537419814682,0.8970082367407465,"[0.94006849 0.83333333 0.91636364 0.92790698 0.94565217 0.88095238
 0.91731844 0.85454545 1.         0.7761194  0.87610619 0.94871795
 0.87596899 0.89555822 0.88235294 0.88266667 0.95918367 0.83333333]",0.8982537419814682,0.908725818635032,"[0.98211091 0.88850174 0.882662   0.92147806 0.92553191 0.925
 0.90120746 0.8245614  1.         0.75912409 0.83898305 0.94871795
 0.85390428 0.88915375 0.9375     0.91944444 0.95918367 1.        ]",0.9486733330742342
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.4156303405761719,0.8781183178902352,0.8764169595255727,0.88619646996695,0.8781183178902352,0.9029370683970749,"[0.66707022 0.86971831 0.92775665 0.94230769 0.96629213 0.92105263
 0.92465753 0.88815789 1.         0.81818182 0.87878788 0.96052632
 0.92045455 0.90552147 0.93333333 0.9165488  0.97916667 0.83333333]",0.8781183178902352,0.8764169595255727,"[0.98568873 0.86062718 0.85464098 0.90531178 0.91489362 0.875
 0.88913282 0.78947368 0.875      0.72262774 0.73728814 0.93589744
 0.81612091 0.87961859 0.875      0.9        0.95918367 1.        ]",0.9339512373897003
6,12,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.2565392070523824}",1.3781561851501465,0.8510334996436208,0.8207304472920688,0.8352860819223084,0.8510334996436208,0.870928606614597,"[0.76827586 0.75862069 0.79910714 0.84615385 0.82524272 0.68085106
 0.85546039 0.85760518 1.         0.8173913  0.9047619  0.96825397
 0.95098039 0.87420584 1.         0.96980462 1.         0.8       ]",0.8510334996436208,0.8207304472920688,"[0.99642218 0.91986063 0.94045534 0.93995381 0.90425532 0.8
 0.87705818 0.7748538  0.9375     0.68613139 0.6440678  0.78205128
 0.73299748 0.82002384 0.5        0.75833333 0.95918367 0.8       ]",0.912183175455907
7,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",271.1529905796051,0.7316464718460441,0.6186410378667829,0.6987656279061539,0.7316464718460441,0.9296491566654635,"[0.29855538 0.94818653 0.95275591 0.96205962 1.         1.
 0.94538362 0.95045045 1.         0.91176471 0.984375   0.9375
 0.97446809 0.9236417  1.         0.94454383 1.         1.        ]",0.7316464718460441,0.6186410378667829,"[0.99821109 0.63763066 0.6357268  0.81986143 0.67021277 0.525
 0.79802415 0.61695906 0.1875     0.45255474 0.53389831 0.76923077
 0.5768262  0.74970203 0.3125     0.73333333 0.91836735 0.2       ]",0.8219060283525037
8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",176.7977786064148,0.5249465431218817,0.5836031226052713,0.5095241155018786,0.5249465431218817,0.5224460427425242,"[0.98571429 0.78350515 0.28741866 0.21394231 0.24       0.25384615
 0.60046729 0.42286751 0.66666667 0.49704142 0.38823529 0.75268817
 0.38461538 0.85449358 0.06024096 0.67405063 0.92156863 0.41666667]",0.5249465431218817,0.5836031226052713,"[0.24686941 0.79442509 0.46409807 0.20554273 0.25531915 0.825
 0.84632272 0.68128655 0.875      0.61313869 0.27966102 0.8974359
 0.23929471 0.71394517 0.3125     0.29583333 0.95918367 1.        ]",0.7639882101730109
9,11,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'symmetric_diff'}",521.5039994716644,0.9037776193870278,0.9146027199828652,0.9086540754397381,0.9037776193870278,0.9039739001726872,"[0.97363796 0.83495146 0.91592129 0.92431193 0.92631579 0.90697674
 0.91759465 0.85207101 1.         0.77443609 0.86842105 0.94805195
 0.88743455 0.89638554 0.9375     0.89502019 0.97916667 0.83333333]",0.9037776193870278,0.9146027199828652,"[0.99105546 0.8989547  0.8966725  0.93071594 0.93617021 0.975
 0.90450055 0.84210526 1.         0.75182482 0.83898305 0.93589744
 0.85390428 0.88676996 0.9375     0.92361111 0.95918367 1.        ]",0.9517512104754552
