,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.2750847339630127,0.8096385542168675,0.8262462658700522,0.776887793989547,0.8096385542168675,0.761543930549319,[0.94465649 0.57843137],0.8096385542168675,0.8262462658700522,[0.79326923 0.8592233 ],0.8262462658700522,0.914,0.086,0.148,0.868,0.462,0.567
1,3,3,327,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw_quadratic'}",1.2112812995910645,0.810843373493976,0.8205439382623849,0.7760884992551176,0.810843373493976,0.7602889432157725,[0.9380863  0.58249158],0.810843373493976,0.8205439382623849,[0.80128205 0.83980583],0.8205439382623848,0.905,0.095,0.117,0.908,0.566,0.431
2,4,4,292,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 0.0003485513198221646, 'NN:solver': 'sgd', 'NN:tol': 8.9929574255501e-05, 'NN:learning_rate': 'invscaling', 'NN:learning_rate_init': 0.006808372220512077, 'NN:momentum': 0.7087987626727178, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",1.7750239372253418,0.8012048192771084,0.8238890963405526,0.7696968473945223,0.8012048192771084,0.7560185953843599,[0.94736842 0.56466877],0.8012048192771084,0.8238890963405526,[0.77884615 0.86893204],0.8238890963405525,0.899,0.101,0.105,0.925,0.61,0.376
3,5,5,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.3855223655700684,0.8578313253012049,0.838786718944486,0.8196237034417728,0.8578313253012049,0.8060451453308596,[0.93027211 0.68181818],0.8578313253012049,0.838786718944486,[0.87660256 0.80097087],0.8387867189444859,0.906,0.094,0.107,0.92,0.586,0.395
4,6,6,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.506441354751587,0.8590361445783132,0.8412139034105053,0.821403283560679,0.8590361445783132,0.8074922357526938,[0.9318569  0.68312757],0.8590361445783132,0.8412139034105053,[0.87660256 0.80582524],0.8412139034105054,0.906,0.094,0.11,0.917,0.577,0.349
5,7,7,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4375355243682861,0.8566265060240964,0.8363595344784664,0.8178384429677745,0.8566265060240964,0.8045953124009327,[0.9286927  0.68049793],0.8566265060240964,0.8363595344784664,[0.87660256 0.7961165 ],0.8363595344784666,0.904,0.096,0.11,0.918,0.581,0.32
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.5339453220367432,0.8566265060240964,0.8314818272342543,0.8162688646691928,0.8566265060240964,0.8047380654389416,[0.92436975 0.68510638],0.8566265060240964,0.8314818272342543,[0.88141026 0.7815534 ],0.8314818272342543,0.902,0.098,0.104,0.926,0.599,0.298
7,9,9,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.5123448371887207,0.8590361445783132,0.8379620985810305,0.8203911776945485,0.8590361445783132,0.8075632393857656,[0.92893401 0.68619247],0.8590361445783132,0.8379620985810305,[0.87980769 0.7961165 ],0.8379620985810307,0.903,0.097,0.105,0.926,0.595,0.306
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4899094104766846,0.8578313253012049,0.8404126213592233,0.8201285583103765,0.8578313253012049,0.8060342415934649,[0.93174061 0.68032787],0.8578313253012049,0.8404126213592233,[0.875      0.80582524],0.8404126213592233,0.902,0.098,0.105,0.926,0.596,0.29
9,11,11,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.5418529510498047,0.8590361445783132,0.8379620985810305,0.8203911776945485,0.8590361445783132,0.8075632393857656,[0.92893401 0.68619247],0.8590361445783132,0.8379620985810305,[0.87980769 0.7961165 ],0.8379620985810307,0.901,0.099,0.104,0.928,0.602,0.28
10,12,12,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.6238429546356201,0.8554216867469879,0.8371841548419219,0.8170798898071625,0.8554216867469879,0.803131818944777,[0.93003413 0.67622951],0.8554216867469879,0.8371841548419219,[0.87339744 0.80097087],0.8371841548419218,0.901,0.099,0.105,0.926,0.597,0.288
11,13,13,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.589665174484253,0.8554216867469879,0.8355582524271845,0.816566478076379,0.8554216867469879,0.8031286894923259,[0.92857143 0.67768595],0.8554216867469879,0.8355582524271845,[0.875     0.7961165],0.8355582524271845,0.902,0.098,0.104,0.928,0.598,0.287
12,14,14,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 14, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.6261699199676514,0.8542168674698796,0.833131067961165,0.8147769041941236,0.8542168674698796,0.8016717271696172,[0.92699491 0.67634855],0.8542168674698796,0.833131067961165,[0.875      0.79126214],0.833131067961165,0.902,0.098,0.102,0.93,0.602,0.283
