,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,124,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 0.002400807927997526, 'NN:solver': 'lbfgs', 'NN:tol': 0.0007913018717044859}",2.0580711364746094,0.9855371900826446,0.9288713469936177,0.9288713469936177,0.9855371900826446,0.9288713469936177,[0.99235808 0.86538462],0.9855371900826446,0.9288713469936177,[0.99235808 0.86538462],0.9288713469936176,0.989,0.011,0.007,0.998,0.759,0.133
1,3,3,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7754871845245361,0.9865702479338843,0.9475562646960027,0.9356984818832619,0.9865702479338843,0.9245345016429354,[0.99452355 0.85454545],0.9865702479338843,0.9475562646960027,[0.99126638 0.90384615],0.9475562646960025,0.989,0.011,0.008,0.997,0.731,0.194
2,4,4,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7117509841918945,0.987603305785124,0.9662411823983876,0.9421686746987952,0.987603305785124,0.9207654414550966,[0.9967033  0.84482759],0.987603305785124,0.9662411823983876,[0.99017467 0.94230769],0.9662411823983876,0.99,0.01,0.009,0.996,0.686,0.219
3,5,5,23,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.0617685317993164,0.9865702479338843,0.9656953308700034,0.937879797605825,0.9865702479338843,0.9136040722716339,[0.99669967 0.83050847],0.9865702479338843,0.9656953308700034,[0.98908297 0.94230769],0.9656953308700035,0.99,0.01,0.009,0.996,0.692,0.209
4,6,6,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7688252925872803,0.9865702479338843,0.9656953308700034,0.937879797605825,0.9865702479338843,0.9136040722716339,[0.99669967 0.83050847],0.9865702479338843,0.9656953308700034,[0.98908297 0.94230769],0.9656953308700035,0.989,0.011,0.009,0.997,0.701,0.2
5,7,7,16,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.868732213973999,0.9793388429752066,0.9618743701713134,0.9097536872331302,0.9793388429752066,0.869549150036955,[0.99667406 0.74242424],0.9793388429752066,0.9618743701713134,[0.98144105 0.94230769],0.9618743701713134,0.989,0.011,0.012,0.995,0.664,0.233
6,8,8,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.783484697341919,0.9803719008264463,0.9714897547866981,0.9149396687678923,0.9803719008264463,0.8720244504447794,[0.99778024 0.74626866],0.9803719008264463,0.9714897547866981,[0.98144105 0.96153846],0.9714897547866981,0.989,0.011,0.012,0.994,0.658,0.242
7,9,9,11,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.3390421867370605,0.9803719008264463,0.9714897547866981,0.9149396687678923,0.9803719008264463,0.8720244504447794,[0.99778024 0.74626866],0.9803719008264463,0.9714897547866981,[0.98144105 0.96153846],0.9714897547866981,0.989,0.011,0.011,0.995,0.68,0.242
8,10,10,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.098994016647339,0.9783057851239669,0.9703980517299295,0.9074380165289256,0.9783057851239669,0.8612064935274298,[0.99777531 0.72463768],0.9783057851239669,0.9703980517299295,[0.97925764 0.96153846],0.9703980517299295,0.989,0.011,0.012,0.994,0.664,0.262
9,11,11,27,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.1008081436157227,0.9783057851239669,0.9703980517299295,0.9074380165289256,0.9783057851239669,0.8612064935274298,[0.99777531 0.72463768],0.9783057851239669,0.9703980517299295,[0.97925764 0.96153846],0.9703980517299295,0.989,0.011,0.011,0.995,0.68,0.256
