,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.533660888671875,0.8570338724443088,0.7532455962312927,0.6297574965374347,0.8570338724443088,0.6033517828743618,[0.23173077 0.9749728 ],0.8570338724443088,0.7532455962312927,[0.63588391 0.87060729],0.7532455962312927
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",1.4812512397766113,0.9421727189502593,0.5,0.48511273470029065,0.9421727189502593,0.47108635947512967,[0.         0.94217272],0.9421727189502593,0.5,[0. 1.],0.5
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",2.2248992919921875,0.8570338724443088,0.7532455962312927,0.6297574965374347,0.8570338724443088,0.6033517828743618,[0.23173077 0.9749728 ],0.8570338724443088,0.7532455962312927,[0.63588391 0.87060729],0.7532455962312927
3,4,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 28, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'distance'}",5.217010021209717,0.9421727189502593,0.5,0.48511273470029065,0.9421727189502593,0.47108635947512967,[0.         0.94217272],0.9421727189502593,0.5,[0. 1.],0.5
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",1.1196362972259521,0.8570338724443088,0.7532455962312927,0.6297574965374347,0.8570338724443088,0.6033517828743618,[0.23173077 0.9749728 ],0.8570338724443088,0.7532455962312927,[0.63588391 0.87060729],0.7532455962312927
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.03399658203125,0.8570338724443088,0.7532455962312927,0.6297574965374347,0.8570338724443088,0.6033517828743618,[0.23173077 0.9749728 ],0.8570338724443088,0.7532455962312927,[0.63588391 0.87060729],0.7532455962312927
6,7,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.8615719385398862}",0.9888758659362793,0.8570338724443088,0.7532455962312927,0.6297574965374347,0.8570338724443088,0.6033517828743618,[0.23173077 0.9749728 ],0.8570338724443088,0.7532455962312927,[0.63588391 0.87060729],0.7532455962312927
7,8,BC,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BC'}",1.2288885116577148,0.8570338724443088,0.7532455962312927,0.6297574965374347,0.8570338724443088,0.6033517828743618,[0.23173077 0.9749728 ],0.8570338724443088,0.7532455962312927,[0.63588391 0.87060729],0.7532455962312927
8,10,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 0.0008703843359384013, 'NN:solver': 'sgd', 'NN:tol': 0.000439255543923762, 'NN:learning_rate': 'adaptive', 'NN:learning_rate_init': 0.0034320765317238816, 'NN:momentum': 0.7758923068923701, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",13.177809238433838,0.9421727189502593,0.5,0.48511273470029065,0.9421727189502593,0.47108635947512967,[0.         0.94217272],0.9421727189502593,0.5,[0. 1.],0.5
9,42,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'accuracy', 'WV:weighting': 'simple'}",1.2211289405822754,0.8570338724443088,0.7532455962312927,0.6297574965374347,0.8570338724443088,0.6033517828743618,[0.23173077 0.9749728 ],0.8570338724443088,0.7532455962312927,[0.63588391 0.87060729],0.7532455962312927
