,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
10,Model,20,20,1163,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00030383152618600743, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 93, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.0001258332790463475}",72.860684633255,0.910268270120259,0.8866851371661684,0.8906369127145788,0.910268270120259,0.8948998524140839,[0.93032258 0.85947712],0.910268270120259,0.8866851371661684,[0.94371728 0.829653  ],0.8866851371661684
11,Model,20,20,194,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.00023330192631183433, 'RF:criterion': 'entropy', 'RF:max_features': 0.3147213149692841, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 15}",3.246777057647705,0.913968547641073,0.8920714486266867,0.8953462589459986,0.913968547641073,0.8988298247677291,[0.93402329 0.86363636],0.913968547641073,0.8920714486266867,[0.94502618 0.83911672],0.8920714486266867
12,Model,20,20,203,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0008634040516786752, 'RF:criterion': 'entropy', 'RF:max_features': 0.5173901095286858, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 4}",2.244899272918701,0.910268270120259,0.8885308107751003,0.891051436705474,0.910268270120259,0.8936969164470105,[0.93255512 0.85483871],0.910268270120259,0.8885308107751003,[0.94109948 0.83596215],0.8885308107751004
13,Model,20,20,499,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.000704259399951588, 'RF:criterion': 'entropy', 'RF:max_features': 0.6140845012848316, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 5}",3.10784912109375,0.9084181313598519,0.8853762366426081,0.8885944046844502,0.9084181313598519,0.8920192033063961,[0.9301423 0.8538961],0.9084181313598519,0.8853762366426081,[0.94109948 0.829653  ],0.8853762366426081
14,Model,20,20,885,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 12, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",1.8905713558197021,0.9047178538390379,0.87998992518209,0.883872185665996,0.9047178538390379,0.8880624077588024,[0.92645161 0.8496732 ],0.9047178538390379,0.87998992518209,[0.93979058 0.82018927],0.87998992518209
15,Model,20,20,749,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0002995445017544752, 'RF:criterion': 'entropy', 'RF:max_features': 0.3873066810987148, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 3, 'RF:n_estimators': 8}",2.524019956588745,0.9074930619796485,0.8837989495763621,0.8873620419459171,0.9074930619796485,0.8911803819575959,[0.92894057 0.8534202 ],0.9074930619796485,0.8837989495763621,[0.94109948 0.82649842],0.8837989495763621
16,Model,20,20,505,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 2.9800723971919323e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.47564053921473193, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 3, 'RF:n_estimators': 28}",7.303411245346069,0.9084181313598519,0.8844533998381423,0.8883820036983845,0.9084181313598519,0.8926207041956568,[0.92903226 0.85620915],0.9084181313598519,0.8844533998381423,[0.94240838 0.82649842],0.8844533998381422
17,Model,20,20,1360,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 3.471675195496431e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.29935239870332375, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 49}",6.919081687927246,0.9056429232192414,0.881567212248336,0.8851092827848355,0.9056429232192414,0.8889057226304404,[0.92764858 0.85016287],0.9056429232192414,0.881567212248336,[0.93979058 0.82334385],0.881567212248336
18,Model,20,20,842,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 2.5429270456690768e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.3501623641048923, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 3, 'RF:n_estimators': 5}",1.9679226875305176,0.9074930619796485,0.8819532759674302,0.8869294171791975,0.9074930619796485,0.8924105135449277,[0.92673522 0.85808581],0.9074930619796485,0.8819532759674302,[0.94371728 0.82018927],0.8819532759674303
19,Model,20,20,1326,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': True, 'RF:ccp_alpha': 6.431849014716299e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.32265453363712615, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 8}",2.1248457431793213,0.9019426456984274,0.8743352271788858,0.8799130573301809,0.9019426456984274,0.8861466053326519,[0.92179487 0.85049834],0.9019426456984274,0.8743352271788858,[0.94109948 0.80757098],0.8743352271788858
20,Model,20,20,1280,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.00014012913118865452, 'RF:criterion': 'gini', 'RF:max_features': 0.5950336960219496, 'RF:min_samples_leaf': 2, 'RF:min_samples_split': 5, 'RF:n_estimators': 6}",2.550574541091919,0.9074930619796485,0.8837989495763621,0.8873620419459171,0.9074930619796485,0.8911803819575959,[0.92894057 0.8534202 ],0.9074930619796485,0.8837989495763621,[0.94109948 0.82649842],0.8837989495763621
