,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,20,20,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 20, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.5684869289398193,0.9093432007400555,0.9054102597981732,0.8936724157312392,0.9093432007400555,0.8843358072243882,[0.95491803 0.81375358],0.9093432007400555,0.9054102597981732,[0.91492147 0.89589905],0.9054102597981734
1,Model,20,20,762,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 2, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'distance'}",1.6280956268310547,0.8945420906567992,0.8663311146712471,0.8710995355842852,0.8945420906567992,0.87636064377646,[0.91773779 0.8349835 ],0.8945420906567992,0.8663311146712471,[0.93455497 0.79810726],0.866331114671247
2,Model,20,20,1014,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'distance'}",1.4178986549377441,0.8973172987974098,0.8655259550431895,0.8733819372117244,0.8973172987974098,0.8826033590056098,[0.91486658 0.85034014],0.8973172987974098,0.8655259550431895,[0.94240838 0.78864353],0.8655259550431896
3,Model,20,20,121,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'relu', 'MLP:alpha': 0.00024786063846444405, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 185, 'MLP:solver': 'lbfgs', 'MLP:tol': 9.440834191326659e-05}",206.21634221076965,0.8936170212765957,0.8721365220407287,0.8717932851713771,0.8936170212765957,0.8714524757453613,[0.92529489 0.81761006],0.8936170212765957,0.8721365220407287,[0.92408377 0.82018927],0.8721365220407287
4,Model,20,20,90,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.0008537499815480146, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 26, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.002212881694021056}",26.663347959518433,0.8806660499537465,0.8500545031132838,0.8542793279976927,0.8806660499537465,0.8589167174693491,[0.90862291 0.80921053],0.8806660499537465,0.8500545031132838,[0.92408377 0.77602524],0.8500545031132839
5,Model,20,20,884,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 6.0859374308791395e-05, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 102, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.0001744742685863064}",124.2716588973999,0.8926919518963923,0.8677907245610847,0.8698336641227713,0.8926919518963923,0.8719651730905751,[0.92077922 0.82315113],0.8926919518963923,0.8677907245610847,[0.92801047 0.80757098],0.8677907245610846
6,Model,20,20,84,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.0004012753008923919, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 97, 'MLP:solver': 'lbfgs', 'MLP:tol': 3.175493104566597e-05}",110.68639922142029,0.9000925069380203,0.866566469024064,0.8761867189289623,0.9000925069380203,0.8878665548215721,[0.91414141 0.8615917 ],0.9000925069380203,0.866566469024064,[0.94764398 0.78548896],0.866566469024064
7,Model,20,20,99,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.0001688792772481945, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 72, 'MLP:solver': 'lbfgs', 'MLP:tol': 1.3993628483115724e-05}",76.69484686851501,0.8862164662349676,0.8576725519018283,0.8613230955040535,0.8862164662349676,0.8652709255745309,[0.91354839 0.81699346],0.8862164662349676,0.8576725519018283,[0.92670157 0.78864353],0.8576725519018283
8,Model,20,20,100,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00023021997716417527, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 61, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00023068655348283933}",64.60425472259521,0.9037927844588344,0.8802583117247758,0.8830787406815762,0.9037927844588344,0.8860606670355651,[0.92746114 0.84466019],0.9037927844588344,0.8802583117247758,[0.93717277 0.82334385],0.8802583117247759
9,Model,20,20,116,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.0009265370600470736, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 76, 'MLP:solver': 'lbfgs', 'MLP:tol': 8.194958123655351e-05}",85.48982405662537,0.8880666049953746,0.8654413100566503,0.8651042391803185,0.8880666049953746,0.8647695706290133,[0.92136304 0.8081761 ],0.8880666049953746,0.8654413100566503,[0.92015707 0.81072555],0.8654413100566501
10,Model,20,20,1163,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00030383152618600743, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 93, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.0001258332790463475}",72.860684633255,0.8926919518963923,0.8687135613655508,0.8700775001036098,0.8926919518963923,0.8714806309904153,[0.921875   0.82108626],0.8926919518963923,0.8687135613655508,[0.92670157 0.81072555],0.8687135613655507
11,Model,20,20,194,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.00023330192631183433, 'RF:criterion': 'entropy', 'RF:max_features': 0.3147213149692841, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 15}",3.246777057647705,0.9037927844588344,0.875644127702446,0.8819492280035618,0.9037927844588344,0.8890910879401928,[0.92199488 0.85618729],0.9037927844588344,0.875644127702446,[0.94371728 0.80757098],0.8756441277024459
12,Model,20,20,203,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0008634040516786752, 'RF:criterion': 'entropy', 'RF:max_features': 0.5173901095286858, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 4}",2.244899272918701,0.8871415356151712,0.8610955125770063,0.8631009226118801,0.8871415356151712,0.8651939700171212,[0.91688312 0.81350482],0.8871415356151712,0.8610955125770063,[0.92408377 0.79810726],0.8610955125770062
