,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy
0,Fusion,8,8,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7904212474822998,0.9050687697306883
1,Model,8,8,175,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",1.236161708831787,0.8650247558254833
2,Model,8,8,77,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.0006508440943775949, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 154, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.001088729221368503}",165.88698172569275,0.8698053070029699
3,Model,8,8,1100,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 3.205285641173436e-05, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 71, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.0001670029902529121}",60.14605975151062,0.8645218274909464
4,Model,8,8,405,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00012055900314478288, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 154, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.001303760175207008}",95.480295419693,0.8619402119093842
5,Model,8,8,282,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00019355586017782032, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 23, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00012488415568679713}",11.943992376327515,0.8555804349191163
6,Model,8,8,1035,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 5.660247123574289e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.5259585837706634, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 185}",26.0007004737854,0.8833117412878838
7,Model,8,8,469,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 6.246620049642832e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.7182224165262484, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 3}",1.8041603565216064,0.8492587245302149
8,Model,8,8,650,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 8.911328194340655e-09, 'GB:learning_rate': 0.48815394815035057, 'GB:min_samples_leaf': 21}",4.117371320724487,0.8807421709701909
