,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,14,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'accuracy', 'WV:weighting': 'bw_quadratic'}",1.9913675785064697,0.9508571428571428,0.9503495240496344,0.950297790642799,0.9508571428571428,0.9504095273508926,"[0.95991561 0.97658228 0.93683463 0.95447977 0.95304475 0.94690265
 0.9494302  0.97208653 0.9346211  0.92019774]",0.9508571428571428,0.9503495240496344,"[0.98841419 0.97968254 0.94420601 0.92507003 0.95164835 0.93190816
 0.96945455 0.95476354 0.92161172 0.93673616]",0.9725543470312732,0.964,0.036,0.059,0.965,0.544,0.675
1,3,3,32,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_recall', 'WV:weighting': 'bw_quadratic'}",2.3792672157287598,0.9508571428571428,0.9503495240496344,0.950297790642799,0.9508571428571428,0.9504095273508926,"[0.95991561 0.97658228 0.93683463 0.95447977 0.95304475 0.94690265
 0.9494302  0.97208653 0.9346211  0.92019774]",0.9508571428571428,0.9503495240496344,"[0.98841419 0.97968254 0.94420601 0.92507003 0.95164835 0.93190816
 0.96945455 0.95476354 0.92161172 0.93673616]",0.9725543470312732,0.957,0.043,0.061,0.965,0.569,0.578
2,4,4,48,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'accuracy', 'WV:weighting': 'bw_quadratic'}",2.3019375801086426,0.9508571428571428,0.9503495240496344,0.950297790642799,0.9508571428571428,0.9504095273508926,"[0.95991561 0.97658228 0.93683463 0.95447977 0.95304475 0.94690265
 0.9494302  0.97208653 0.9346211  0.92019774]",0.9508571428571428,0.9503495240496344,"[0.98841419 0.97968254 0.94420601 0.92507003 0.95164835 0.93190816
 0.96945455 0.95476354 0.92161172 0.93673616]",0.9725543470312732,0.958,0.042,0.071,0.94,0.513,0.575
3,5,5,32,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_f1', 'WV:weighting': 'bw_quadratic'}",2.6692066192626953,0.9508571428571428,0.9503495240496344,0.950297790642799,0.9508571428571428,0.9504095273508926,"[0.95991561 0.97658228 0.93683463 0.95447977 0.95304475 0.94690265
 0.9494302  0.97208653 0.9346211  0.92019774]",0.9508571428571428,0.9503495240496344,"[0.98841419 0.97968254 0.94420601 0.92507003 0.95164835 0.93190816
 0.96945455 0.95476354 0.92161172 0.93673616]",0.9725543470312732,0.959,0.041,0.082,0.915,0.466,0.591
4,6,6,55,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw'}",2.5837721824645996,0.9511428571428572,0.9506241336845516,0.9506049876163335,0.9511428571428572,0.9507354465592635,"[0.95997191 0.97409981 0.9375     0.95183321 0.95168375 0.95068715
 0.95007133 0.97079277 0.93670886 0.92400568]",0.9511428571428572,0.9506241336845516,"[0.98986242 0.97904762 0.94420601 0.92717087 0.95238095 0.93111639
 0.96872727 0.95681974 0.92161172 0.93529835]",0.9727071667611358,0.956,0.044,0.084,0.915,0.474,0.57
5,7,7,44,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw_quadratic'}",2.466391086578369,0.9492142857142857,0.9486790588623439,0.9486890726776,0.9492142857142857,0.9488588627521473,"[0.95387841 0.96616541 0.93794579 0.95265423 0.94694767 0.94902913
 0.95121951 0.9679219  0.9366617  0.92616487]",0.9492142857142857,0.9486790588623439,"[0.98841419 0.97904762 0.94062947 0.92997199 0.95457875 0.92874109
 0.96436364 0.95133653 0.92087912 0.92882818]",0.9716279209733987,0.953,0.047,0.09,0.913,0.475,0.574
6,8,8,37,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 6.886023577184247e-05, 'NN:solver': 'adam', 'NN:tol': 0.006051270352854638, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.009624622220902056}",43.84165358543396,0.9482857142857143,0.9477388598319016,0.9480135616246459,0.9482857142857143,0.9495956730527606,"[0.84572491 0.98278061 0.95808824 0.96008708 0.96513353 0.95276873
 0.96566837 0.97003484 0.95191585 0.94375457]",0.9482857142857143,0.9477388598319016,"[0.98841419 0.9784127  0.93204578 0.92647059 0.95311355 0.9263658
 0.96145455 0.95407814 0.92820513 0.92882818]",0.9711164933321739,0.95,0.05,0.085,0.92,0.501,0.522
7,9,9,31,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 0.0004185662487660591, 'NN:solver': 'adam', 'NN:tol': 0.0009531566121412147, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.00433770959225687}",90.78133177757263,0.9478571428571428,0.9473102356707909,0.9473562902156087,0.9478571428571428,0.948596975901552,"[0.86704835 0.97906091 0.95811903 0.95809249 0.93812233 0.94484412
 0.96849817 0.95790903 0.9535061  0.96076923]",0.9478571428571428,0.9473102356707909,"[0.98696597 0.97968254 0.93276109 0.92857143 0.96630037 0.93586698
 0.96145455 0.96710075 0.91648352 0.89791517]",0.9708776222602951,0.948,0.052,0.09,0.916,0.496,0.52
8,10,10,54,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 9, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'uniform'}",319.2174873352051,0.947,0.9464711165544433,0.946470401907838,0.947,0.9471195720249825,"[0.88903394 0.97777778 0.94       0.95869565 0.9516129  0.94677419
 0.95520231 0.96458333 0.94307116 0.94444444]",0.947,0.9464711165544433,"[0.98624185 0.97777778 0.94134478 0.92647059 0.95091575 0.92953286
 0.96145455 0.95202193 0.92234432 0.91660676]",0.9704065285181976,0.946,0.054,0.085,0.922,0.52,0.474
9,11,11,26,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",92.52020072937012,0.9422857142857143,0.9416873180562852,0.9424088367277982,0.9422857142857143,0.945642962744994,"[0.79499126 0.98146965 0.95095168 0.96345029 0.95994065 0.95491803
 0.96617647 0.97194951 0.95762712 0.95495495]",0.9422857142857143,0.9416873180562852,"[0.98841419 0.9752381  0.92918455 0.92296919 0.94798535 0.92240697
 0.95563636 0.94996573 0.91062271 0.91445004]",0.9677692805105865,0.944,0.056,0.093,0.918,0.51,0.48
10,12,12,20,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",89.07715225219727,0.9425,0.9419302968499123,0.9426169340491033,0.9425,0.945830922074047,"[0.79895105 0.97833015 0.95258935 0.96402349 0.95571956 0.95963756
 0.96755162 0.9739253  0.95605243 0.95152871]",0.9425,0.9419302968499123,"[0.99275887 0.97460317 0.9341917  0.91946779 0.94871795 0.92240697
 0.95418182 0.94722413 0.90842491 0.91732566]",0.9678951300157234,0.942,0.058,0.094,0.917,0.511,0.471
