,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",6.286432504653931,0.977,0.9769451697975988,0.9769129537854927,0.977,0.9772418861766193,"[0.98742138 0.97959184 0.98       0.98148148 0.99328859 0.94478528
 0.97452229 0.97202797 0.96666667 0.96598639 0.93506494 0.96202532
 0.975      1.         0.99328859 0.9691358  0.98125    0.98611111
 0.97385621 1.         0.97005988 0.94936709 0.99333333 0.98709677
 0.9869281  1.        ]",0.977,0.9769451697975988,"[0.99367089 0.94117647 1.         0.98757764 0.96103896 0.99354839
 0.98709677 0.94557823 0.9602649  0.95302013 0.97297297 1.
 0.98734177 0.96815287 0.98666667 0.97515528 1.         0.94039735
 0.99333333 0.94968553 0.99386503 0.98039216 0.99333333 0.97452229
 0.96178344 1.        ]",0.9880256763929799,0.987,0.013,0.024,0.977,0.505,0.495
1,3,3,14,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_recall', 'WV:weighting': 'rescaled'}",1.3582799434661865,0.9765,0.9764131797000075,0.9764199533480907,0.9765,0.9765776652036747,"[0.99371069 0.94230769 0.97350993 0.9695122  0.98026316 0.96794872
 0.96774194 0.97916667 0.96       0.96621622 0.96644295 0.98039216
 0.9689441  1.         0.97368421 0.9691358  0.98734177 0.97278912
 0.98013245 1.         0.98192771 0.96103896 1.         0.98726115
 0.96835443 0.99319728]",0.9765,0.9764131797000075,"[1.         0.96078431 1.         0.98757764 0.96753247 0.97419355
 0.96774194 0.95918367 0.95364238 0.95973154 0.97297297 0.98684211
 0.98734177 0.96178344 0.98666667 0.97515528 0.99363057 0.94701987
 0.98666667 0.95597484 1.         0.96732026 0.98       0.98726115
 0.97452229 0.99319728]",0.9877568553661549,0.984,0.016,0.02,0.983,0.599,0.397
2,4,4,10,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'accuracy', 'WV:weighting': 'rescaled'}",1.3898780345916748,0.9775,0.9774289889950463,0.9774347535273361,0.9775,0.9775751535256708,"[0.99371069 0.95454545 0.98       0.98136646 0.98684211 0.96178344
 0.96774194 0.97931034 0.96       0.97297297 0.96       0.98684211
 0.9689441  1.         0.98013245 0.97515528 0.98125    0.97297297
 0.97368421 1.         0.9760479  0.95483871 1.         0.98726115
 0.96835443 0.99319728]",0.9775,0.9774289889950463,"[1.         0.96078431 1.         0.98136646 0.97402597 0.97419355
 0.96774194 0.96598639 0.95364238 0.96644295 0.97297297 0.98684211
 0.98734177 0.96178344 0.98666667 0.97515528 1.         0.95364238
 0.98666667 0.96226415 1.         0.96732026 0.97333333 0.98726115
 0.97452229 0.99319728]",0.988281103404348,0.982,0.018,0.018,0.986,0.646,0.353
3,5,5,21,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'logarithmic'}",1.4676454067230225,0.97475,0.9746803768185258,0.9747228619232524,0.97475,0.9749363048766834,"[1.         0.93630573 0.97972973 0.96932515 0.98039216 0.95541401
 0.96153846 0.97916667 0.9602649  0.97959184 0.96621622 0.98684211
 0.9689441  1.         0.96710526 0.97515528 0.975      0.96666667
 0.97368421 1.         0.9760479  0.94871795 1.         0.98701299
 0.96202532 0.99319728]",0.97475,0.9746803768185258,"[1.         0.96078431 0.98639456 0.98136646 0.97402597 0.96774194
 0.96774194 0.95918367 0.9602649  0.96644295 0.96621622 0.98684211
 0.98734177 0.96178344 0.98       0.97515528 0.99363057 0.9602649
 0.98666667 0.94968553 1.         0.96732026 0.97333333 0.96815287
 0.96815287 0.99319728]",0.9868512158755911,0.981,0.019,0.016,0.989,0.685,0.302
4,6,6,61,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_recall', 'WV:weighting': 'bw'}",1.471024990081787,0.978,0.9779101682438616,0.9779241006656538,0.978,0.9781033746413671,"[0.99371069 0.93630573 0.98       0.97560976 0.98684211 0.96794872
 0.96774194 0.97916667 0.96621622 0.96       0.96       0.98039216
 0.9689441  1.         0.98666667 0.97515528 0.98742138 0.9862069
 0.98013245 1.         0.9760479  0.96732026 1.         0.98726115
 0.96835443 0.99324324]",0.978,0.9779101682438616,"[1.         0.96078431 1.         0.99378882 0.97402597 0.97419355
 0.96774194 0.95918367 0.94701987 0.96644295 0.97297297 0.98684211
 0.98734177 0.96178344 0.98666667 0.97515528 1.         0.94701987
 0.98666667 0.96226415 1.         0.96732026 0.98666667 0.98726115
 0.97452229 1.        ]",0.9885359245090541,0.981,0.019,0.017,0.989,0.69,0.298
5,7,7,73,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw'}",1.581038236618042,0.97825,0.9781718113626474,0.9781719706604353,0.97825,0.9783252279873947,"[0.99371069 0.9483871  0.98       0.97560976 0.98684211 0.96178344
 0.96774194 0.97931034 0.96621622 0.96       0.96       0.98039216
 0.9689441  1.         0.98666667 0.97515528 0.98125    0.9862069
 0.98013245 1.         0.98192771 0.96732026 1.         0.98726115
 0.96835443 0.99324324]",0.97825,0.9781718113626474,"[1.         0.96078431 1.         0.99378882 0.97402597 0.97419355
 0.96774194 0.96598639 0.94701987 0.96644295 0.97297297 0.98684211
 0.98734177 0.96178344 0.98666667 0.97515528 1.         0.94701987
 0.98666667 0.96226415 1.         0.96732026 0.98666667 0.98726115
 0.97452229 1.        ]",0.9886691231218324,0.98,0.02,0.016,0.99,0.707,0.28
6,8,8,26,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_f1', 'WV:weighting': 'bw_quadratic'}",1.5234920978546143,0.978,0.9779454573223794,0.9779418873745352,0.978,0.9780632947484353,"[0.99371069 0.95454545 0.98       0.98148148 0.98684211 0.96178344
 0.96774194 0.97931034 0.96       0.97297297 0.95364238 0.98684211
 0.9689441  1.         0.98013245 0.9691358  0.98125    0.97972973
 0.97368421 1.         0.98192771 0.96732026 1.         0.98709677
 0.96835443 0.99319728]",0.978,0.9779454573223794,"[1.         0.96078431 1.         0.98757764 0.97402597 0.97419355
 0.96774194 0.96598639 0.95364238 0.96644295 0.97297297 0.98684211
 0.98734177 0.96178344 0.98666667 0.97515528 1.         0.9602649
 0.98666667 0.96226415 1.         0.96732026 0.98666667 0.97452229
 0.97452229 0.99319728]",0.98854560447969,0.98,0.02,0.015,0.991,0.718,0.264
7,9,9,70,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw'}",1.6583154201507568,0.9765,0.9764474126170868,0.9764610134595393,0.9765,0.9766140099286643,"[1.         0.94230769 0.97986577 0.97546012 0.98039216 0.95541401
 0.96774194 0.97931034 0.96       0.97297297 0.96644295 0.98684211
 0.96296296 1.         0.97368421 0.97515528 0.98113208 0.97315436
 0.97368421 1.         0.98192771 0.96103896 1.         0.98701299
 0.96226415 0.99319728]",0.9765,0.9764474126170868,"[1.         0.96078431 0.99319728 0.98757764 0.97402597 0.96774194
 0.96774194 0.96598639 0.95364238 0.96644295 0.97297297 0.98684211
 0.98734177 0.96178344 0.98666667 0.97515528 0.99363057 0.9602649
 0.98666667 0.95597484 1.         0.96732026 0.98       0.96815287
 0.97452229 0.99319728]",0.9877660123028594,0.979,0.021,0.015,0.992,0.722,0.261
8,10,10,44,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_f1', 'WV:weighting': 'bw_quadratic'}",1.7012555599212646,0.97575,0.9756958135943321,0.9757079337993064,0.97575,0.9758727047861638,"[1.         0.94230769 0.97986577 0.97546012 0.98039216 0.95541401
 0.96153846 0.97916667 0.96       0.97297297 0.96644295 0.98684211
 0.96296296 1.         0.97368421 0.97515528 0.98113208 0.96666667
 0.97368421 1.         0.98192771 0.95483871 1.         0.98701299
 0.96202532 0.99319728]",0.97575,0.9756958135943321,"[1.         0.96078431 0.99319728 0.98757764 0.97402597 0.96774194
 0.96774194 0.95918367 0.95364238 0.96644295 0.97297297 0.98684211
 0.98734177 0.95541401 0.98666667 0.97515528 0.99363057 0.9602649
 0.98666667 0.95597484 1.         0.96732026 0.98       0.96815287
 0.96815287 0.99319728]",0.9873756197381902,0.981,0.019,0.018,0.986,0.665,0.308
9,11,11,55,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw'}",1.9114971160888672,0.97575,0.9756574199526735,0.9756835545996126,0.97575,0.9758728758684128,"[1.         0.94230769 0.97972973 0.97546012 0.97402597 0.95597484
 0.96153846 0.97916667 0.96       0.97278912 0.96621622 0.98684211
 0.96296296 1.         0.96732026 0.97515528 0.98113208 0.96666667
 0.97368421 1.         0.98192771 0.96732026 1.         0.98701299
 0.96226415 0.99319728]",0.97575,0.9756574199526735,"[1.         0.96078431 0.98639456 0.98757764 0.97402597 0.98064516
 0.96774194 0.95918367 0.95364238 0.95973154 0.96621622 0.98684211
 0.98734177 0.95541401 0.98666667 0.97515528 0.99363057 0.9602649
 0.98666667 0.95597484 1.         0.96732026 0.98       0.96815287
 0.97452229 0.99319728]",0.9873652898084774,0.981,0.019,0.018,0.987,0.677,0.295
