,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.8487002849578857,0.8866577420794288,0.8533246111254776,0.8569913249989042,0.8866577420794288,0.862650861497641,[0.85238095 0.80394575 0.93162589],0.8866577420794288,0.8533246111254776,[0.92479908 0.75201845 0.8831563 ],0.8938546001641497,0.924,0.076,0.075,0.959,0.63,0.214
1,3,3,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.001832962036133,0.8901160196340919,0.8735556013744739,0.8565892589123202,0.8901160196340919,0.8430667785039003,[0.89664157 0.70559372 0.92696504],0.8901160196340919,0.8735556013744739,[0.88892078 0.82929642 0.9024496 ],0.9068172387193376,0.932,0.068,0.099,0.914,0.526,0.376
2,4,4,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.5350022315979,0.8806336456938867,0.8724479097473538,0.847855045116925,0.8806336456938867,0.8301986250036918,[0.86951724 0.68063315 0.94044549],0.8806336456938867,0.8724479097473538,[0.90470723 0.84313725 0.86949924],0.9047038479884564,0.928,0.072,0.102,0.914,0.529,0.346
3,5,5,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.177043676376343,0.8839803659080767,0.8705959984763668,0.8509794391007262,0.8839803659080767,0.8358379001702138,[0.88936906 0.69385797 0.92428668],0.8839803659080767,0.8705959984763668,[0.88605052 0.83391003 0.89182744],0.903865391587295,0.924,0.076,0.095,0.923,0.563,0.313
4,6,6,13,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.454831123352051,0.8777331548415885,0.8674782860967155,0.8444183482458462,0.8777331548415885,0.8274001399448535,[0.87521174 0.67820393 0.92878475],0.8777331548415885,0.8674782860967155,[0.88978186 0.83621684 0.87643616],0.901013560027975,0.923,0.077,0.105,0.908,0.536,0.321
5,7,7,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.500225782394409,0.8830879071842928,0.8742327357494522,0.8484623709769354,0.8830879071842928,0.8301183954691713,[0.8859424  0.67000912 0.93440367],0.8830879071842928,0.8742327357494522,[0.89179104 0.84775087 0.8831563 ],0.906274817085975,0.924,0.076,0.103,0.91,0.542,0.31
6,8,8,26,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",7.252493619918823,0.8809683177153057,0.87399155644151,0.8468689313781871,0.8809683177153057,0.8278835363319114,[0.88401254 0.6663661  0.93327197],0.8809683177153057,0.87399155644151,[0.89035591 0.85236448 0.87925428],0.905667101574142,0.923,0.077,0.1,0.913,0.552,0.309
7,9,9,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",7.937731742858887,0.8839803659080767,0.8752166838061655,0.8490334542890429,0.8839803659080767,0.8305055290733426,[0.88708298 0.6684832  0.93595041],0.8839803659080767,0.8752166838061655,[0.89293915 0.84890427 0.88380663],0.9071066063430863,0.922,0.078,0.099,0.916,0.559,0.301
8,10,10,25,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",8.66118860244751,0.8813029897367247,0.8729907202921807,0.8461081328862404,0.8813029897367247,0.827327059035767,[0.88767596 0.66246625 0.93183898],0.8813029897367247,0.8729907202921807,[0.8869116  0.84890427 0.8831563 ],0.9052321667544848,0.921,0.079,0.104,0.913,0.548,0.299
9,11,11,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",11.533199071884155,0.8799643016510487,0.8719518931349969,0.8450474330525747,0.8799643016510487,0.826224995460827,[0.88305762 0.66275924 0.93285813],0.8799643016510487,0.8719518931349969,[0.88863375 0.84775087 0.87947106],0.9043646514909237,0.92,0.08,0.102,0.915,0.555,0.298
