,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.9160494804382324,0.9037929890523057,0.8094120237259607,0.7850669795504361,0.9037929890523057,0.7658440405115362,[0.95732099 0.57436709],0.9037929890523057,0.8094120237259607,[0.93262367 0.68620038],0.8094120237259607
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",8.18831205368042,0.9037929890523057,0.807772134188276,0.7844333064229225,0.9037929890523057,0.7658459632623047,[0.95685116 0.57484076],0.9037929890523057,0.807772134188276,[0.93312461 0.68241966],0.807772134188276
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",5.008914470672607,0.9068893066460245,0.7345004752531034,0.7546868556435318,0.9068893066460245,0.7809251729503963,[0.93656032 0.62529002],0.9068893066460245,0.7345004752531034,[0.95954915 0.5094518 ],0.7345004752531034
3,104,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 37, 'KNN_COMB:p': 2, 'KNN_COMB:weights': 'uniform'}",8.519524812698364,0.9063363927900033,0.7382871120591183,0.7560246790454748,0.9063363927900033,0.7782661024343233,[0.93759196 0.61894025],0.9063363927900033,0.7382871120591183,[0.95767063 0.51890359],0.7382871120591185
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",248.57847809791565,0.9068893066460245,0.7345004752531034,0.7546868556435318,0.9068893066460245,0.7809251729503963,[0.93656032 0.62529002],0.9068893066460245,0.7345004752531034,[0.95954915 0.5094518 ],0.7345004752531034
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",2.2381412982940674,0.9068893066460245,0.7345004752531034,0.7546868556435318,0.9068893066460245,0.7809251729503963,[0.93656032 0.62529002],0.9068893066460245,0.7345004752531034,[0.95954915 0.5094518 ],0.7345004752531034
6,108,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.538002252776339}",2.0124218463897705,0.9068893066460245,0.7345004752531034,0.7546868556435318,0.9068893066460245,0.7809251729503963,[0.93656032 0.62529002],0.9068893066460245,0.7345004752531034,[0.95954915 0.5094518 ],0.7345004752531034
7,9,BC,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BC'}",3.4298129081726074,0.9068893066460245,0.7345004752531034,0.7546868556435318,0.9068893066460245,0.7809251729503963,[0.93656032 0.62529002],0.9068893066460245,0.7345004752531034,[0.95954915 0.5094518 ],0.7345004752531034
8,10,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'cosine'}",23.838330030441284,0.907110472188433,0.7133071460784812,0.7426562657534157,0.907110472188433,0.7876383964684919,[0.9310969  0.64417989],0.907110472188433,0.7133071460784812,[0.96631183 0.46030246],0.7133071460784812
9,11,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",67.30730748176575,0.9023554130266505,0.6843763649470356,0.7176585846461612,0.9023554130266505,0.7772771597611228,[0.92415194 0.63040238],0.9023554130266505,0.6843763649470356,[0.96894177 0.39981096],0.6843763649470356
10,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",8.162926197052002,0.8958310295255999,0.8372913887452016,0.7851182843740881,0.8958310295255999,0.7526537908600003,[0.96648563 0.53882195],0.8958310295255999,0.8372913887452016,[0.91371321 0.76086957],0.8372913887452017
11,191,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 1.44287828569532e-05, 'NN:solver': 'adam', 'NN:tol': 0.006667122995126981, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.002219502205632308}",19.950664520263672,0.9056728961627778,0.790387872819192,0.7798918720193462,0.9056728961627778,0.770471751137736,[0.9517355  0.58920801],0.9056728961627778,0.790387872819192,[0.94088917 0.63988658],0.7903878728191919
12,205,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw'}",2.6603171825408936,0.907110472188433,0.7477448263698594,0.7620123586195282,0.907110472188433,0.7789913057341311,[0.94001724 0.61796537],0.907110472188433,0.7477448263698594,[0.95579211 0.53969754],0.7477448263698595
