,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.490638256072998,0.7531792546721221,0.7966922265637484,0.6441836437669024,0.7531792546721221,0.6387276161822121,[0.9744351  0.30302013],0.7531792546721221,0.7966922265637484,[0.73988729 0.85349716],0.7966922265637484,0.947,0.053,0.244,0.61,0.218,0.992
1,3,3,13,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.7745201587677,0.9013601680858122,0.7637574232404094,0.7624651693778877,0.9013601680858122,0.761191919926012,[0.94481375 0.57757009],0.9013601680858122,0.7637574232404094,[0.94339386 0.58412098],0.7637574232404094,0.936,0.064,0.17,0.731,0.437,0.694
2,4,4,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.3339130878448486,0.9032400751962845,0.8025393785370254,0.7816625366011278,0.9032400751962845,0.7646940945246397,[0.95541891 0.57396928],0.9032400751962845,0.8025393785370254,[0.93400125 0.6710775 ],0.8025393785370253,0.938,0.062,0.147,0.783,0.469,0.615
3,5,5,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.275346755981445,0.8983744332632976,0.8186429422842689,0.7816314896706427,0.8983744332632976,0.7556224485823162,[0.96062581 0.55061908],0.8983744332632976,0.8186429422842689,[0.92273012 0.71455577],0.8186429422842689,0.936,0.064,0.13,0.827,0.506,0.552
4,6,6,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.9589948654174805,0.8968262744664381,0.8276056358034263,0.7829587823781274,0.8968262744664381,0.7535067616336371,[0.96345952 0.54355401],0.8968262744664381,0.8276056358034263,[0.9179712  0.73724008],0.8276056358034263,0.936,0.064,0.119,0.85,0.529,0.509
5,7,7,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.496076822280884,0.8895278115669578,0.8374119479695507,0.777547879944132,0.8895278115669578,0.7430776383410653,[0.96735349 0.51880178],0.8895278115669578,0.8374119479695507,[0.90544771 0.76937618],0.8374119479695507,0.937,0.063,0.117,0.856,0.518,0.498
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.516254663467407,0.8942828707287405,0.8310851040407758,0.7810635644685673,0.8942828707287405,0.7496162118949414,[0.96481947 0.53441296],0.8942828707287405,0.8310851040407758,[0.91358798 0.74858223],0.8310851040407758,0.937,0.063,0.111,0.868,0.53,0.476
7,9,9,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.483328104019165,0.8954992812119872,0.835463646984599,0.7840802703877193,0.8954992812119872,0.7519616095653716,[0.96597829 0.53794493],0.8954992812119872,0.835463646984599,[0.91383845 0.75708885],0.835463646984599,0.936,0.064,0.108,0.881,0.534,0.464
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.046005964279175,0.893177043016698,0.8329187642709097,0.7803622946595647,0.893177043016698,0.7480488869227535,[0.96551267 0.53058511],0.893177043016698,0.8329187642709097,[0.91158422 0.75425331],0.8329187642709096,0.936,0.064,0.104,0.888,0.543,0.45
9,11,11,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",8.20751953125,0.8957204467543957,0.8343589646466141,0.7839695729573564,0.8957204467543957,0.7522213398275359,[0.96561756 0.53882512],0.8957204467543957,0.8343589646466141,[0.91446462 0.75425331],0.8343589646466141,0.935,0.065,0.1,0.895,0.551,0.437
