,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",6.287884473800659,0.6758822475667283,0.5835733497659772,0.547196856840687,0.6758822475667283,0.5585652456123597,[0.07573813 0.65258512 0.70555139 0.80038635],0.6758822475667283,0.5835733497659772,[0.35014837 0.53924974 0.63827621 0.80661908],0.7394986545258059
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",16.00129771232605,0.7118289842956947,0.5566248481047091,0.5693790069960483,0.7118289842956947,0.6120549502159451,[0.35135135 0.62721893 0.68115438 0.78849513],0.7118289842956947,0.5566248481047091,[0.115727   0.62591177 0.66474381 0.82011681],0.7292399087908481
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",8.411097764968872,0.7095002089926554,0.5295151497700927,0.5356872885864628,0.7095002089926554,0.6271256530747253,[0.40909091 0.61922812 0.70504138 0.7751422 ],0.7095002089926554,0.5295151497700927,[0.02670623 0.62417506 0.63590092 0.83127839],0.7151180633182799
3,87,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 25, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'distance'}",163.91167068481445,0.6751657013196394,0.5516906945387665,0.5381568984911544,0.6751657013196394,0.5571545672163869,[0.05912409 0.62367523 0.73990447 0.80591448],0.6751657013196394,0.5516906945387665,[0.24035608 0.60298715 0.57821513 0.78520441],0.7231892054208123
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",164.67552018165588,0.7100376186779722,0.5281635569809524,0.5359429396966073,0.7100376186779722,0.6300497019467415,[0.40909091 0.61053146 0.71581028 0.78476616],0.7100376186779722,0.5281635569809524,[0.02670623 0.65039944 0.61452324 0.82102531],0.714783523853252
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.888479232788086,0.7140383352242192,0.5396196052053626,0.5533713822868315,0.7140383352242192,0.595700787156044,[0.24210526 0.61229277 0.73092869 0.79747642],0.7140383352242192,0.5396196052053626,[0.06824926 0.67992358 0.59823549 0.81207008],0.7213741292364095
6,84,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.5980865177646261}",1.8464100360870361,0.6799426763002329,0.5512944199647484,0.5400859912089416,0.6799426763002329,0.5585938747804926,[0.05535055 0.63215859 0.73976109 0.80710526],0.6799426763002329,0.5512944199647484,[0.22255193 0.59812435 0.58839498 0.79610642],0.7245462750056832
7,12,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'manhattan'}",62.15978765487671,0.6982146056010031,0.5562352136953377,0.5513107087017906,0.6982146056010031,0.5551042140300269,[0.09119011 0.64254344 0.70855413 0.77812918],0.6982146056010031,0.5562352136953377,[0.17507418 0.58440431 0.63522226 0.8302401 ],0.7275038352770101
8,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 3.978975715191411e-05, 'NN:solver': 'lbfgs', 'NN:tol': 0.00012792316504992083}",334.26618337631226,0.684659939093569,0.5643852090692667,0.5472636583689204,0.684659939093569,0.5666589839963236,[0.0615491  0.64542423 0.74741824 0.81224436],0.684659939093569,0.5643852090692667,[0.26409496 0.60507121 0.58941296 0.79896171],0.7321428578193493
9,71,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw'}",2.7759618759155273,0.7183376127067534,0.5480440771602129,0.5628495836517652,0.7183376127067534,0.6342660997717047,[0.4        0.62354275 0.7189441  0.79457755],0.7183376127067534,0.5480440771602129,[0.07715134 0.66880861 0.6284357  0.81778066],0.7262556022863024
