,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.0636365413665771,0.9306197964847364,0.9130799213833881,0.9157614201330984,0.9306197964847364,0.9185724446675871,[0.94682231 0.89032258],0.9306197964847364,0.9130799213833881,[0.95549738 0.87066246],0.913079921383388
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",1.6146411895751953,0.9296947271045328,0.912425471121608,0.9147186075287124,0.9296947271045328,0.917106526913601,[0.94675325 0.88745981],0.9296947271045328,0.912425471121608,[0.95418848 0.87066246],0.912425471121608
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",1.2274510860443115,0.9315448658649399,0.9091201876228385,0.9160023353102267,0.9315448658649399,0.9237654928192012,[0.94117647 0.90635452],0.9315448658649399,0.9091201876228385,[0.96335079 0.85488959],0.9091201876228385
3,143,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 42, 'KNN_COMB:p': 2, 'KNN_COMB:weights': 'uniform'}",1.211064338684082,0.9296947271045328,0.9059656134903464,0.9135629455680967,0.9296947271045328,0.9222497079639937,[0.93877551 0.90572391],0.9296947271045328,0.9059656134903464,[0.96335079 0.84858044],0.9059656134903463
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",35.24801993370056,0.9287696577243293,0.9034654896196344,0.9121658483360611,0.9287696577243293,0.9223154318906723,[0.9364676  0.90816327],0.9287696577243293,0.9034654896196344,[0.96465969 0.84227129],0.9034654896196342
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",0.9906067848205566,0.9278445883441259,0.9018882025533883,0.9109367077911104,0.9278445883441259,0.9215645085843973,[0.93527919 0.90784983],0.9278445883441259,0.9018882025533883,[0.96465969 0.83911672],0.9018882025533883
6,13,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.5507749203275155}",0.9459400177001953,0.9278445883441259,0.9018882025533883,0.9109367077911104,0.9278445883441259,0.9215645085843973,[0.93527919 0.90784983],0.9278445883441259,0.9018882025533883,[0.96465969 0.83911672],0.9018882025533883
7,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",2.958958864212036,0.883441258094357,0.8151043817199861,0.8441065248045123,0.883441258094357,0.9015284646953594,[0.87093023 0.9321267 ],0.883441258094357,0.8151043817199861,[0.98036649 0.64984227],0.8151043817199861
8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4872219562530518,0.9287696577243293,0.9274592465357492,0.9162468292084114,0.9287696577243293,0.9070838740120326,[0.96734694 0.84682081],0.9287696577243293,0.9274592465357492,[0.93062827 0.92429022],0.9274592465357491
9,1244,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 0.00026992148568705785, 'NN:solver': 'adam', 'NN:tol': 0.00417000728998636, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.00454407878060263}",2.788123607635498,0.9259944495837188,0.8987336284208962,0.9084705005757636,0.9259944495837188,0.920063943625212,[0.93291139 0.90721649],0.9259944495837188,0.8987336284208962,[0.96465969 0.83280757],0.8987336284208961
10,12,BC,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BC'}",1.045440435409546,0.9278445883441259,0.9018882025533883,0.9109367077911104,0.9278445883441259,0.9215645085843973,[0.93527919 0.90784983],0.9278445883441259,0.9018882025533883,[0.96465969 0.83911672],0.9018882025533883
11,38,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_f1', 'WV:weighting': 'bw'}",1.084505558013916,0.9269195189639223,0.9021565890960741,0.9100624830838608,0.9269195189639223,0.9191663797555517,[0.93630573 0.90202703],0.9269195189639223,0.9021565890960741,[0.96204188 0.84227129],0.9021565890960742
