,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,14,14,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 14, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.0588302612304688,0.9710743801652892,0.9665770910312395,0.8828816371681416,0.9710743801652892,0.8278262921878687,[0.99775785 0.65789474],0.9710743801652892,0.9665770910312395,[0.97161572 0.96153846],0.9665770910312396
1,Model,14,14,548,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.483592716522481e-09, 'GB:learning_rate': 0.3444832943346894, 'GB:min_samples_leaf': 3}",3.5357625484466553,0.9783057851239669,0.9250503862949278,0.8996519807478712,0.9783057851239669,0.877505547164886,[0.99229923 0.76271186],0.9783057851239669,0.9250503862949278,[0.98471616 0.86538462],0.9250503862949279
2,Model,14,14,530,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.000540599652433013, 'RF:criterion': 'entropy', 'RF:max_features': 0.9783034192558298, 'RF:min_samples_leaf': 2, 'RF:min_samples_split': 10, 'RF:n_estimators': 109}",13.726468324661255,0.987603305785124,0.9299630500503864,0.9379049329655527,0.987603305785124,0.9461873638344227,[0.99237473 0.9       ],0.987603305785124,0.9299630500503864,[0.99454148 0.86538462],0.9299630500503864
3,Model,14,14,150,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 6.576051226100754e-09, 'GB:learning_rate': 0.15420349411284776, 'GB:min_samples_leaf': 158}",3.479429006576538,0.9896694214876033,0.9310547531071549,0.9472766884531589,0.9896694214876033,0.964945652173913,[0.9923913 0.9375   ],0.9896694214876033,0.9310547531071549,[0.99672489 0.86538462],0.9310547531071549
4,Model,14,14,365,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 0.017410936655682174, 'GB:learning_rate': 0.08177746060469898, 'GB:min_samples_leaf': 145}",3.43406343460083,0.987603305785124,0.9299630500503864,0.9379049329655527,0.987603305785124,0.9461873638344227,[0.99237473 0.9       ],0.987603305785124,0.9299630500503864,[0.99454148 0.86538462],0.9299630500503864
5,Model,14,14,89,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 2.0383867064168826e-07, 'GB:learning_rate': 0.06870847318422003, 'GB:min_samples_leaf': 40}",4.206902742385864,0.9896694214876033,0.9491938192811555,0.9491938192811555,0.9896694214876033,0.9491938192811555,[0.99454148 0.90384615],0.9896694214876033,0.9491938192811555,[0.99454148 0.90384615],0.9491938192811554
6,Model,14,14,751,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0009605789903859428, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 1.3360728043153698, 'DTREE:min_samples_leaf': 7, 'DTREE:min_samples_split': 4}",1.6194448471069336,0.984504132231405,0.9646036278132348,0.9295142209428202,0.984504132231405,0.8999855405136732,[0.99669239 0.80327869],0.984504132231405,0.9646036278132348,[0.98689956 0.94230769],0.9646036278132347
7,Model,14,14,386,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0008831450841264265, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.6941699014698077, 'DTREE:min_samples_leaf': 1, 'DTREE:min_samples_split': 4}",1.6951346397399902,0.9762396694214877,0.8604719516291568,0.8775781769793745,0.9762396694214877,0.8966548848384042,[0.98479913 0.80851064],0.9762396694214877,0.8604719516291568,[0.99017467 0.73076923],0.8604719516291569
8,Model,14,14,466,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 10.00062708939834, 'SVM:gamma': 0.0011371876739055384, 'SVM:kernel': 'rbf', 'SVM:tol': 0.000579869913031296}",2.1215627193450928,0.9865702479338843,0.9475562646960027,0.9356984818832619,0.9865702479338843,0.9245345016429354,[0.99452355 0.85454545],0.9865702479338843,0.9475562646960027,[0.99126638 0.90384615],0.9475562646960025
9,Model,14,14,665,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 8.022580117489009e-05, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 61, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.004633065904485986}",44.2548828125,0.9710743801652892,0.9484380248572388,0.879370504877875,0.9710743801652892,0.8311011904761905,[0.99553571 0.66666667],0.9710743801652892,0.9484380248572388,[0.97379913 0.92307692],0.9484380248572389
