,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",7.353305339813232,0.6788715486194478,0.6056718632139152,0.6241657031188672,0.6788715486194478,0.6533661437513547,"[0.51551095 0.72575251 0.64312832 0.55889145 0.61971831 0.5810219
 0.7255814  0.87677725 0.59259259 0.69468676]",0.6788715486194478,0.6056718632139152,"[0.38279133 0.61473088 0.73524306 0.41296928 0.62857143 0.63409453
 0.52702703 0.93908629 0.47058824 0.71161657]",0.7939436982256053,0.736,0.264,0.124,0.955,0.719,0.139
1,3,3,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",23.72488045692444,0.6892471274223976,0.60042638257679,0.6309021969855209,0.6892471274223976,0.68309049279267,"[0.5210728  0.75958188 0.6415575  0.5729443  0.66156202 0.59211159
 0.79781421 0.88339483 0.66666667 0.73419913]",0.6892471274223976,0.60042638257679,"[0.46070461 0.61756374 0.76519097 0.36860068 0.61714286 0.65374403
 0.49324324 0.9347911  0.40441176 0.68887084]",0.7943922674129881,0.758,0.242,0.188,0.871,0.582,0.184
2,4,4,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",7.01429009437561,0.6926770708283313,0.6093871345978068,0.6388484947144484,0.6926770708283313,0.6859016699055409,"[0.51775148 0.78214286 0.65262001 0.59625668 0.68203498 0.59930659
 0.77835052 0.88035451 0.64736842 0.72283067]",0.6926770708283313,0.6093871345978068,"[0.47425474 0.6203966  0.77300347 0.38054608 0.61285714 0.64259161
 0.51013514 0.93088637 0.45220588 0.69699431]",0.798156744197652,0.752,0.248,0.177,0.888,0.604,0.166
3,5,5,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",14.970173358917236,0.6857314354313154,0.6063599657134866,0.6317332550206314,0.6857314354313154,0.6721341122499225,"[0.52346858 0.76271186 0.63265306 0.58870968 0.64795144 0.60190074
 0.74509804 0.87092096 0.62745098 0.72047579]",0.6857314354313154,0.6063599657134866,"[0.44579946 0.63739377 0.78038194 0.37372014 0.61       0.60541689
 0.51351351 0.93791488 0.47058824 0.68887084]",0.7954567167845236,0.744,0.256,0.178,0.89,0.608,0.167
4,6,6,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",17.599080324172974,0.6848739495798319,0.6077860590485482,0.6327714625466004,0.6848739495798319,0.6719241430569363,"[0.51945989 0.76369863 0.63636364 0.5978836  0.6519084  0.59642669
 0.75121951 0.87096774 0.62085308 0.71046025]",0.6848739495798319,0.6077860590485482,"[0.44308943 0.63172805 0.77473958 0.38566553 0.61       0.60276155
 0.52027027 0.93830535 0.48161765 0.68968318]",0.7957757312584287,0.737,0.263,0.169,0.902,0.628,0.153
5,7,7,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",20.05382513999939,0.6795575373006345,0.5968172530720195,0.6229372224642097,0.6795575373006345,0.6658363503243366,"[0.51851852 0.76344086 0.62846127 0.59610028 0.65822785 0.59400826
 0.73658537 0.86192017 0.60576923 0.6953317 ]",0.6795575373006345,0.5968172530720195,"[0.41734417 0.60339943 0.77821181 0.36518771 0.59428571 0.61072756
 0.51013514 0.93596251 0.46323529 0.68968318]",0.7907547082770962,0.731,0.269,0.164,0.909,0.643,0.146
6,8,8,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",22.248042583465576,0.6830732292917167,0.6036747608353021,0.6281780656841853,0.6830732292917167,0.6675636689767667,"[0.51990252 0.76530612 0.6338721  0.59166667 0.66409861 0.59989457
 0.71698113 0.86457205 0.61650485 0.70283806]",0.6830732292917167,0.6036747608353021,"[0.43360434 0.63739377 0.78298611 0.36348123 0.61571429 0.60435475
 0.51351351 0.9347911  0.46691176 0.68399675]",0.7938717947385716,0.733,0.267,0.178,0.89,0.614,0.151
7,9,9,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",25.270904779434204,0.6815297547590464,0.6031971434522093,0.6271669076728889,0.6815297547590464,0.6656296317350734,"[0.51926298 0.76430976 0.63071553 0.59189189 0.66359447 0.60309004
 0.70454545 0.8583691  0.62311558 0.69740151]",0.6815297547590464,0.6031971434522093,"[0.4200542  0.64305949 0.78428819 0.37372014 0.61714286 0.60116835
 0.52364865 0.93713393 0.45588235 0.67587327]",0.7933243816066095,0.73,0.27,0.176,0.895,0.619,0.147
8,10,10,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",27.926597356796265,0.6817012519293432,0.6067201278991756,0.6298479029991398,0.6817012519293432,0.6659322004336276,"[0.52270851 0.76315789 0.62828141 0.57216495 0.66666667 0.60097192
 0.71428571 0.86237873 0.62745098 0.70125523]",0.6817012519293432,0.6067201278991756,"[0.42886179 0.6572238  0.77907986 0.37883959 0.62       0.59107807
 0.52364865 0.93713393 0.47058824 0.68074736]",0.7945466079686475,0.73,0.27,0.191,0.876,0.593,0.151
9,11,11,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",30.183083295822144,0.6772423255016292,0.6001488318406419,0.6244103590490291,0.6772423255016292,0.6636500235193659,"[0.520994   0.7559322  0.62161223 0.58378378 0.66099071 0.59413333
 0.72300469 0.85516014 0.62621359 0.69467554]",0.6772423255016292,0.6001488318406419,"[0.41192412 0.63172805 0.77647569 0.36860068 0.61       0.59160913
 0.52027027 0.93830535 0.47426471 0.67831032]",0.7912280605241279,0.725,0.275,0.184,0.884,0.607,0.146
