,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",6.926405429840088,0.6870176642085406,0.6011146516375157,0.6312786585750472,0.6870176642085406,0.6810351916215456,"[0.52545027 0.7826087  0.63397548 0.58918919 0.66771654 0.59467758
 0.77419355 0.86895307 0.6443299  0.72925764]",0.6870176642085406,0.6011146516375157,"[0.45460705 0.61189802 0.78559028 0.37201365 0.60571429 0.61710037
 0.48648649 0.93986724 0.45955882 0.67831032]",0.7939408723055694
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",14.970173358917236,0.6857314354313154,0.6063599657134866,0.6317332550206314,0.6857314354313154,0.6721341122499225,"[0.52346858 0.76271186 0.63265306 0.58870968 0.64795144 0.60190074
 0.74509804 0.87092096 0.62745098 0.72047579]",0.6857314354313154,0.6063599657134866,"[0.44579946 0.63739377 0.78038194 0.37372014 0.61       0.60541689
 0.51351351 0.93791488 0.47058824 0.68887084]",0.7954567167845236
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",5.250818252563477,0.6835877208026068,0.5834261507265428,0.6224572828141632,0.6835877208026068,0.6996785031935917,"[0.55215827 0.86697248 0.61222478 0.64745763 0.69686411 0.57571359
 0.79775281 0.85906993 0.67428571 0.71428571]",0.6835877208026068,0.5834261507265428,"[0.41598916 0.53541076 0.80859375 0.32593857 0.57142857 0.63197026
 0.47972973 0.94494338 0.43382353 0.68643379]",0.7867165435293543
3,92,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 43, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'uniform'}",91.98290276527405,0.656576916480878,0.5669176883711947,0.6112130806447114,0.656576916480878,0.7159563309040651,"[0.3244089  0.84937238 0.68396427 0.7        0.71891892 0.67885881
 0.81656805 0.88649051 0.73571429 0.76526718]",0.656576916480878,0.5669176883711947,"[0.63211382 0.57507082 0.69791667 0.27474403 0.57       0.49283059
 0.46621622 0.93010543 0.37867647 0.65150284]",0.7763223324747588
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",36.37441396713257,0.6868461670382439,0.5860147937962928,0.6260627177463834,0.6868461670382439,0.7043978334274706,"[0.53852527 0.84347826 0.61082307 0.64686469 0.69411765 0.59401926
 0.8045977  0.86059744 0.71518987 0.73576512]",0.6868461670382439,0.5860147937962928,"[0.4403794  0.54957507 0.81814236 0.33447099 0.59       0.62241105
 0.47297297 0.94494338 0.41544118 0.67181154]",0.7883076871715565
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.6850285530090332,0.678185559938261,0.5714749548106737,0.6166556659530722,0.678185559938261,0.7135353419075166,"[0.42513212 0.88207547 0.62221472 0.68379447 0.7145488  0.61769525
 0.82822086 0.86900036 0.73943662 0.75323475]",0.678185559938261,0.5714749548106737,"[0.49051491 0.52974504 0.79991319 0.29522184 0.55428571 0.60063728
 0.45608108 0.94025771 0.38602941 0.66206336]",0.7818413334733846
6,24,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.2565392070523824}",1.4973983764648438,0.68290173212142,0.5806810552425574,0.6190602295136899,0.68290173212142,0.7038009244388679,"[0.50197889 0.7804878  0.59968652 0.64918033 0.66666667 0.62209302
 0.82278481 0.87126185 0.75       0.77386935]",0.68290173212142,0.5806810552425574,"[0.51558266 0.63456091 0.83029514 0.33788396 0.60285714 0.56824217
 0.43918919 0.93283873 0.31985294 0.62550772]",0.7857828684312242
7,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",150.937260389328,0.672697650488767,0.5736871501595233,0.6099169513867337,0.672697650488767,0.6805925559970877,"[0.39798206 0.76868327 0.64587892 0.64505119 0.67758621 0.60474716
 0.74576271 0.88788901 0.67857143 0.75377358]",0.672697650488767,0.5736871501595233,"[0.48102981 0.61189802 0.76866319 0.3225256  0.56142857 0.62241105
 0.44594595 0.92463881 0.34926471 0.6490658 ]",0.781834859739443
8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",52.435879945755005,0.39770193791802433,0.4952172618552935,0.37989929484698715,0.39770193791802433,0.42276535956814865,"[0.39726027 0.3940678  0.         0.49709865 0.72007722 0.25
 0.41402715 0.85314933 0.04730243 0.65467075]",0.39770193791802433,0.4952172618552935,"[0.0196477  0.79036827 0.         0.43856655 0.53285714 0.00106213
 0.61824324 0.94142913 0.91544118 0.69455727]",0.7022694227234032
9,11,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'symmetric_diff'}",161.0489058494568,0.6830732292917167,0.5806950035137866,0.6194495163725708,0.6830732292917167,0.704238185299806,"[0.56031128 0.85526316 0.60012594 0.68951613 0.68204283 0.59030612
 0.81355932 0.84525043 0.69135802 0.7146486 ]",0.6830732292917167,0.5806950035137866,"[0.3902439  0.55240793 0.82725694 0.29180887 0.59142857 0.61444503
 0.48648649 0.95548614 0.41176471 0.68562145]",0.7854395330082834
10,69,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw_quadratic'}",1.900343894958496,0.693363059509518,0.5930728677834225,0.6309092310190256,0.693363059509518,0.7031353870379965,"[0.53674121 0.82       0.62257849 0.63803681 0.68841762 0.60160966
 0.81871345 0.87545126 0.68874172 0.74106364]",0.693363059509518,0.5930728677834225,"[0.45528455 0.58073654 0.80902778 0.35494881 0.60285714 0.63515666
 0.47297297 0.94689574 0.38235294 0.69049553]",0.7925053739602584
11,94,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 0.00201094307782112, 'NN:solver': 'adam', 'NN:tol': 0.00210270413237083, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.0033638182633862136}",39.50155210494995,0.6649802778254159,0.5803049238377351,0.6251193246579702,0.6649802778254159,0.721267224616781,"[0.32477064 0.8365019  0.68849706 0.71374046 0.77665996 0.67967146
 0.80645161 0.88633839 0.73758865 0.76245211]",0.6649802778254159,0.5803049238377351,"[0.5995935  0.62322946 0.71180556 0.31911263 0.55142857 0.52734997
 0.50675676 0.9347911  0.38235294 0.64662876]",0.7825704528520849
12,20,BC,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BC'}",3.210237503051758,0.5624249699879952,0.4563734382872452,0.4957155689312649,0.5624249699879952,0.7560189362817586,"[0.66037736 0.97087379 0.74574347 0.88405797 0.82748538 0.69109948
 0.92561983 0.89373814 0.73943662 0.22175732]",0.5624249699879952,0.4563734382872452,"[0.16598916 0.28328612 0.5703125  0.10409556 0.40428571 0.49070632
 0.37837838 0.91956267 0.38602941 0.86108855]",0.720645716896094
