,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,13,13,1509,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 0.0008323668321270098, 'NN:solver': 'sgd', 'NN:tol': 0.001976191826217671, 'NN:learning_rate': 'invscaling', 'NN:learning_rate_init': 0.00010197982531527532, 'NN:momentum': 0.8135506025278199, 'NN:nesterovs_momentum': False, 'NN:power_t': 0.5}",2.0337560176849365,0.8204819277108434,0.8074433656957929,0.7791682067929838,0.8204819277108434,0.7639505760561028,[0.92035398 0.60754717],0.8204819277108434,0.8074433656957929,[0.83333333 0.7815534 ],0.8074433656957929
1,Model,13,13,691,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'QDA:reg_param': 0.032680640037625386}",1.2070977687835693,0.8180722891566266,0.8058408015932288,0.7767748209549898,0.8180722891566266,0.7615336513195097,[0.92007105 0.60299625],0.8180722891566266,0.8058408015932288,[0.83012821 0.7815534 ],0.8058408015932287
2,Model,13,13,643,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'QDA:reg_param': 0.10129809952351376}",1.210977554321289,0.8168674698795181,0.8050395195419467,0.7755815029066251,0.8168674698795181,0.7603375471397461,[0.91992883 0.60074627],0.8168674698795181,0.8050395195419467,[0.82852564 0.7815534 ],0.8050395195419466
3,Model,13,13,290,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'XT:bootstrap': False, 'XT:ccp_alpha': 0.00017871092958871736, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.468045558448787, 'XT:max_features': 0.9531891772864098, 'XT:min_samples_leaf': 1, 'XT:min_samples_split': 2, 'XT:n_estimators': 4}",1.6280829906463623,0.8192771084337349,0.8098938884739856,0.7790923801953215,0.8192771084337349,0.7634589947089947,[0.92321429 0.6037037 ],0.8192771084337349,0.8098938884739856,[0.82852564 0.79126214],0.8098938884739855
4,Model,13,13,31,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'XT:bootstrap': True, 'XT:ccp_alpha': 0.00022908220232758193, 'XT:criterion': 'entropy', 'XT:max_depth_fraction': 1.0937565133365823, 'XT:max_features': 0.691528796601496, 'XT:min_samples_leaf': 1, 'XT:min_samples_split': 10, 'XT:n_estimators': 34}",3.2198543548583984,0.8192771084337349,0.8098938884739856,0.7790923801953215,0.8192771084337349,0.7634589947089947,[0.92321429 0.6037037 ],0.8192771084337349,0.8098938884739856,[0.82852564 0.79126214],0.8098938884739855
5,Model,13,13,284,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.1647657902995967e-07, 'GB:learning_rate': 0.07117961306456608, 'GB:min_samples_leaf': 8}",6.504456043243408,0.8192771084337349,0.8098938884739856,0.7790923801953215,0.8192771084337349,0.7634589947089947,[0.92321429 0.6037037 ],0.8192771084337349,0.8098938884739856,[0.82852564 0.79126214],0.8098938884739855
6,Model,13,13,106,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 1.4878035514272896, 'AB:n_estimators': 20}",2.032406806945801,0.8156626506024096,0.8074900423201394,0.7755166616875759,0.8156626506024096,0.7599351576012259,[0.92280072 0.5970696 ],0.8156626506024096,0.8074900423201394,[0.82371795 0.79126214],0.8074900423201392
7,Model,13,13,103,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.3936660452403056, 'AB:n_estimators': 94}",5.296532154083252,0.8180722891566266,0.8090926064227035,0.7778982829781087,0.8180722891566266,0.7622764689185353,[0.92307692 0.60147601],0.8180722891566266,0.8090926064227035,[0.82692308 0.79126214],0.8090926064227034
8,Model,13,13,386,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.717797971281168, 'AB:n_estimators': 96}",5.4847962856292725,0.8180722891566266,0.8058408015932288,0.7767748209549898,0.8180722891566266,0.7615336513195097,[0.92007105 0.60299625],0.8180722891566266,0.8058408015932288,[0.83012821 0.7815534 ],0.8058408015932287
9,Model,13,13,633,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.770404139070997, 'AB:n_estimators': 74}",4.530862092971802,0.8132530120481928,0.8058874782175753,0.7731436662734372,0.8132530120481928,0.7576248976248976,[0.92252252 0.59272727],0.8132530120481928,0.8058874782175753,[0.82051282 0.79126214],0.8058874782175752
10,Model,13,13,281,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.8325637342716923, 'AB:n_estimators': 62}",3.889638900756836,0.8144578313253013,0.8066887602688573,0.7743290960451977,0.8144578313253013,0.7587761907262511,[0.92266187 0.59489051],0.8144578313253013,0.8066887602688573,[0.82211538 0.79126214],0.8066887602688573
11,Model,13,13,611,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0005487556190142345, 'RF:criterion': 'entropy', 'RF:max_features': 0.8335863864290401, 'RF:min_samples_leaf': 10, 'RF:min_samples_split': 5, 'RF:n_estimators': 87}",12.112648248672485,0.8132530120481928,0.8058874782175753,0.7731436662734372,0.8132530120481928,0.7576248976248976,[0.92252252 0.59272727],0.8132530120481928,0.8058874782175753,[0.82051282 0.79126214],0.8058874782175752
12,Model,13,13,40,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 5.476620365117213e-06, 'GB:learning_rate': 0.08534501552157099, 'GB:min_samples_leaf': 34}",6.502868413925171,0.8144578313253013,0.8066887602688573,0.7743290960451977,0.8144578313253013,0.7587761907262511,[0.92266187 0.59489051],0.8144578313253013,0.8066887602688573,[0.82211538 0.79126214],0.8066887602688573
