,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",6.282323360443115,0.9600714285714286,0.9597541693097863,0.959712132974024,0.9600714285714286,0.9596989852149781,"[0.98125451 0.98591549 0.95130558 0.95038979 0.95645864 0.95374801
 0.97161572 0.96046353 0.94432234 0.94151625]",0.9600714285714286,0.9597541693097863,"[0.98551774 0.97777778 0.96423462 0.93907563 0.96556777 0.9469517
 0.97090909 0.96572995 0.94432234 0.93745507]",0.9777287313029187,0.966,0.034,0.02,0.994,0.758,0.255
1,3,3,13,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw_quadratic'}",1.5462565422058105,0.9577142857142857,0.9574687460246596,0.9573669603809861,0.9577142857142857,0.9573391145404143,"[0.97492837 0.98526586 0.94475524 0.95204009 0.95428157 0.95443645
 0.96884058 0.96327096 0.94032023 0.9352518 ]",0.9577142857142857,0.9574687460246596,"[0.98551774 0.97650794 0.96638054 0.93137255 0.96336996 0.94536817
 0.97236364 0.95270733 0.94652015 0.93457944]",0.9764420519444451,0.966,0.034,0.025,0.991,0.719,0.327
2,4,4,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",10.394049167633057,0.9589285714285715,0.9587181538137823,0.9586315806878943,0.9589285714285715,0.9586084003550226,"[0.97559225 0.98276962 0.9478506  0.95611511 0.95687135 0.9555908
 0.97376093 0.96090535 0.93511175 0.94151625]",0.9589285714285715,0.9587181538137823,"[0.98406951 0.97777778 0.9620887  0.93067227 0.95897436 0.95407759
 0.97163636 0.96024674 0.95018315 0.93745507]",0.9771260839713576,0.965,0.035,0.04,0.98,0.637,0.503
3,5,5,15,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw'}",1.7150864601135254,0.9571428571428572,0.9568882258120454,0.9568221084332953,0.9571428571428572,0.9568162213593441,"[0.97351467 0.98214286 0.94911661 0.95683453 0.95314788 0.95700637
 0.97018182 0.96278429 0.93333333 0.93009986]",0.9571428571428572,0.9568882258120454,"[0.98479363 0.97777778 0.96065808 0.93137255 0.95384615 0.9517023
 0.97018182 0.95750514 0.94358974 0.93745507]",0.9761208835736633,0.962,0.038,0.045,0.98,0.632,0.532
4,6,6,100,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 0.00020148759534607943, 'NN:solver': 'adam', 'NN:tol': 0.002514801533358555, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.006218778294261157}",32.8330295085907,0.9582142857142857,0.9579942500809355,0.9579121231434303,0.9582142857142857,0.9582026251388042,"[0.9155496  0.98971061 0.95528744 0.9615942  0.96323529 0.9616
 0.98014706 0.96151203 0.94590643 0.94748359]",0.9582142857142857,0.9579942500809355,"[0.98913831 0.97714286 0.96280401 0.92927171 0.95970696 0.9517023
 0.96945455 0.95887594 0.94798535 0.93386053]",0.9767286687710004,0.964,0.036,0.06,0.948,0.547,0.607
5,7,7,39,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_f1', 'WV:weighting': 'bw_quadratic'}",1.8971025943756104,0.9567142857142857,0.956466298766238,0.9564019974663411,0.9567142857142857,0.956407234973874,"[0.97351467 0.98026735 0.94774011 0.95815296 0.95451211 0.95624503
 0.96947674 0.96206897 0.93265749 0.92943692]",0.9567142857142857,0.956466298766238,"[0.98479363 0.97777778 0.95994278 0.92997199 0.95311355 0.9517023
 0.97018182 0.95613434 0.94358974 0.93745507]",0.9758842968542863,0.963,0.037,0.067,0.941,0.52,0.624
6,8,8,84,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 0.00201094307782112, 'NN:solver': 'adam', 'NN:tol': 0.00210270413237083, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.0033638182633862136}",53.49986720085144,0.9577142857142857,0.9575949074880414,0.9575478268070776,0.9577142857142857,0.9583130202739104,"[0.88265635 0.98843188 0.96328294 0.96722505 0.96046852 0.96098726
 0.98442136 0.96927374 0.94653179 0.9598513 ]",0.9577142857142857,0.9575949074880414,"[0.99131064 0.97650794 0.95708155 0.92997199 0.96117216 0.95566112
 0.96509091 0.95133653 0.95970696 0.92810927]",0.9764838379738168,0.961,0.039,0.066,0.944,0.534,0.596
7,9,9,76,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 0.00201094307782112, 'NN:solver': 'adam', 'NN:tol': 0.00210270413237083, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.0033638182633862136}",62.41342353820801,0.9583571428571429,0.9581832415757738,0.9581095390554946,0.9583571428571429,0.9585419219224931,"[0.90770252 0.98652983 0.94619147 0.96514161 0.96190476 0.96089385
 0.98444444 0.96465696 0.95367647 0.95427729]",0.9583571428571429,0.9581832415757738,"[0.98986242 0.97650794 0.96852647 0.93067227 0.96190476 0.95328583
 0.96654545 0.95407814 0.95018315 0.930266  ]",0.9768212231307574,0.96,0.04,0.068,0.941,0.527,0.59
8,10,10,66,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 0.00201094307782112, 'NN:solver': 'adam', 'NN:tol': 0.00210270413237083, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.0033638182633862136}",80.66742992401123,0.9577142857142857,0.957518511434887,0.9574819779094718,0.9577142857142857,0.9580000284978855,"[0.89993417 0.98528471 0.95571429 0.96574344 0.96953938 0.9579031
 0.98436337 0.96413793 0.94832606 0.94905386]",0.9577142857142857,0.957518511434887,"[0.98986242 0.97777778 0.95708155 0.92787115 0.95604396 0.95486936
 0.96145455 0.95819054 0.95457875 0.93745507]",0.9764579112365374,0.958,0.042,0.078,0.931,0.506,0.623
9,11,11,29,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 6.886023577184247e-05, 'NN:solver': 'adam', 'NN:tol': 0.006051270352854638, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.009624622220902056}",50.70304322242737,0.9584285714285714,0.9581296061678227,0.9581618319905549,0.9584285714285714,0.9586667619104257,"[0.90469887 0.98403576 0.95516014 0.95794726 0.97010463 0.96451613
 0.97662527 0.96606648 0.95102339 0.95648968]",0.9584285714285714,0.9581296061678227,"[0.98986242 0.9784127  0.95994278 0.94117647 0.95091575 0.9469517
 0.97236364 0.95613434 0.95311355 0.93242272]",0.9768205588649543,0.956,0.044,0.079,0.93,0.505,0.616
