,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,2,2,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",6.282323360443115,0.9600714285714286,0.9597541693097863,0.959712132974024,0.9600714285714286,0.9596989852149781,"[0.98125451 0.98591549 0.95130558 0.95038979 0.95645864 0.95374801
 0.97161572 0.96046353 0.94432234 0.94151625]",0.9600714285714286,0.9597541693097863,"[0.98551774 0.97777778 0.96423462 0.93907563 0.96556777 0.9469517
 0.97090909 0.96572995 0.94432234 0.93745507]",0.9777287313029187
1,Model,2,2,30,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'XT:bootstrap': True, 'XT:ccp_alpha': 0.00010404050009907906, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 0.4321564422630657, 'XT:max_features': 0.3363010692074818, 'XT:min_samples_leaf': 3, 'XT:min_samples_split': 9, 'XT:n_estimators': 45}",332.18569564819336,0.9577142857142857,0.9574687460246596,0.9573669603809861,0.9577142857142857,0.9573391145404143,"[0.97492837 0.98526586 0.94475524 0.95204009 0.95428157 0.95443645
 0.96884058 0.96327096 0.94032023 0.9352518 ]",0.9577142857142857,0.9574687460246596,"[0.98551774 0.97650794 0.96638054 0.93137255 0.96336996 0.94536817
 0.97236364 0.95270733 0.94652015 0.93457944]",0.9764420519444451
2,Model,2,2,27,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0003170951721004013, 'RF:criterion': 'entropy', 'RF:max_features': 0.1433719087440072, 'RF:min_samples_leaf': 2, 'RF:min_samples_split': 2, 'RF:n_estimators': 29}",535.8254201412201,0.9548571428571428,0.9546069757671415,0.9545635198186322,0.9548571428571428,0.9546321263955848,"[0.97279885 0.97715736 0.94565984 0.95872556 0.95481481 0.9540412
 0.97295322 0.9632964  0.92903693 0.91783708]",0.9548571428571428,0.9546069757671415,"[0.98406951 0.97777778 0.95851216 0.92717087 0.94432234 0.95328583
 0.968      0.95339273 0.93992674 0.93961179]",0.9748518432386055
