,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",7.346733570098877,0.695078031212485,0.6259457482364108,0.6405712910657704,0.695078031212485,0.665511564895158,"[0.57495069 0.7318612  0.68338558 0.52521008 0.62957938 0.58970588
 0.75770925 0.87708484 0.6        0.68562874]",0.695078031212485,0.6259457482364108,"[0.39498645 0.6572238  0.75694444 0.42662116 0.66285714 0.63887414
 0.58108108 0.94455291 0.45220588 0.74411048]",0.8046770675378674,0.766,0.234,0.164,0.911,0.622,0.194
1,3,3,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",10.255465030670166,0.6917338363916995,0.6040002537182539,0.6285568733593616,0.6917338363916995,0.6676250013399712,"[0.54354839 0.72012579 0.65516001 0.55759162 0.69031142 0.58698866
 0.73611111 0.87927273 0.58510638 0.7220339 ]",0.6917338363916995,0.6040002537182539,"[0.45663957 0.64872521 0.79079861 0.36348123 0.57       0.63250133
 0.53716216 0.94416244 0.40441176 0.69212023]",0.7963819869401796,0.754,0.246,0.168,0.911,0.623,0.166
2,4,4,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",11.460395097732544,0.690104613273881,0.6019653821710801,0.6293112533894349,0.690104613273881,0.6741459123807332,"[0.54916667 0.78909091 0.65486726 0.56557377 0.6852459  0.57681298
 0.77       0.87927273 0.57286432 0.69856459]",0.690104613273881,0.6019653821710801,"[0.44647696 0.61473088 0.77083333 0.35324232 0.59714286 0.64206054
 0.52027027 0.94416244 0.41911765 0.71161657]",0.7953208975064772,0.744,0.256,0.159,0.92,0.645,0.154
3,5,5,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",13.46893048286438,0.6913908420511061,0.6119609932967681,0.6362775146081608,0.6913908420511061,0.6740843614477979,"[0.54259719 0.78424658 0.64787727 0.55759162 0.68949045 0.5935718
 0.76339286 0.8705036  0.58080808 0.71076417]",0.6913908420511061,0.6119609932967681,"[0.44444444 0.64872521 0.78819444 0.36348123 0.61857143 0.60807223
 0.5777027  0.94494338 0.42279412 0.70268075]",0.7987581400743444,0.751,0.249,0.193,0.869,0.577,0.173
4,6,6,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",17.332836389541626,0.6868461670382439,0.6036826775771507,0.6289861684830264,0.6868461670382439,0.6694558103293233,"[0.53456998 0.79037801 0.64505731 0.55440415 0.6765625  0.58465473
 0.74519231 0.86455741 0.58549223 0.71368948]",0.6868461670382439,0.6036826775771507,"[0.4295393  0.65155807 0.78168403 0.36518771 0.61857143 0.60701009
 0.52364865 0.94962905 0.41544118 0.69455727]",0.7950016643687484,0.743,0.257,0.183,0.883,0.601,0.164
5,7,7,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",20.909082651138306,0.6858171840164637,0.6035393531408333,0.6270976544769123,0.6858171840164637,0.6645502770327001,"[0.53956835 0.7641196  0.64250178 0.54368932 0.67736758 0.59314227
 0.7255814  0.85538353 0.58974359 0.71440536]",0.6858171840164637,0.6035393531408333,"[0.40650407 0.65155807 0.78472222 0.38225256 0.60285714 0.61550717
 0.52702703 0.94923858 0.42279412 0.69293258]",0.7946903069799834,0.738,0.262,0.181,0.888,0.606,0.161
6,8,8,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",24.139230012893677,0.6841879608986452,0.6030738907640378,0.6262918847071506,0.6841879608986452,0.6633386357501564,"[0.54177661 0.74836601 0.63799789 0.54731458 0.67092652 0.58881409
 0.74418605 0.85951875 0.58415842 0.71032746]",0.6841879608986452,0.6030738907640378,"[0.41734417 0.64872521 0.78559028 0.36518771 0.6        0.60382369
 0.54054054 0.94845763 0.43382353 0.68724614]",0.7941107309327357,0.736,0.264,0.199,0.866,0.575,0.175
7,9,9,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",24.29988145828247,0.6818727490996399,0.5982775845623949,0.6244480477784788,0.6818727490996399,0.667535257444686,"[0.53985507 0.7921147  0.63357715 0.53350515 0.6709062  0.58684481
 0.77722772 0.85382177 0.58333333 0.70416667]",0.6818727490996399,0.5982775845623949,"[0.40379404 0.62606232 0.78949653 0.35324232 0.60285714 0.60647902
 0.53040541 0.94650527 0.4375     0.68643379]",0.7918525891224492,0.731,0.269,0.19,0.877,0.595,0.166
8,10,10,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",26.361172914505005,0.6797290344709312,0.5956210336946117,0.6199463991408859,0.6797290344709312,0.6594410139221641,"[0.53825623 0.76760563 0.63460863 0.52699229 0.66194969 0.58613554
 0.73913043 0.85820631 0.58737864 0.69414674]",0.6797290344709312,0.5956210336946117,"[0.4098916  0.61756374 0.78472222 0.34982935 0.60142857 0.60169942
 0.51689189 0.94533385 0.44485294 0.68399675]",0.7905951573294402,0.727,0.273,0.196,0.872,0.586,0.171
9,11,11,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",32.42081308364868,0.6744126221917338,0.588003237696134,0.6133129051412842,0.6744126221917338,0.6553258860077879,"[0.5307971  0.79061372 0.62447989 0.51851852 0.66720257 0.58092784
 0.71980676 0.8532207  0.57920792 0.68848384]",0.6744126221917338,0.588003237696134,"[0.39701897 0.6203966  0.78168403 0.33447099 0.59285714 0.59851301
 0.50337838 0.94650527 0.43014706 0.67506093]",0.7866600126421106,0.722,0.278,0.189,0.88,0.6,0.164
10,12,12,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",30.487786054611206,0.6711541759560967,0.586057263750006,0.6095035160577553,0.6711541759560967,0.6478376850215412,"[0.52850679 0.78494624 0.62252346 0.49497487 0.65134707 0.57927786
 0.71428571 0.85446839 0.56018519 0.68786127]",0.6711541759560967,0.586057263750006,"[0.39566396 0.6203966  0.77734375 0.33617747 0.58714286 0.58789166
 0.48986486 0.94455291 0.44485294 0.67668562]",0.7853514905953785,0.719,0.281,0.198,0.871,0.586,0.169
11,13,13,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",33.11699032783508,0.6719259132224318,0.5887930027948314,0.6101960942380286,0.6719259132224318,0.6445766342749379,"[0.53351699 0.76816609 0.62304755 0.48309179 0.646875   0.58814103
 0.69483568 0.84987724 0.56481481 0.69340017]",0.6719259132224318,0.5887930027948314,"[0.39363144 0.62889518 0.77907986 0.34129693 0.59142857 0.58470526
 0.5        0.9461148  0.44852941 0.67424858]",0.786476701150723,0.718,0.282,0.196,0.873,0.59,0.158
12,14,14,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 14, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",33.24178719520569,0.6680672268907563,0.5871778710115634,0.6057342756957016,0.6680672268907563,0.6349675019274509,"[0.5355494  0.75862069 0.62009037 0.46990741 0.6421875  0.58306365
 0.66816143 0.85135611 0.52966102 0.69107744]",0.6680672268907563,0.5871778710115634,"[0.39295393 0.62322946 0.77430556 0.34641638 0.58714286 0.57408391
 0.50337838 0.94377196 0.45955882 0.66693745]",0.7851086157723101,0.714,0.286,0.222,0.839,0.551,0.17
13,15,15,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",39.05644989013672,0.6667809981135311,0.5851800312509796,0.6038784814951871,0.6667809981135311,0.6334515670029509,"[0.53400735 0.76491228 0.61952745 0.47465438 0.63467492 0.58138269
 0.66063348 0.85065164 0.52542373 0.68864775]",0.6667809981135311,0.5851800312509796,"[0.39363144 0.61756374 0.77387153 0.35153584 0.58571429 0.56718003
 0.49324324 0.94299102 0.45588235 0.67018684]",0.7841882874195527,0.711,0.289,0.224,0.839,0.549,0.17
14,16,16,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 16, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",37.868719816207886,0.6647230320699709,0.5837709835413991,0.6015103610078157,0.6647230320699709,0.6295613901108299,"[0.52842498 0.75609756 0.61755486 0.46938776 0.63060278 0.57974959
 0.66371681 0.85010556 0.51054852 0.68942548]",0.6647230320699709,0.5837709835413991,"[0.38414634 0.61473088 0.76953125 0.35324232 0.58285714 0.56558683
 0.50675676 0.94338149 0.44485294 0.67262388]",0.7832247159159064,0.708,0.292,0.223,0.842,0.551,0.165
15,17,17,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 17, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",42.41888403892517,0.6628365631967073,0.5807109083675821,0.5983044057753291,0.6628365631967073,0.6265555457587498,"[0.52641509 0.75086505 0.6165857  0.4717833  0.63100775 0.57967033
 0.65470852 0.84688157 0.50638298 0.68125516]",0.6628365631967073,0.5807109083675821,"[0.37804878 0.61473088 0.77126736 0.35665529 0.58142857 0.56027616
 0.49324324 0.94377196 0.4375     0.67018684]",0.7817559166467164,0.704,0.296,0.22,0.846,0.558,0.161
