,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,7,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.8615719385398862}",1.8644466400146484,0.8440645352279456,0.743602661913198,0.7300098461184481,0.8440645352279456,0.7281047328330145,[0.38198589 0.86906377 0.93326453],0.8440645352279456,0.743602661913198,[0.54573643 0.77006312 0.91500843],0.8276564179519659,0.902,0.098,0.092,0.949,0.629,0.235
1,3,3,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",7.369930744171143,0.8385139135583185,0.753514607280481,0.7300731214312154,0.8385139135583185,0.7219498612099379,[0.37399194 0.84707019 0.94478746],0.8385139135583185,0.753514607280481,[0.5751938  0.79080252 0.8945475 ],0.8343967213973815,0.898,0.102,0.1,0.94,0.613,0.313
2,4,4,16,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",9.050963401794434,0.8382918886915335,0.7560662026350792,0.7310436038341921,0.8382918886915335,0.720686296845709,[0.37595129 0.83892197 0.94718563],0.8382918886915335,0.7560662026350792,[0.5744186  0.80462879 0.88915121],0.8360526421351906,0.895,0.105,0.088,0.952,0.656,0.276
3,5,5,21,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",11.227636575698853,0.8374777975133215,0.7583948928038767,0.7316017524816759,0.8374777975133215,0.720925922403359,[0.37294878 0.84136421 0.94846478],0.8374777975133215,0.7583948928038767,[0.58139535 0.80823565 0.88555368],0.8374378112908025,0.893,0.107,0.093,0.95,0.647,0.292
4,6,6,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",11.618077754974365,0.8463587921847247,0.7518371128132588,0.7359924225951872,0.8463587921847247,0.7264499119188975,[0.40751615 0.83307716 0.93875643],0.8463587921847247,0.7518371128132588,[0.5379845  0.81454764 0.9029792 ],0.8333431942662095,0.89,0.11,0.086,0.957,0.672,0.27
5,7,7,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",15.560752391815186,0.8428804026050918,0.7496809242081701,0.7323228884361438,0.8428804026050918,0.7235223373070309,[0.3942793  0.83788021 0.93840749],0.8428804026050918,0.7496809242081701,[0.54496124 0.80312594 0.90095559],0.8317339280355986,0.887,0.113,0.083,0.96,0.685,0.267
6,8,8,20,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.08023124122015335}",1.8001773357391357,0.8217880402605092,0.7473703566326199,0.7185675287716314,0.8217880402605092,0.69981872694928,[0.42629717 0.71860221 0.9545568 ],0.8217880402605092,0.7473703566326199,[0.56046512 0.82206192 0.85958404],0.8294766463794767,0.886,0.114,0.085,0.959,0.681,0.27
7,9,9,64,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.01174966813065519}",2.0565083026885986,0.8206039076376554,0.7477499550805419,0.7178805663759714,0.8206039076376554,0.6987675609910223,[0.42548217 0.71469665 0.95612386],0.8206039076376554,0.7477499550805419,[0.56434109 0.82146078 0.857448  ],0.8297989946777935,0.885,0.115,0.09,0.955,0.668,0.284
8,10,10,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",14.08841609954834,0.8424363528715216,0.7438374949346382,0.728615603631209,0.8424363528715216,0.7203353664867601,[0.39065205 0.83302181 0.93733224],0.8424363528715216,0.7438374949346382,[0.5248062  0.80372708 0.9029792 ],0.8281022821037046,0.882,0.118,0.093,0.954,0.664,0.293
9,11,11,21,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",18.31032419204712,0.8428804026050918,0.7446980051540649,0.7297515943047482,0.8428804026050918,0.7217357090569934,[0.39502603 0.83375078 0.93643032],0.8428804026050918,0.7446980051540649,[0.52945736 0.8004208  0.90421585],0.8284829075057486,0.883,0.117,0.116,0.925,0.617,0.339
10,12,12,25,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",19.762597799301147,0.8428804026050918,0.746716259225797,0.7310598622673896,0.8428804026050918,0.7226858657446801,[0.39712644 0.8344806  0.93645056],0.8428804026050918,0.746716259225797,[0.53565891 0.80162308 0.90286678],0.829458210960303,0.885,0.115,0.165,0.833,0.539,0.406
