,m1 rid,m1 algorithm,m1 configuration,m2 rid,m2 algorithm,m2 configuration,m2 runtime,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,115,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.006451519947063056}",169,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.813406109783512, 'AB:n_estimators': 17, 'Enc:ENC:encoder': 'one-hot'}",54.57586073875427,0.9038796192036033,0.09612038079639676,0.2096427474664756,0.7423655034340203,0.35948050939997017,0.5591390493149789
1,115,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.006451519947063056}",178,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.851980514848154}",14.116720914840698,0.9267069300849626,0.07329306991503737,0.2864162145562494,0.3984296401211774,0.15822963690091096,0.5550944649215832
2,115,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.006451519947063056}",101,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'Enc:ENC:encoder': 'one-hot', 'XT:bootstrap': True, 'XT:ccp_alpha': 2.3830072410197745e-05, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.2440112130765681, 'XT:max_features': 0.9119131155997021, 'XT:min_samples_leaf': 1, 'XT:min_samples_split': 5, 'XT:n_estimators': 28}",72.50118160247803,0.9212816050772853,0.07871839492271471,0.21946975125396662,0.6953034375282865,0.3060206231176071,0.691190409346438
3,115,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.006451519947063056}",175,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 0.00022840935893190078, 'GB:learning_rate': 0.13407335075106197, 'GB:min_samples_leaf': 118}",47.62822961807251,0.9267069300849626,0.07329306991503737,0.2154775309652984,0.7123190493449688,0.306795650910632,0.7606842497205071
4,115,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.006451519947063056}",49,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.00012521315165192005, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.4206931461929913, 'DTREE:min_samples_leaf': 8, 'DTREE:min_samples_split': 2, 'Enc:ENC:encoder': 'one-hot'}",14.710568904876709,0.9228170744190808,0.07718292558091923,0.21977684512232573,0.6931499396433004,0.30249245246628437,0.7055334971888257
5,115,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.006451519947063056}",31,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.3936660452403056, 'AB:n_estimators': 94, 'Enc:ENC:encoder': 'one-hot'}",237.98985362052917,0.9215886989456443,0.07841130105435562,0.21414679086907568,0.7189259184817884,0.31898236459010826,0.7115969442408524
6,169,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.813406109783512, 'AB:n_estimators': 17, 'Enc:ENC:encoder': 'one-hot'}",178,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.851980514848154}",14.116720914840698,0.9174941140341898,0.08250588596581021,0.20104411915242093,0.7140198109690457,0.3306164117873819,0.34359458926010983
7,169,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.813406109783512, 'AB:n_estimators': 17, 'Enc:ENC:encoder': 'one-hot'}",101,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'Enc:ENC:encoder': 'one-hot', 'XT:bootstrap': True, 'XT:ccp_alpha': 2.3830072410197745e-05, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.2440112130765681, 'XT:max_features': 0.9119131155997021, 'XT:min_samples_leaf': 1, 'XT:min_samples_split': 5, 'XT:n_estimators': 28}",72.50118160247803,0.9058245470365441,0.09417545296345584,0.12160917187020166,0.9084893838023782,0.5387068307588165,0.4046271520747989
8,169,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.813406109783512, 'AB:n_estimators': 17, 'Enc:ENC:encoder': 'one-hot'}",175,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 0.00022840935893190078, 'GB:learning_rate': 0.13407335075106197, 'GB:min_samples_leaf': 118}",47.62822961807251,0.9057221824137578,0.0942778175862422,0.106561572320606,0.9372007494742592,0.585073969774295,0.441387581300458
9,169,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.813406109783512, 'AB:n_estimators': 17, 'Enc:ENC:encoder': 'one-hot'}",49,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.00012521315165192005, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.4206931461929913, 'DTREE:min_samples_leaf': 8, 'DTREE:min_samples_split': 2, 'Enc:ENC:encoder': 'one-hot'}",14.710568904876709,0.9006039512744396,0.09939604872556045,0.10840413553076056,0.9326156141408709,0.5870362053791767,0.3845382226324945
