,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.8080642223358154,0.7713174326952605,0.8057120662648404,0.7385373052503047,0.7713174326952605,0.7306703679247921,[0.94824909 0.51309164],0.7713174326952605,0.8057120662648404,[0.73973893 0.8716852 ],0.8057120662648403,0.929,0.071,0.215,0.701,0.299,0.755
1,3,3,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.18310546875,0.8564847988535162,0.806582578542091,0.8043451118598697,0.8564847988535162,0.8021966968019885,[0.90841349 0.6959799 ],0.8564847988535162,0.806582578542091,[0.90230117 0.71086399],0.806582578542091,0.918,0.082,0.185,0.744,0.386,0.596
2,4,4,14,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.4500396251678467,0.852492578564848,0.8153910760864798,0.8042947490094468,0.852492578564848,0.7952089703394748,[0.91678263 0.67363531],0.852492578564848,0.8153910760864798,[0.88655632 0.74422583],0.8153910760864799,0.912,0.088,0.157,0.807,0.464,0.517
3,5,5,13,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.2467334270477295,0.8529020370559934,0.8187382372345108,0.8058287021412885,0.8529020370559934,0.7955795406094335,[0.91927812 0.67188096],0.8529020370559934,0.8187382372345108,[0.8842686  0.75320787],0.8187382372345109,0.907,0.093,0.136,0.846,0.527,0.443
4,6,6,18,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.3966193199157715,0.8517760262053434,0.8184378114985209,0.8047831624485347,0.8517760262053434,0.7940973904475213,[0.91950638 0.6686884 ],0.8517760262053434,0.8184378114985209,[0.88238461 0.75449102],0.8184378114985209,0.903,0.097,0.125,0.865,0.561,0.389
5,7,7,29,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.754806756973267,0.8531067663015662,0.8122770549793774,0.8036725854635351,0.8531067663015662,0.7963087303303775,[0.9140884  0.67852906],0.8531067663015662,0.8122770549793774,[0.89059346 0.73396065],0.8122770549793774,0.903,0.097,0.116,0.88,0.583,0.365
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.296472072601318,0.8530044016787798,0.8119166246778604,0.8034547880067144,0.8530044016787798,0.7961955021633906,[0.91384785 0.67854315],0.8530044016787798,0.8119166246778604,[0.89072803 0.73310522],0.8119166246778604,0.903,0.097,0.11,0.893,0.597,0.349
7,9,9,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.282520055770874,0.8542327771522162,0.8138966314444185,0.805204277731008,0.8542327771522162,0.7977688923687951,[0.91490537 0.68063241],0.8542327771522162,0.8138966314444185,[0.89126632 0.73652695],0.8138966314444185,0.902,0.098,0.104,0.904,0.619,0.328
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.0916783809661865,0.8517760262053434,0.8147735039178232,0.803476450092633,0.8517760262053434,0.7942664417758782,[0.91658543 0.67194745],0.8517760262053434,0.8147735039178232,[0.88574889 0.74379812],0.8147735039178232,0.901,0.099,0.104,0.909,0.616,0.308
9,11,11,27,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.954612493515015,0.8585320913092436,0.8167226306369901,0.8098487788300954,0.8585320913092436,0.8037592116379194,[0.91539624 0.69212219],0.8585320913092436,0.8167226306369901,[0.89691832 0.73652695],0.8167226306369901,0.9,0.1,0.098,0.917,0.635,0.291
10,12,12,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.069536447525024,0.8591462790459617,0.8172729171105853,0.8105687791154725,0.8591462790459617,0.8046096251424353,[0.91557996 0.69363929],0.8591462790459617,0.8172729171105853,[0.89759117 0.73695466],0.8172729171105853,0.9,0.1,0.095,0.922,0.645,0.282
11,13,13,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.586128234863281,0.8595557375371071,0.8162229091617791,0.8105369905459809,0.8595557375371071,0.8053922009508259,[0.91460244 0.69618197],0.8595557375371071,0.8162229091617791,[0.8993406  0.73310522],0.8162229091617791,0.899,0.101,0.09,0.928,0.662,0.267
12,14,14,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 14, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.75265908241272,0.8601699252738254,0.8138417495708162,0.810187082259366,0.8601699252738254,0.8067607317314401,[0.91252891 0.70099256],0.8601699252738254,0.8138417495708162,[0.90270488 0.72497861],0.8138417495708162,0.898,0.102,0.086,0.933,0.673,0.256
13,15,15,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",8.00356650352478,0.8583273620636708,0.8133634685758536,0.8084486356627736,0.8583273620636708,0.8039447505138717,[0.91287724 0.69501226],0.8583273620636708,0.8133634685758536,[0.89960974 0.72711719],0.8133634685758535,0.898,0.102,0.085,0.935,0.675,0.251
14,16,16,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 16, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",8.027387619018555,0.8608864776333299,0.8135798879201053,0.8107000551427961,0.8608864776333299,0.8079627516764866,[0.91205212 0.70387339],0.8608864776333299,0.8135798879201053,[0.90431974 0.72284003],0.8135798879201054,0.898,0.102,0.083,0.938,0.683,0.243
15,17,17,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 17, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",8.344716548919678,0.8620124884839799,0.814320030565779,0.8119352177782653,0.8620124884839799,0.809648096685097,[0.91218322 0.70711297],0.8620124884839799,0.814320030565779,[0.90580003 0.72284003],0.814320030565779,0.897,0.103,0.08,0.942,0.692,0.236
16,18,18,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",8.621310949325562,0.8605793837649708,0.8136711754413775,0.8104723467566093,0.8605793837649708,0.8074489960332379,[0.91224018 0.70265781],0.8605793837649708,0.8136711754413775,[0.90364688 0.72369547],0.8136711754413775,0.898,0.102,0.08,0.942,0.69,0.234
17,19,19,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 19, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",9.297319650650024,0.8623195823523391,0.8127630200122278,0.8116194562777532,0.8623195823523391,0.8104986646574148,[0.91088307 0.71011426],0.8623195823523391,0.8127630200122278,[0.9078186  0.71770744],0.8127630200122278,0.897,0.103,0.079,0.944,0.694,0.229
18,20,20,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 20, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",9.599950790405273,0.8629337700890573,0.8133133064858229,0.8123506945246897,0.8629337700890573,0.8114041952633237,[0.91106613 0.71174226],0.8629337700890573,0.8133133064858229,[0.90849145 0.71813516],0.813313306485823,0.897,0.103,0.077,0.947,0.701,0.223
