,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.918555736541748,0.7393564082715913,0.779025713382725,0.629255445210105,0.7393564082715913,0.6288168467674164,[0.97009689 0.2875368 ],0.7393564082715913,0.779025713382725,[0.72723857 0.83081285],0.779025713382725,0.944,0.056,0.25,0.618,0.224,0.99
1,3,3,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.133028507232666,0.9011390025434037,0.7882305314904008,0.7731065083775364,0.9011390025434037,0.7601952343949687,[0.95159852 0.56879195],0.9011390025434037,0.7882305314904008,[0.9356293  0.64083176],0.7882305314904009,0.942,0.058,0.187,0.728,0.37,0.779
2,4,4,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.3865911960601807,0.8987061815769103,0.7971022581328648,0.7737027049059765,0.8987061815769103,0.7552676001275749,[0.95436431 0.55617089],0.8987061815769103,0.7971022581328648,[0.92974327 0.66446125],0.797102258132865,0.936,0.064,0.15,0.789,0.471,0.614
3,5,5,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.6213936805725098,0.8970474400088466,0.812971864779543,0.777852975765013,0.8970474400088466,0.7528910488769132,[0.95912523 0.54665687],0.8970474400088466,0.812971864779543,[0.92273012 0.70321361],0.812971864779543,0.936,0.064,0.134,0.82,0.505,0.542
4,6,6,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.8455960750579834,0.8947252018135574,0.8182164573698558,0.7769579039307102,0.8947252018135574,0.7492104218567467,[0.96093852 0.53748232],0.8947252018135574,0.8182164573698558,[0.91809643 0.71833648],0.8182164573698558,0.935,0.065,0.121,0.842,0.532,0.498
5,7,7,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.0936410427093506,0.892734711931881,0.8248788193363502,0.7769750614686408,0.892734711931881,0.7465452812578881,[0.96315859 0.52993197],0.892734711931881,0.8248788193363502,[0.91346274 0.7362949 ],0.8248788193363502,0.935,0.065,0.115,0.857,0.536,0.479
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.2953052520751953,0.8898595598805706,0.8298103248884664,0.7752955617094528,0.8898595598805706,0.7426456423975782,[0.96500333 0.52028796],0.8898595598805706,0.8298103248884664,[0.90820288 0.75141777],0.8298103248884664,0.935,0.065,0.109,0.869,0.548,0.454
7,9,9,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.8033132553100586,0.8897489771093664,0.8240080940989307,0.773091977863668,0.8897489771093664,0.7417960641813792,[0.96327234 0.52031979],0.8897489771093664,0.8240080940989307,[0.90983093 0.73818526],0.8240080940989307,0.934,0.066,0.103,0.882,0.567,0.43
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.030176877975464,0.8911865531350216,0.819902451785188,0.773305321803442,0.8911865531350216,0.7435707722013011,[0.96186832 0.52527322],0.8911865531350216,0.819902451785188,[0.9129618 0.7268431],0.819902451785188,0.935,0.065,0.111,0.87,0.531,0.459
9,11,11,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.3423378467559814,0.8952781156695787,0.8218093234834218,0.7789565339895472,0.8952781156695787,0.7504398170537923,[0.96193227 0.53894737],0.8952781156695787,0.8218093234834218,[0.91772073 0.72589792],0.8218093234834217,0.935,0.065,0.105,0.88,0.549,0.441
