,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,19,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'accuracy', 'WV:weighting': 'simple'}",1.200082778930664,0.913399857448325,0.9296993952210149,0.927727700472355,0.913399857448325,0.9267226566825839,"[0.9875     0.89041096 0.87416107 0.92027335 0.9009901  0.97560976
 0.91821156 0.90935673 1.         0.88888889 0.90291262 0.97333333
 0.91666667 0.89424207 0.88235294 0.90379009 0.94230769 1.        ]",0.913399857448325,0.9296993952210149,"[0.98926655 0.90592334 0.91243433 0.9330254  0.96808511 1.
 0.92425906 0.90935673 1.         0.87591241 0.78813559 0.93589744
 0.88664987 0.90703218 0.9375     0.86111111 1.         1.        ]",0.9582672440362137,0.946,0.054,0.134,0.859,0.396,0.767
1,3,3,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",6.15568995475769,0.9112615823235923,0.9232064393301351,0.9250125276210177,0.9112615823235923,0.9277055980351528,"[0.98928571 0.89655172 0.87563884 0.91422122 0.89215686 0.975
 0.91930207 0.89565217 1.         0.8880597  0.90566038 0.97260274
 0.91122715 0.89319249 0.93333333 0.89450867 0.94230769 1.        ]",0.9112615823235923,0.9232064393301351,"[0.99105546 0.90592334 0.90017513 0.93533487 0.96808511 0.975
 0.92535675 0.90350877 1.         0.86861314 0.81355932 0.91025641
 0.8790932  0.90703218 0.875      0.85972222 1.         1.        ]",0.9559297278416254,0.937,0.063,0.101,0.897,0.535,0.559
2,4,4,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",7.703234910964966,0.9089451176051319,0.926262436018044,0.9260666079229013,0.9089451176051319,0.9264329120585827,"[0.99283154 0.88927336 0.87328767 0.91666667 0.9        0.97560976
 0.92572062 0.89017341 1.         0.88148148 0.90654206 0.97297297
 0.90025575 0.88501742 0.9375     0.88728324 0.94117647 1.        ]",0.9089451176051319,0.926262436018044,"[0.99105546 0.89547038 0.89316988 0.93995381 0.95744681 1.
 0.91657519 0.9005848  1.         0.86861314 0.8220339  0.92307692
 0.88664987 0.90822408 0.9375     0.85277778 0.97959184 1.        ]",0.9561758077694611,0.931,0.069,0.087,0.917,0.599,0.47
3,5,5,165,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 19, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'uniform'}",37.949554204940796,0.9057377049180327,0.9203796738813357,0.9213097285747153,0.9057377049180327,0.9232168551474449,"[0.921797   0.89788732 0.88848921 0.9082774  0.90909091 0.95238095
 0.92214912 0.9        1.         0.86330935 0.9047619  0.97183099
 0.9160105  0.89135514 0.9375     0.89306358 0.94       1.        ]",0.9057377049180327,0.9203796738813357,"[0.99105546 0.88850174 0.86514886 0.93764434 0.95744681 1.
 0.92316136 0.89473684 1.         0.87591241 0.80508475 0.88461538
 0.8790932  0.90941597 0.9375     0.85833333 0.95918367 1.        ]",0.9536895212550229,0.926,0.074,0.075,0.93,0.654,0.4
4,6,6,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",20.66670823097229,0.9109052031361369,0.9264403924729313,0.9266759110378125,0.9109052031361369,0.927663287336434,"[0.99283154 0.88395904 0.86868687 0.91441441 0.90909091 0.95238095
 0.91783784 0.89534884 1.         0.89473684 0.91509434 0.97260274
 0.91122715 0.89454976 0.9375     0.89650146 0.94117647 1.        ]",0.9109052031361369,0.9264403924729313,"[0.99105546 0.90243902 0.90367776 0.93764434 0.95744681 1.
 0.93194292 0.9005848  1.         0.86861314 0.8220339  0.91025641
 0.8790932  0.89988081 0.9375     0.85416667 0.97959184 1.        ]",0.9567115346580124,0.931,0.069,0.112,0.858,0.533,0.525
5,7,7,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",12.447718143463135,0.9091233071988596,0.9264214583121936,0.9259020560042396,0.9091233071988596,0.9258402215678648,"[0.99283154 0.89547038 0.87931034 0.92482916 0.90909091 0.95238095
 0.9173913  0.88728324 1.         0.875      0.90654206 0.97368421
 0.9005102  0.88601645 0.9375     0.88728324 0.94       1.        ]",0.9091233071988596,0.9264214583121936,"[0.99105546 0.89547038 0.89316988 0.93764434 0.95744681 1.
 0.92645445 0.89766082 1.         0.86861314 0.8220339  0.94871795
 0.88916877 0.89868892 0.9375     0.85277778 0.95918367 1.        ]",0.9562734487192615,0.933,0.067,0.132,0.824,0.472,0.574
6,8,8,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",38.20600438117981,0.91535994297933,0.9290406407904683,0.9287142588300266,0.91535994297933,0.9289889627001497,"[0.98928571 0.88513514 0.89236111 0.92727273 0.90909091 0.95238095
 0.92741062 0.89940828 1.         0.88888889 0.90566038 0.97297297
 0.89795918 0.89716312 0.9375     0.89813486 0.94117647 1.        ]",0.91535994297933,0.9290406407904683,"[0.99105546 0.91289199 0.90017513 0.94226328 0.95744681 1.
 0.93962678 0.88888889 1.         0.87591241 0.81355932 0.92307692
 0.88664987 0.90464839 0.9375     0.86944444 0.97959184 1.        ]",0.9586026393942412,0.933,0.067,0.146,0.801,0.435,0.597
7,9,9,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",15.827754974365234,0.9148253741981468,0.9293753687201011,0.9281612080628905,0.9148253741981468,0.9274176734190588,"[0.99283154 0.90243902 0.88296041 0.92342342 0.90909091 0.95238095
 0.93281938 0.89473684 1.         0.86428571 0.89719626 0.97368421
 0.89593909 0.89812646 0.9375     0.8961039  0.94       1.        ]",0.9148253741981468,0.9293753687201011,"[0.99105546 0.90243902 0.89842382 0.94688222 0.95744681 1.
 0.92974753 0.89473684 1.         0.88321168 0.81355932 0.94871795
 0.88916877 0.91418355 0.9375     0.8625     0.95918367 1.        ]",0.9586003536483813,0.93,0.07,0.159,0.787,0.413,0.614
8,10,10,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",17.05279850959778,0.9157163221667854,0.9320508048379289,0.9290114402641865,0.9157163221667854,0.9264601306373953,"[0.99283154 0.9084507  0.89446367 0.91759465 0.90909091 0.97560976
 0.93555556 0.88953488 1.         0.87142857 0.89908257 0.97368421
 0.89113924 0.89356725 0.88235294 0.90071942 0.94117647 1.        ]",0.9157163221667854,0.9320508048379289,"[0.99105546 0.8989547  0.90542907 0.95150115 0.95744681 1.
 0.92425906 0.89473684 1.         0.89051095 0.83050847 0.94871795
 0.88664987 0.91060787 0.9375     0.86944444 0.97959184 1.        ]",0.9595748135075413,0.93,0.07,0.167,0.76,0.39,0.614
9,11,11,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",18.956473112106323,0.917320028510335,0.9327694477617463,0.9293486181708944,0.917320028510335,0.9264739874063793,"[0.994614   0.90034364 0.90434783 0.92       0.9        0.95238095
 0.9359116  0.89520958 1.         0.87769784 0.89908257 0.97368421
 0.87810945 0.89659224 0.88235294 0.90620491 0.96       1.        ]",0.917320028510335,0.9327694477617463,"[0.99105546 0.91289199 0.91068301 0.95612009 0.95744681 1.
 0.92974753 0.87426901 1.         0.89051095 0.83050847 0.94871795
 0.88916877 0.90941597 0.9375     0.87222222 0.97959184 1.        ]",0.9601980199317064,0.928,0.072,0.17,0.75,0.385,0.604
