,m1 rid,m1 algorithm,m1 configuration,m2 rid,m2 algorithm,m2 configuration,m2 runtime,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,526,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",1243,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0005594982766707258, 'RF:criterion': 'entropy', 'RF:max_features': 0.508865681036283, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 195}",40.7931113243103,0.9481961147086031,0.05180388529139685,0.08048103607770582,0.9324553013023325,0.5205662397867166,0.46947327438705777
1,526,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",482,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00015740916352842627, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 69, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00046718929015196936}",78.64630770683289,0.9426456984273821,0.05735430157261795,0.07678075855689176,0.9427538415185296,0.5570218063034026,0.39308415464763385
2,526,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",12,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 19.15784530788174, 'SVM:gamma': 0.8334183487630961, 'SVM:kernel': 'rbf', 'SVM:tol': 0.00016994050511494606}",5.188146352767944,0.9426456984273821,0.05735430157261795,0.09435707678075855,0.9136639795351655,0.49702640088199623,0.3450543219811977
3,526,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",485,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 1.914064042270745e-05, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 48, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00042638963920432136}",31.081953763961792,0.9417206290471786,0.058279370952821465,0.10360777058279372,0.9003828866322623,0.4749151741452316,0.3111935207374884
4,1243,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0005594982766707258, 'RF:criterion': 'entropy', 'RF:max_features': 0.508865681036283, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 195}",482,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00015740916352842627, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 69, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00046718929015196936}",78.64630770683289,0.9500462534690102,0.04995374653098982,0.07770582793709528,0.9336244541484716,0.5204859057423903,0.35274581147402273
5,1243,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0005594982766707258, 'RF:criterion': 'entropy', 'RF:max_features': 0.508865681036283, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 195}",12,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 19.15784530788174, 'SVM:gamma': 0.8334183487630961, 'SVM:kernel': 'rbf', 'SVM:tol': 0.00016994050511494606}",5.188146352767944,0.9361702127659575,0.06382978723404255,0.06753006475485661,0.9651203348447854,0.6235681418943062,0.17664236418677542
6,1243,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0005594982766707258, 'RF:criterion': 'entropy', 'RF:max_features': 0.508865681036283, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 195}",485,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 1.914064042270745e-05, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 48, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00042638963920432136}",31.081953763961792,0.9463459759481961,0.05365402405180388,0.09898242368177612,0.9107354792303544,0.47594376379311043,0.24981665258682315
7,482,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00015740916352842627, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 69, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00046718929015196936}",12,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 19.15784530788174, 'SVM:gamma': 0.8334183487630961, 'SVM:kernel': 'rbf', 'SVM:tol': 0.00016994050511494606}",5.188146352767944,0.938945420906568,0.06105457909343201,0.08048103607770582,0.9428390166534497,0.5609538289173391,0.2639407652720413
8,482,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 0.00015740916352842627, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 69, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00046718929015196936}",485,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 1.914064042270745e-05, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 48, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00042638963920432136}",31.081953763961792,0.9352451433857539,0.06475485661424607,0.0841813135985199,0.9447380341235091,0.5662838823008126,0.20966075039317006
9,12,SVM,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SVM', 'SVM:C': 19.15784530788174, 'SVM:gamma': 0.8334183487630961, 'SVM:kernel': 'rbf', 'SVM:tol': 0.00016994050511494606}",485,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'tanh', 'MLP:alpha': 1.914064042270745e-05, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 48, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00042638963920432136}",31.081953763961792,0.9315448658649399,0.06845513413506013,0.09435707678075855,0.9262242036384555,0.5395865520903086,0.30558996852608317
