,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.724893569946289,0.906567992599445,0.9025240722083671,0.8905085918579173,0.906567992599445,0.881029900332226,[0.95348837 0.80857143],0.906567992599445,0.9025240722083671,[0.91230366 0.89274448],0.9025240722083671,0.948,0.052,0.08,0.932,0.521,0.469
1,3,3,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7807948589324951,0.8963922294172063,0.8999393033511156,0.8806127922754095,0.8963922294172063,0.8677176265137998,[0.95915493 0.77628032],0.8963922294172063,0.8999393033511156,[0.89136126 0.90851735],0.8999393033511157,0.942,0.058,0.081,0.937,0.547,0.33
2,4,4,1620,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 1.021568735922151e-05, 'NN:solver': 'lbfgs', 'NN:tol': 0.04336224936095709}",1.6224427223205566,0.9167437557816837,0.9069545146745503,0.9010073260073259,0.9167437557816837,0.8956878000995648,[0.95053476 0.84084084],0.9167437557816837,0.9069545146745503,[0.93062827 0.88328076],0.9069545146745502,0.943,0.057,0.08,0.938,0.547,0.333
3,5,5,902,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 0.00010802307674490216, 'NN:solver': 'sgd', 'NN:tol': 0.00025904012829684227, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.007146854168663145, 'NN:momentum': 0.9780740906143413, 'NN:nesterovs_momentum': False, 'NN:power_t': 0.5}",3.141993999481201,0.9074930619796485,0.8957958280344196,0.8900081400081401,0.9074930619796485,0.8848380466027526,[0.94385027 0.82582583],0.9074930619796485,0.8957958280344196,[0.92408377 0.86750789],0.8957958280344195,0.941,0.059,0.086,0.931,0.534,0.308
4,6,6,23,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8692705631256104,0.8982423681776133,0.8929426726344822,0.8808507483025916,0.8982423681776133,0.8714085001756234,[0.94794521 0.79487179],0.8982423681776133,0.8929426726344822,[0.90575916 0.88012618],0.8929426726344822,0.938,0.062,0.083,0.934,0.556,0.322
5,7,7,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.842808485031128,0.9000925069380203,0.8924058995491106,0.8824290030211481,0.9000925069380203,0.8742753623188406,[0.94565217 0.80289855],0.9000925069380203,0.8924058995491106,[0.91099476 0.87381703],0.8924058995491105,0.936,0.064,0.084,0.935,0.557,0.308
6,8,8,680,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 0.009735229962012738, 'NN:solver': 'adam', 'NN:tol': 0.001238971980134709, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.00806772241105664}",3.9281530380249023,0.9158186864014801,0.9016858803904405,0.8991026307718976,0.9158186864014801,0.8966416328261331,[0.94451783 0.84876543],0.9158186864014801,0.9016858803904405,[0.93586387 0.86750789],0.9016858803904405,0.937,0.063,0.089,0.926,0.538,0.328
7,9,9,159,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 5.721737282027157e-05, 'NN:solver': 'adam', 'NN:tol': 1.7082180945698553e-05, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.006677013431565072}",4.350989818572998,0.9084181313598519,0.8899904206649379,0.8896307411475334,0.9084181313598519,0.8892735560556229,[0.93577982 0.8427673 ],0.9084181313598519,0.8899904206649379,[0.93455497 0.84542587],0.889990420664938,0.937,0.063,0.087,0.93,0.547,0.323
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.9478983879089355,0.9010175763182239,0.8921375130064249,0.8832209127521387,0.9010175763182239,0.8757685824846284,[0.94451962 0.80701754],0.9010175763182239,0.8921375130064249,[0.91361257 0.87066246],0.8921375130064247,0.936,0.064,0.084,0.935,0.559,0.316
9,11,11,645,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 0.0011561549380365223, 'NN:solver': 'lbfgs', 'NN:tol': 0.04808783112660481}",2.1680917739868164,0.9074930619796485,0.8967186648388855,0.8902003006541259,0.9074930619796485,0.8844604057460685,[0.94504021 0.8238806 ],0.9074930619796485,0.8967186648388855,[0.92277487 0.87066246],0.8967186648388854,0.936,0.064,0.083,0.937,0.563,0.317
