,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.6707398891448975,0.9195189639222942,0.8941524765884354,0.9011493527992811,0.9195189639222942,0.9091088311176254,[0.93231162 0.88590604],0.9195189639222942,0.8941524765884354,[0.95549738 0.83280757],0.8941524765884356
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",1.800424575805664,0.9195189639222942,0.8941524765884354,0.9011493527992811,0.9195189639222942,0.9091088311176254,[0.93231162 0.88590604],0.9195189639222942,0.8941524765884354,[0.95549738 0.83280757],0.8941524765884356
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",1.835132122039795,0.9195189639222942,0.8941524765884354,0.9011493527992811,0.9195189639222942,0.9091088311176254,[0.93231162 0.88590604],0.9195189639222942,0.8941524765884354,[0.95549738 0.83280757],0.8941524765884356
3,204,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 43, 'KNN_COMB:p': 2, 'KNN_COMB:weights': 'uniform'}",1.5910110473632812,0.9167437557816837,0.8903434521941632,0.8976403302780092,0.9167437557816837,0.9060009104651962,[0.92984694 0.88215488],0.9167437557816837,0.8903434521941632,[0.95418848 0.82649842],0.8903434521941632
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",5.270989894866943,0.9195189639222942,0.8941524765884354,0.9011493527992811,0.9195189639222942,0.9091088311176254,[0.93231162 0.88590604],0.9195189639222942,0.8941524765884354,[0.95549738 0.83280757],0.8941524765884356
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.3727903366088867,0.9195189639222942,0.8941524765884354,0.9011493527992811,0.9195189639222942,0.9091088311176254,[0.93231162 0.88590604],0.9195189639222942,0.8941524765884354,[0.95549738 0.83280757],0.8941524765884356
6,12,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.5507749203275155}",1.4281280040740967,0.9195189639222942,0.8941524765884354,0.9011493527992811,0.9195189639222942,0.9091088311176254,[0.93231162 0.88590604],0.9195189639222942,0.8941524765884354,[0.95549738 0.83280757],0.8941524765884356
7,8,BC,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BC'}",1.441673994064331,0.9195189639222942,0.8941524765884354,0.9011493527992811,0.9195189639222942,0.9091088311176254,[0.93231162 0.88590604],0.9195189639222942,0.8941524765884354,[0.95549738 0.83280757],0.8941524765884356
8,902,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 0.00010802307674490216, 'NN:solver': 'sgd', 'NN:tol': 0.00025904012829684227, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.007146854168663145, 'NN:momentum': 0.9780740906143413, 'NN:nesterovs_momentum': False, 'NN:power_t': 0.5}",3.141993999481201,0.9074930619796485,0.8957958280344196,0.8900081400081401,0.9074930619796485,0.8848380466027526,[0.94385027 0.82582583],0.9074930619796485,0.8957958280344196,[0.92408377 0.86750789],0.8957958280344195
9,17,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw'}",1.5180649757385254,0.9093432007400555,0.8832621764909905,0.8889762228146956,0.9093432007400555,0.8953552261691797,[0.92692308 0.86378738],0.9093432007400555,0.8832621764909905,[0.94633508 0.82018927],0.8832621764909905
10,14,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'cosine'}",2.2938992977142334,0.9195189639222942,0.8941524765884354,0.9011493527992811,0.9195189639222942,0.9091088311176254,[0.93231162 0.88590604],0.9195189639222942,0.8941524765884354,[0.95549738 0.83280757],0.8941524765884356
11,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.6895883083343506,0.9037927844588344,0.896869374205163,0.8867834843907351,0.9037927844588344,0.8785326086956522,[0.94836957 0.80869565],0.9037927844588344,0.896869374205163,[0.91361257 0.88012618],0.896869374205163
12,21,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",1.632204532623291,0.9084181313598519,0.8844533998381423,0.8883820036983845,0.9084181313598519,0.8926207041956568,[0.92903226 0.85620915],0.9084181313598519,0.8844533998381423,[0.94240838 0.82649842],0.8844533998381422
