,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.4825820922851562,0.6962025316455697,0.7043404414225451,0.6820721082881136,0.6962025316455697,0.6760895866015381,[0.80602637 0.61538462 0.60238569 0.53479853 0.82185273],0.6962025316455697,0.7043404414225451,[0.7810219  0.76       0.72142857 0.67281106 0.58644068],0.8125729616210002,0.833,0.167,0.282,0.646,0.339,0.241
1,3,3,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.9165635108947754,0.699746835443038,0.7030104041536798,0.6805182492413957,0.699746835443038,0.6715423430767666,[0.78152753 0.59143969 0.69786096 0.50337838 0.78350515],0.699746835443038,0.7030104041536798,[0.80291971 0.76       0.62142857 0.68663594 0.6440678 ],0.8127859046876795,0.799,0.201,0.23,0.764,0.468,0.185
2,4,4,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.1785316467285156,0.7118987341772152,0.7079321243329335,0.6919301465534545,0.7118987341772152,0.682963764680293,[0.80627306 0.625      0.65446224 0.53030303 0.79878049],0.7118987341772152,0.7079321243329335,[0.79744526 0.75       0.68095238 0.64516129 0.66610169],0.8173998147377014,0.8,0.2,0.231,0.761,0.465,0.184
3,5,5,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.52299165725708,0.7210126582278481,0.7131669195157081,0.6973988788216405,0.7210126582278481,0.6892592975595837,[0.79577465 0.61264822 0.70798898 0.54296875 0.78691589],0.7210126582278481,0.7131669195157081,[0.82481752 0.775      0.61190476 0.640553   0.71355932],0.8213746889258813,0.797,0.203,0.224,0.778,0.481,0.186
4,6,6,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.8945600986480713,0.7113924050632912,0.7054249241690427,0.6879953317343059,0.7113924050632912,0.6790690795773531,[0.79078014 0.59288538 0.67708333 0.53183521 0.80276134],0.7113924050632912,0.7054249241690427,[0.81386861 0.75       0.61904762 0.65437788 0.68983051],0.8163902624920271,0.792,0.208,0.217,0.793,0.499,0.182
5,7,7,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.929667234420776,0.7164556962025317,0.7067131716961866,0.6929384569542392,0.7164556962025317,0.6856629519165367,[0.78336222 0.63090129 0.68617021 0.52788104 0.8       ],0.7164556962025317,0.7067131716961866,[0.82481752 0.735      0.61428571 0.65437788 0.70508475],0.8177500079808939,0.787,0.213,0.209,0.808,0.517,0.176
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.856607675552368,0.7012658227848101,0.6787642487228795,0.6717415175690871,0.7012658227848101,0.6669440661476954,[0.77526132 0.62555066 0.67183463 0.50214592 0.7599278 ],0.7012658227848101,0.6787642487228795,[0.8120438  0.71       0.61904762 0.53917051 0.71355932],0.8025314504435821,0.785,0.215,0.203,0.82,0.53,0.168
7,9,9,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.371759653091431,0.7058227848101266,0.6806706217919956,0.6760821597827924,0.7058227848101266,0.672891410411655,[0.77700348 0.6359447  0.671875   0.52173913 0.75789474],0.7058227848101266,0.6806706217919956,[0.81386861 0.69       0.61428571 0.55299539 0.73220339],0.8041634621897485,0.784,0.216,0.199,0.83,0.54,0.165
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.355498552322388,0.7027848101265822,0.678165274524124,0.6722625305449059,0.7027848101265822,0.6683397846885033,[0.7712305  0.62727273 0.67447917 0.5021097  0.76660682],0.7027848101265822,0.678165274524124,[0.8120438  0.69       0.61666667 0.5483871  0.72372881],0.8026486656275198,0.782,0.218,0.194,0.84,0.551,0.159
9,11,11,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",8.12373948097229,0.7058227848101266,0.6822623672257471,0.6765135280156434,0.7058227848101266,0.6727058232559175,[0.771777   0.62844037 0.67716535 0.51882845 0.76731794],0.7058227848101266,0.6822623672257471,[0.80839416 0.685      0.61428571 0.57142857 0.73220339],0.8049525324402823,0.781,0.219,0.191,0.846,0.557,0.158
