,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.042238235473633,0.7680417647660969,0.8039986409325648,0.7356201806470599,0.7680417647660969,0.7287030513662016,[0.94842855 0.50897756],0.7680417647660969,0.8039986409325648,[0.73502893 0.87296835],0.8039986409325649,0.926,0.074,0.212,0.731,0.319,0.764
1,3,3,177,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 0.0001343947747658079, 'NN:solver': 'lbfgs', 'NN:tol': 3.861830744089001e-05}",28.20322036743164,0.8741938785955574,0.8025397673422979,0.817947214871322,0.8741938785955574,0.8381566490184362,[0.89920185 0.77711144],0.8741938785955574,0.8025397673422979,[0.93998116 0.66509837],0.8025397673422979,0.918,0.082,0.214,0.697,0.329,0.633
2,4,4,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",2.856990337371826,0.8698945644385301,0.8076286725240331,0.8162030024708327,0.8698945644385301,0.8261648834106601,[0.90430559 0.74802417],0.8698945644385301,0.8076286725240331,[0.92706231 0.68819504],0.8076286725240331,0.913,0.087,0.177,0.775,0.428,0.566
3,5,5,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.1901967525482178,0.8649810625447846,0.8096755620772988,0.8127346274208805,0.8649810625447846,0.8159629299062165,[0.90757535 0.72435051],0.8649810625447846,0.8096755620772988,[0.91575831 0.70359281],0.8096755620772988,0.909,0.091,0.154,0.818,0.491,0.503
4,6,6,23,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.4513936042785645,0.8596581021598936,0.8123327426696869,0.8091926542022803,0.8596581021598936,0.8062226987369425,[0.91157294 0.70087246],0.8596581021598936,0.8123327426696869,[0.9031086  0.72155689],0.8123327426696868,0.906,0.094,0.139,0.844,0.531,0.457
5,7,7,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.668247699737549,0.8598628314054663,0.8139330370920883,0.8099597965564367,0.8598628314054663,0.8062558396783686,[0.91271786 0.69979381],0.8598628314054663,0.8139330370920883,[0.90203203 0.72583405],0.8139330370920884,0.904,0.096,0.125,0.867,0.572,0.421
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.964949369430542,0.8640597809397073,0.8052591109378222,0.8102278582453051,0.8640597809397073,0.8156576186625025,[0.90465456 0.72666068],0.8640597809397073,0.8052591109378222,[0.91804602 0.6924722 ],0.8052591109378222,0.902,0.098,0.113,0.885,0.609,0.388
7,9,9,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.3146257400512695,0.8629337700890573,0.8061312636276556,0.8096092916004393,0.8629337700890573,0.8133102664838473,[0.90570059 0.72091995],0.8629337700890573,0.8061312636276556,[0.91508545 0.69717707],0.8061312636276556,0.9,0.1,0.104,0.898,0.637,0.36
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.594418525695801,0.86764254273723,0.8089332609940163,0.8147492230728122,0.86764254273723,0.8211891060705996,[0.9060598  0.73631841],0.86764254273723,0.8089332609940163,[0.92154488 0.69632164],0.8089332609940163,0.899,0.101,0.097,0.908,0.66,0.338
9,11,11,15,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.791490793228149,0.8662094380182209,0.8100432735083498,0.8139351359775133,0.8662094380182209,0.8181017941426096,[0.90739755 0.72880604],0.8662094380182209,0.8100432735083498,[0.91777688 0.70230967],0.8100432735083498,0.898,0.102,0.095,0.914,0.662,0.33
