,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",3.9852821826934814,0.6728966382038574,0.5737032727685891,0.5422008813457975,0.6728966382038574,0.5515185809592771,[0.06828628 0.6446281  0.68581688 0.80734307],0.6728966382038574,0.5737032727685891,[0.30860534 0.54185481 0.64811673 0.79623621],0.7342431066265777
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",8.39953088760376,0.712008120857467,0.5544623210441515,0.5655224029795543,0.712008120857467,0.6173404593959801,[0.375      0.62042102 0.67029973 0.80364109],0.712008120857467,0.5544623210441515,[0.09792285 0.6500521  0.66779776 0.80207657],0.7285635262194926
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",4.603511571884155,0.7160088374037141,0.5387465920049286,0.5465788818299535,0.7160088374037141,0.6645522130853926,[0.54166667 0.62109883 0.69899666 0.7964467 ],0.7160088374037141,0.5387465920049286,[0.03857567 0.66359847 0.63827621 0.81453602],0.7212421906207306
3,117,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 37, 'KNN_COMB:p': 2, 'KNN_COMB:weights': 'uniform'}",16.72593402862549,0.6733743357019167,0.552346935061034,0.5368999917481053,0.6733743357019167,0.5587277781014278,[0.0543131  0.63504884 0.73593074 0.80961844],0.6733743357019167,0.552346935061034,[0.25222552 0.58718305 0.57685782 0.79312135],0.724208949346815
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",74.12266802787781,0.7151131545948528,0.5422570980360705,0.5535862746558972,0.7151131545948528,0.6615173558422867,[0.52777778 0.61539685 0.70150376 0.80139104],0.7151131545948528,0.5422570980360705,[0.05637982 0.6719347  0.63318629 0.80752758],0.7227148234752446
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.146064281463623,0.7058577655699528,0.5548317011927014,0.556175131128118,0.7058577655699528,0.5607506786046114,[0.10107527 0.62347912 0.71196283 0.80648549],0.7058577655699528,0.5548317011927014,[0.13946588 0.658562   0.62402443 0.7972745 ],0.7279470649837912
6,27,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.7039637897670237}",1.1295952796936035,0.64877291455186,0.5551332681022918,0.5303126993042708,0.64877291455186,0.5679334164976148,[0.04445334 0.6537768  0.74314766 0.83035587],0.64877291455186,0.5551332681022918,[0.32937685 0.56668982 0.57041059 0.75405581],0.7240014323853753
7,9,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",16.026366233825684,0.6224995521585955,0.5609963305589861,0.4815805294710762,0.6224995521585955,0.515005611203718,[0.07443563 0.70899719 0.513842   0.76274763],0.6224995521585955,0.5609963305589861,[0.3620178  0.26276485 0.77468612 0.84451655],0.719628366868094
8,10,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",52.93751335144043,0.7099181943034574,0.5491773290028719,0.5592179432120197,0.7099181943034574,0.5750619224136166,[0.16894977 0.61643185 0.71405941 0.80080666],0.7099181943034574,0.5491773290028719,[0.10979228 0.67627648 0.61180862 0.79883193],0.7250238452921943
9,12,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'cosine'}",36.32696890830994,0.7077088433749328,0.5530498796510019,0.5564554739347478,0.7077088433749328,0.5608577818284437,[0.12535613 0.63526053 0.69573284 0.78708164],0.7077088433749328,0.5530498796510019,[0.1305638  0.61827023 0.63624024 0.82712524],0.7267655023744162
