,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,22,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",5.384687423706055,0.8654285714285714,0.8654285714285713,0.8645692047275573,0.8654285714285714,0.8645824074985132,"[0.8148415  0.98029197 0.77235213 0.86038514 0.76462677 0.95286439
 0.68365696 0.9137931  0.94886364 0.95414847]",0.8654285714285714,0.8654285714285713,"[0.80785714 0.95928571 0.80214286 0.89357143 0.81214286 0.93857143
 0.60357143 0.94642857 0.95428571 0.93642857]",0.9252380952380955,0.904,0.096,0.101,0.94,0.6,0.371
1,3,3,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",14.67164397239685,0.8667857142857143,0.8667857142857143,0.8658049844244802,0.8667857142857143,0.8663287285882542,"[0.78921907 0.98450185 0.77111717 0.86454734 0.76648721 0.95869565
 0.70142977 0.90761969 0.94960965 0.97005988]",0.8667857142857143,0.8667857142857143,"[0.81571429 0.95285714 0.80857143 0.89357143 0.81357143 0.945
 0.59571429 0.96142857 0.95571429 0.92571429]",0.9259920634920638,0.899,0.101,0.095,0.946,0.629,0.319
2,4,4,24,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_f1', 'WV:weighting': 'bw_quadratic'}",1.724034309387207,0.865,0.865,0.8631337001955961,0.865,0.8636616998249889,"[0.79049531 0.98884758 0.77129121 0.85665761 0.76427132 0.95358956
 0.71131222 0.91994382 0.93671766 0.9434907 ]",0.865,0.865,"[0.84357143 0.95       0.80214286 0.90071429 0.81285714 0.93928571
 0.56142857 0.93571429 0.96214286 0.94214286]",0.9250000000000003,0.891,0.109,0.088,0.955,0.661,0.296
3,5,5,16,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_f1', 'WV:weighting': 'bw_quadratic'}",1.6568796634674072,0.8645,0.8644999999999999,0.8621364119391351,0.8645,0.8634214570566234,"[0.78552457 0.98958333 0.76271186 0.85097775 0.76282478 0.95772595
 0.7333975  0.91818182 0.92916094 0.94412607]",0.8645,0.8644999999999999,"[0.845      0.95       0.80357143 0.90142857 0.81785714 0.93857143
 0.54428571 0.93785714 0.965      0.94142857]",0.9247222222222228,0.892,0.108,0.104,0.935,0.618,0.31
4,6,6,48,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw'}",1.732182502746582,0.8642857142857143,0.8642857142857142,0.8619357569201875,0.8642857142857143,0.8631455160059056,"[0.78538206 0.98958333 0.76290761 0.85097775 0.76282478 0.95772595
 0.73058485 0.91818182 0.92916094 0.94412607]",0.8642857142857143,0.8642857142857142,"[0.84428571 0.95       0.80214286 0.90142857 0.81785714 0.93857143
 0.54428571 0.93785714 0.965      0.94142857]",0.9246031746031748,0.89,0.11,0.106,0.936,0.617,0.309
5,7,7,37,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'accuracy', 'WV:weighting': 'bw_quadratic'}",1.932697057723999,0.8637857142857143,0.8637857142857144,0.8616272803806819,0.8637857142857143,0.8627992838357315,"[0.79354405 0.98812175 0.75975359 0.84610169 0.75656168 0.9592134
 0.73270142 0.91946779 0.92975207 0.94277539]",0.8637857142857143,0.8637857142857144,"[0.84285714 0.95071429 0.79285714 0.89142857 0.82357143 0.94071429
 0.55214286 0.93785714 0.96428571 0.94142857]",0.9243253968253973,0.89,0.11,0.123,0.914,0.577,0.347
6,8,8,35,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_f1', 'WV:weighting': 'bw_quadratic'}",2.1237523555755615,0.8635,0.8635000000000002,0.8611527921367272,0.8635,0.8623905618445111,"[0.79085407 0.98445596 0.75890411 0.84844384 0.75212003 0.96209913
 0.73006724 0.92361598 0.92842395 0.94492132]",0.8635,0.8635000000000002,"[0.84       0.95       0.79142857 0.89571429 0.82357143 0.94285714
 0.54285714 0.94142857 0.96357143 0.94357143]",0.9241666666666669,0.889,0.111,0.118,0.921,0.592,0.332
7,9,9,35,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'micro_f1', 'WV:weighting': 'bw_quadratic'}",2.097886085510254,0.8582857142857143,0.8582857142857143,0.8559185650277797,0.8582857142857143,0.856919152957526,"[0.79377958 0.98302583 0.76027875 0.83501006 0.74011666 0.9580574
 0.71292776 0.91924157 0.92482759 0.94192635]",0.8582857142857143,0.8582857142857143,"[0.83857143 0.95142857 0.77928571 0.88928571 0.81571429 0.93
 0.53571429 0.935      0.95785714 0.95      ]",0.9212698412698417,0.887,0.113,0.112,0.928,0.61,0.313
8,10,10,38,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw_quadratic'}",2.1065146923065186,0.8584285714285714,0.8584285714285714,0.8561016916586508,0.8584285714285714,0.8570270169576126,"[0.79377958 0.98447894 0.76080893 0.83602151 0.74124514 0.95808824
 0.70982987 0.91859649 0.92482759 0.94259391]",0.8584285714285714,0.8584285714285714,"[0.83857143 0.95142857 0.77928571 0.88857143 0.81642857 0.93071429
 0.53642857 0.935      0.95785714 0.95      ]",0.9213492063492066,0.888,0.112,0.129,0.903,0.572,0.351
9,11,11,39,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 0.00014783762581895864, 'NN:solver': 'adam', 'NN:tol': 7.037962435048674e-05, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.000915938540611013}",71.22584557533264,0.862,0.8620000000000001,0.8621866653033659,0.862,0.8664556232866151,"[0.65344353 0.98177843 0.80044021 0.90037736 0.78766643 0.96504006
 0.71752398 0.92906815 0.9622093  0.9670088 ]",0.862,0.8620000000000001,"[0.84714286 0.96214286 0.77928571 0.85214286 0.80285714 0.94642857
 0.58785714 0.95428571 0.94571429 0.94214286]",0.9233333333333338,0.886,0.114,0.146,0.881,0.541,0.385
