,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",19.49928045272827,0.73735,0.7361634938846877,0.7362738246220487,0.73735,0.7364084155027378,[0.72254528 0.75027156],0.73735,0.7361634938846877,[0.71633552 0.75599147],0.7361634938846878,0.81,0.19,0.182,0.875,0.552,0.121
1,3,3,18,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",22.96302819252014,0.73735,0.7361634938846877,0.7362738246220487,0.73735,0.7364084155027378,[0.72254528 0.75027156],0.73735,0.7361634938846877,[0.71633552 0.75599147],0.7361634938846878,0.812,0.188,0.235,0.782,0.455,0.108
2,4,4,22,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_f1', 'WV:weighting': 'bw_quadratic'}",8.249150514602661,0.73735,0.7361634938846877,0.7362738246220487,0.73735,0.7364084155027378,[0.72254528 0.75027156],0.73735,0.7361634938846877,[0.71633552 0.75599147],0.7361634938846878,0.81,0.19,0.254,0.741,0.421,0.15
3,5,5,19,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",109.6051857471466,0.73735,0.7361634938846877,0.7362738246220487,0.73735,0.7364084155027378,[0.72254528 0.75027156],0.73735,0.7361634938846877,[0.71633552 0.75599147],0.7361634938846878,0.822,0.178,0.339,0.488,0.273,0.169
4,6,6,13,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",56.9514799118042,0.73735,0.7361634938846877,0.7362738246220487,0.73735,0.7364084155027378,[0.72254528 0.75027156],0.73735,0.7361634938846877,[0.71633552 0.75599147],0.7361634938846878,0.82,0.18,0.374,0.392,0.214,0.169
5,7,7,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",134.39927339553833,0.73735,0.7361634938846877,0.7362738246220487,0.73735,0.7364084155027378,[0.72254528 0.75027156],0.73735,0.7361634938846877,[0.71633552 0.75599147],0.7361634938846878,0.819,0.181,0.346,0.459,0.265,0.141
6,8,8,21,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 1.8142891018659354e-05, 'NN:solver': 'adam', 'NN:tol': 1.6192909379910743e-05, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.0002262271931331543}",388.0756628513336,0.73795,0.7368815563411141,0.7369404293220031,0.73795,0.737005922115689,[0.72226852 0.75174332],0.73795,0.7368815563411141,[0.71902655 0.75473656],0.7368815563411142,0.819,0.181,0.323,0.511,0.309,0.123
7,9,9,33,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 8.509724902614144e-05, 'NN:solver': 'lbfgs', 'NN:tol': 0.0008233399217163495}",555.5540781021118,0.73888,0.737876755174574,0.7379073094457141,0.73888,0.7379395998217146,[0.72277186 0.75310734],0.73888,0.737876755174574,[0.7211113  0.75464221],0.7378767551745741,0.817,0.183,0.328,0.504,0.299,0.124
8,10,10,12,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",525.686671257019,0.73891,0.7376798549090626,0.737812459357994,0.73891,0.7379802545365268,[0.72461416 0.75134635],0.73891,0.7376798549090626,[0.71712262 0.75823709],0.7376798549090626,0.814,0.186,0.333,0.498,0.289,0.124
9,11,11,19,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 0.00012104934519755511, 'NN:solver': 'adam', 'NN:tol': 0.0024248852337538027, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.0002124564662992083}",157.4717779159546,0.73786,0.7368404780469067,0.7368767407707335,0.73786,0.7369154770436905,[0.72178374 0.75204721],0.73786,0.7368404780469067,[0.71980301 0.75387794],0.7368404780469066,0.81,0.19,0.334,0.502,0.29,0.124
10,12,12,19,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 12, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 0.00012104934519755511, 'NN:solver': 'adam', 'NN:tol': 0.0024248852337538027, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.0002124564662992083}",167.46389889717102,0.73791,0.7368504208503517,0.7369051777309974,0.73791,0.7369656461512069,[0.72215458 0.75177672],0.73791,0.7368504208503517,[0.71914355 0.75455729],0.7368504208503517,0.813,0.187,0.362,0.407,0.239,0.119
11,13,13,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 13, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",209.52304911613464,0.737775,0.7367320513899577,0.7367789464682108,0.737775,0.7368300117767874,[0.7218753  0.75178472],0.737775,0.7367320513899577,[0.7193031  0.75416101],0.7367320513899577,0.808,0.192,0.354,0.432,0.255,0.115
12,14,14,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 14, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",217.97635793685913,0.738335,0.7371445267924382,0.737258643241681,0.738335,0.7373985801506084,[0.72366204 0.75113512],0.738335,0.7371445267924382,[0.71725026 0.7570388 ],0.7371445267924384,0.808,0.192,0.364,0.408,0.237,0.117
13,15,15,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",230.30856776237488,0.738485,0.7373070768558667,0.737416000048079,0.738485,0.7375483271192336,[0.72372698 0.75136968],0.738485,0.7373070768558667,[0.71762253 0.75699162],0.7373070768558666,0.805,0.195,0.361,0.419,0.245,0.117
14,16,16,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 16, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",237.54836750030518,0.73832,0.7370859329782082,0.7372189545408927,0.73832,0.7373875739722946,[0.7239945  0.75078065],0.73832,0.7370859329782082,[0.71646316 0.75770871],0.7370859329782081,0.801,0.199,0.353,0.441,0.26,0.114
15,17,17,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 17, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",255.59223127365112,0.73806,0.7367613402683231,0.7369213101665976,0.73806,0.7371339794837086,[0.72422597 0.75004199],0.73806,0.7367613402683231,[0.71505914 0.75846354],0.7367613402683231,0.798,0.202,0.344,0.465,0.277,0.111
16,18,18,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 18, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",260.5781705379486,0.73832,0.737210847475237,0.737288852836382,0.73832,0.7373786068840902,[0.72299741 0.7517598 ],0.73832,0.737210847475237,[0.71867554 0.75574615],0.737210847475237,0.794,0.206,0.335,0.488,0.296,0.107
17,19,19,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 19, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",285.05936574935913,0.738125,0.7370274579894716,0.7370998529437998,0.738125,0.7371823416717398,[0.72269105 0.75167363],0.738125,0.7370274579894716,[0.71868618 0.75536873],0.7370274579894716,0.79,0.21,0.326,0.508,0.314,0.103
18,20,20,14,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 20, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 8.49479834234468e-05, 'NN:solver': 'sgd', 'NN:tol': 0.07522889618440676, 'NN:learning_rate': 'constant', 'NN:learning_rate_init': 0.004310734044292229, 'NN:momentum': 0.9218962617897359, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",288.2494978904724,0.73775,0.7369931238448877,0.7369026786329549,0.73775,0.7368264097221177,[0.71961451 0.7540383 ],0.73775,0.7369931238448877,[0.72434479 0.74964146],0.7369931238448877,0.787,0.213,0.317,0.527,0.332,0.1
