,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",2.8083832263946533,0.97675,0.9766230424529597,0.9766348891183845,0.97675,0.9770907404712461,"[1.         0.97385621 0.98657718 0.94011976 0.97368421 0.97368421
 0.97385621 0.98484848 0.9483871  0.97297297 0.97931034 0.99346405
 0.99363057 0.96815287 0.97986577 0.98717949 0.98717949 0.91411043
 0.99333333 0.99363057 0.99386503 0.96202532 0.99333333 0.98113208
 0.96296296 0.99319728]",0.97675,0.9766230424529597,"[0.99367089 0.97385621 1.         0.97515528 0.96103896 0.95483871
 0.96129032 0.88435374 0.97350993 0.96644295 0.95945946 1.
 0.98734177 0.96815287 0.97333333 0.95652174 0.98089172 0.98675497
 0.99333333 0.98113208 0.99386503 0.99346405 0.99333333 0.99363057
 0.99363057 0.99319728]",0.9878756952275642,0.982,0.018,0.01,0.997,0.779,0.163
1,3,3,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",2.924018144607544,0.9775,0.977323736063483,0.9773773642014827,0.9775,0.9778035532707398,"[1.         0.95512821 0.98657718 0.92352941 0.96753247 0.97402597
 0.96774194 0.98484848 0.94230769 0.96575342 0.97278912 0.98701299
 1.         0.95625    0.99324324 0.98717949 1.         0.95424837
 0.99333333 0.99371069 0.99386503 0.95597484 1.         0.99363057
 0.98101266 0.99319728]",0.9775,0.977323736063483,"[0.99367089 0.97385621 1.         0.97515528 0.96753247 0.96774194
 0.96774194 0.88435374 0.97350993 0.94630872 0.96621622 1.
 0.98734177 0.97452229 0.98       0.95652174 0.98726115 0.96688742
 0.99333333 0.99371069 0.99386503 0.99346405 0.99333333 0.99363057
 0.98726115 0.99319728]",0.988252118590807,0.981,0.019,0.011,0.997,0.768,0.189
2,4,4,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",2.8571228981018066,0.97925,0.9790544880585152,0.9791075478131485,0.97925,0.9795491443328731,"[1.         0.98026316 0.99324324 0.93491124 0.96732026 0.97402597
 0.96794872 0.98484848 0.9483871  0.97260274 0.97945205 0.98701299
 1.         0.9625     0.99324324 0.98717949 0.99358974 0.93081761
 0.99333333 0.99371069 0.99390244 0.96202532 1.         0.99363057
 0.98113208 0.99319728]",0.97925,0.9790544880585152,"[0.99367089 0.97385621 1.         0.98136646 0.96103896 0.96774194
 0.97419355 0.88435374 0.97350993 0.95302013 0.96621622 1.
 0.98734177 0.98089172 0.98       0.95652174 0.98726115 0.98013245
 0.99333333 0.99371069 1.         0.99346405 0.99333333 0.99363057
 0.99363057 0.99319728]",0.9891569455916676,0.984,0.016,0.019,0.984,0.622,0.344
3,5,5,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",2.8771016597747803,0.97825,0.9781073603204322,0.9781502291720273,0.97825,0.9785644766123744,"[1.         0.95512821 0.98657718 0.92352941 0.96774194 0.97402597
 0.97402597 0.98496241 0.94230769 0.97241379 0.97278912 0.98701299
 1.         0.95625    0.99324324 0.99350649 1.         0.9483871
 0.99333333 0.99371069 0.99386503 0.96202532 1.         0.99363057
 0.98101266 0.99319728]",0.97825,0.9781073603204322,"[0.99367089 0.97385621 1.         0.97515528 0.97402597 0.96774194
 0.96774194 0.89115646 0.97350993 0.94630872 0.96621622 1.
 0.98734177 0.97452229 0.98       0.95031056 0.98726115 0.97350993
 0.99333333 0.99371069 0.99386503 0.99346405 1.         0.99363057
 0.98726115 0.99319728]",0.9886512972945023,0.984,0.016,0.017,0.986,0.65,0.315
4,6,6,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",2.8831894397735596,0.97925,0.9790802910576237,0.9791237595549325,0.97925,0.9795507435990062,"[1.         0.97385621 0.99324324 0.92941176 0.96753247 0.97402597
 0.98051948 0.98496241 0.94230769 0.97241379 0.97278912 0.98701299
 1.         0.96226415 0.99324324 0.99350649 0.99358974 0.93670886
 0.99333333 0.99371069 0.99390244 0.96202532 1.         0.99363057
 0.98113208 0.99319728]",0.97925,0.9790802910576237,"[0.99367089 0.97385621 1.         0.98136646 0.96753247 0.96774194
 0.97419355 0.89115646 0.97350993 0.94630872 0.96621622 1.
 0.98734177 0.97452229 0.98       0.95031056 0.98726115 0.98013245
 0.99333333 0.99371069 1.         0.99346405 1.         0.99363057
 0.99363057 0.99319728]",0.9891640689841141,0.984,0.016,0.02,0.983,0.612,0.355
5,7,7,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",2.8583123683929443,0.9775,0.9773165913599777,0.97737159184138,0.9775,0.9778719744786684,"[1.         0.96753247 0.99324324 0.91860465 0.97402597 0.97368421
 0.98039216 0.97761194 0.93081761 0.97887324 0.95973154 0.99346405
 1.         0.96202532 0.99319728 1.         0.98726115 0.93630573
 0.98675497 0.9875     0.99390244 0.96178344 1.         0.99363057
 0.98113208 0.99319728]",0.9775,0.9773165913599777,"[0.99367089 0.97385621 1.         0.98136646 0.97402597 0.95483871
 0.96774194 0.89115646 0.98013245 0.93288591 0.96621622 1.
 0.98734177 0.96815287 0.97333333 0.95031056 0.98726115 0.97350993
 0.99333333 0.99371069 1.         0.9869281  1.         0.99363057
 0.99363057 0.99319728]",0.9882504917867927,0.984,0.016,0.02,0.982,0.6,0.369
6,8,8,17,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'accuracy', 'WV:weighting': 'rescaled'}",1.2951757907867432,0.9775,0.9773080160637508,0.9773849206041161,0.9775,0.9779188887173528,"[1.         0.96753247 0.99324324 0.9132948  0.97402597 0.97402597
 0.98039216 0.97761194 0.93081761 0.97887324 0.95945946 0.99346405
 1.         0.96178344 0.99319728 1.         0.98726115 0.93630573
 0.99333333 0.99371069 0.99390244 0.9556962  1.         0.99363057
 0.98113208 0.99319728]",0.9775,0.9773080160637508,"[0.99367089 0.97385621 1.         0.98136646 0.97402597 0.96774194
 0.96774194 0.89115646 0.98013245 0.93288591 0.95945946 1.
 0.98734177 0.96178344 0.97333333 0.95031056 0.98726115 0.97350993
 0.99333333 0.99371069 1.         0.9869281  1.         0.99363057
 0.99363057 0.99319728]",0.9882480901804144,0.984,0.016,0.021,0.982,0.599,0.369
7,9,9,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",15.089519500732422,0.98,0.9798981971743245,0.9799380952228419,0.98,0.9803378306002923,"[1.         0.97385621 0.99319728 0.95757576 0.96153846 0.96753247
 0.98026316 0.98561151 0.93167702 0.99285714 0.96621622 0.99346405
 1.         0.96226415 0.99324324 0.99346405 0.98726115 0.93125
 0.99333333 0.9875     0.98787879 0.96153846 1.         1.
 0.98726115 1.        ]",0.98,0.9798981971743245,"[1.         0.97385621 0.99319728 0.98136646 0.97402597 0.96129032
 0.96129032 0.93197279 0.99337748 0.93288591 0.96621622 1.
 0.98734177 0.97452229 0.98       0.94409938 0.98726115 0.98675497
 0.99333333 0.99371069 1.         0.98039216 1.         1.
 0.98726115 0.99319728]",0.9895726814139869,0.984,0.016,0.02,0.983,0.606,0.363
8,10,10,68,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_precision', 'WV:weighting': 'bw_quadratic'}",1.4158751964569092,0.9775,0.9773368892421133,0.9773834284321465,0.9775,0.9777963174397729,"[1.         0.95512821 0.98657718 0.92352941 0.96753247 0.97402597
 0.96774194 0.98484848 0.94230769 0.96598639 0.97278912 0.98701299
 1.         0.96202532 0.99324324 0.98717949 1.         0.94805195
 0.99333333 0.99371069 0.99386503 0.95597484 1.         0.99363057
 0.98101266 0.99319728]",0.9775,0.9773368892421133,"[0.99367089 0.97385621 1.         0.97515528 0.96753247 0.96774194
 0.96774194 0.88435374 0.97350993 0.95302013 0.96621622 1.
 0.98734177 0.96815287 0.98       0.95652174 0.98726115 0.96688742
 0.99333333 0.99371069 0.99386503 0.99346405 0.99333333 0.99363057
 0.98726115 0.99319728]",0.98825576818684,0.984,0.016,0.02,0.983,0.607,0.362
9,11,11,20,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'accuracy', 'WV:weighting': 'bw_quadratic'}",1.4390876293182373,0.97775,0.9775951134055266,0.9776436877475353,0.97775,0.9780382661252172,"[1.         0.95512821 0.98657718 0.92899408 0.96753247 0.97402597
 0.96774194 0.98496241 0.94230769 0.97241379 0.97278912 0.98701299
 1.         0.95597484 0.99324324 0.98717949 1.         0.9483871
 0.99333333 0.99371069 0.99386503 0.95597484 1.         0.99363057
 0.98101266 0.99319728]",0.97775,0.9775951134055266,"[0.99367089 0.97385621 1.         0.97515528 0.96753247 0.96774194
 0.96774194 0.89115646 0.97350993 0.94630872 0.96621622 1.
 0.98734177 0.96815287 0.98       0.95652174 0.98726115 0.97350993
 0.99333333 0.99371069 0.99386503 0.99346405 0.99333333 0.99363057
 0.98726115 0.99319728]",0.988387977223795,0.983,0.017,0.02,0.984,0.613,0.356
