,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,17,17,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 17, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.059082269668579,0.7771084337349398,0.8013598456559621,0.7448805815160956,0.7771084337349398,0.7350193230560156,[0.93812375 0.53191489],0.7771084337349398,0.8013598456559621,[0.75320513 0.84951456],0.8013598456559621
1,Model,17,17,103,GNB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GNB', 'GNB:var_smoothing': 9.939079501391509e-08}",1.7420203685760498,0.7771084337349398,0.8013598456559621,0.7448805815160956,0.7771084337349398,0.7350193230560156,[0.93812375 0.53191489],0.7771084337349398,0.8013598456559621,[0.75320513 0.84951456],0.8013598456559621
2,Model,17,17,650,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'QDA:reg_param': 0.05031197595958903}",1.6381967067718506,0.7746987951807229,0.799757281553398,0.7426254164241499,0.7746987951807229,0.7332883289237084,[0.93787575 0.52870091],0.7746987951807229,0.799757281553398,[0.75       0.84951456],0.799757281553398
3,Model,17,17,597,MLP,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLP', 'MLP:activation': 'relu', 'MLP:alpha': 3.556636976267548e-05, 'MLP:n_hidden_layers': 1, 'MLP:n_neurons_layer': 48, 'MLP:solver': 'adam', 'MLP:tol': 0.00024187756423816947, 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.0017371555542818639}",3.9602694511413574,0.7746987951807229,0.799757281553398,0.7426254164241499,0.7746987951807229,0.7332883289237084,[0.93787575 0.52870091],0.7746987951807229,0.799757281553398,[0.75       0.84951456],0.799757281553398
4,Model,17,17,496,SGD,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SGD', 'SGD:alpha': 0.011234818375776492, 'SGD:average': False, 'SGD:epsilon': 0.0003393046868293575, 'SGD:learning_rate': 'adaptive', 'SGD:loss': 'hinge', 'SGD:penalty': 'l2', 'SGD:power_t': 0.7261013913122393, 'SGD:tol': 0.001445204384147269, 'SGD:eta0': 0.025978721752957203}",2.0838804244995117,0.7746987951807229,0.799757281553398,0.7426254164241499,0.7746987951807229,0.7332883289237084,[0.93787575 0.52870091],0.7746987951807229,0.799757281553398,[0.75       0.84951456],0.799757281553398
5,Model,17,17,663,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 5.938365765250407e-10, 'GB:learning_rate': 0.20543675703485884, 'GB:min_samples_leaf': 9}",7.914870977401733,0.7746987951807229,0.799757281553398,0.7426254164241499,0.7746987951807229,0.7332883289237084,[0.93787575 0.52870091],0.7746987951807229,0.799757281553398,[0.75       0.84951456],0.799757281553398
6,Model,17,17,570,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.3971851485741691e-05, 'GB:learning_rate': 0.1340758121411819, 'GB:min_samples_leaf': 22}",8.672817468643188,0.7746987951807229,0.799757281553398,0.7426254164241499,0.7746987951807229,0.7332883289237084,[0.93787575 0.52870091],0.7746987951807229,0.799757281553398,[0.75       0.84951456],0.799757281553398
7,Model,17,17,691,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0001034670004657855, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 0.6985326194391042, 'DTREE:min_samples_leaf': 9, 'DTREE:min_samples_split': 2}",1.678529977798462,0.7746987951807229,0.799757281553398,0.7426254164241499,0.7746987951807229,0.7332883289237084,[0.93787575 0.52870091],0.7746987951807229,0.799757281553398,[0.75       0.84951456],0.799757281553398
8,Model,17,17,320,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 3.377550346932812e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.8595169975903012, 'RF:min_samples_leaf': 9, 'RF:min_samples_split': 5, 'RF:n_estimators': 87}",17.69133162498474,0.7746987951807229,0.799757281553398,0.7426254164241499,0.7746987951807229,0.7332883289237084,[0.93787575 0.52870091],0.7746987951807229,0.799757281553398,[0.75       0.84951456],0.799757281553398
9,Model,17,17,56,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0008577303016251246, 'RF:criterion': 'entropy', 'RF:max_features': 0.13023110978680455, 'RF:min_samples_leaf': 7, 'RF:min_samples_split': 6, 'RF:n_estimators': 105}",8.106765270233154,0.7746987951807229,0.799757281553398,0.7426254164241499,0.7746987951807229,0.7332883289237084,[0.93787575 0.52870091],0.7746987951807229,0.799757281553398,[0.75       0.84951456],0.799757281553398
