,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",5.809040069580078,0.682644486365975,0.6172276785602435,0.6327238519396912,0.682644486365975,0.6544128758761157,"[0.50187266 0.72277228 0.67112733 0.54778555 0.60674157 0.58398438
 0.74248927 0.90406754 0.57627119 0.687017  ]",0.682644486365975,0.6172276785602435,"[0.45423729 0.6203966  0.71831597 0.40102389 0.61714286 0.63515666
 0.58445946 0.91995314 0.5        0.72159091]",0.7990777741077765,0.739,0.261,0.126,0.954,0.714,0.162
1,3,3,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",5.1537322998046875,0.6931058137540731,0.6111741531222208,0.6384742614800094,0.6931058137540731,0.6797288911171524,"[0.52418097 0.77978339 0.63384615 0.53883495 0.66334992 0.62070815
 0.77934272 0.88045058 0.62857143 0.74822064]",0.6931058137540731,0.6111741531222208,"[0.45559322 0.61189802 0.8046875  0.37883959 0.57142857 0.61444503
 0.56081081 0.9461148  0.48529412 0.68262987]",0.7987906949036065,0.759,0.241,0.192,0.867,0.574,0.201
2,4,4,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",8.357399940490723,0.6885611387412107,0.6117787765492343,0.6364102768456816,0.6885611387412107,0.6731901758916121,"[0.5253012  0.76595745 0.64301231 0.56617647 0.64433812 0.58992443
 0.79245283 0.88831552 0.59728507 0.71913836]",0.6885611387412107,0.6117787765492343,"[0.44338983 0.61189802 0.77083333 0.39419795 0.57714286 0.62187998
 0.56756757 0.94103866 0.48529412 0.70454545]",0.7980287386280778,0.748,0.252,0.189,0.874,0.586,0.186
3,5,5,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",9.90169620513916,0.6911335962956611,0.6164446777782528,0.6399065371442788,0.6911335962956611,0.6755057218620375,"[0.52358114 0.75503356 0.63917526 0.5721519  0.64984227 0.60455267
 0.8        0.88389923 0.6        0.72682119]",0.6911335962956611,0.6164446777782528,"[0.4440678  0.63739377 0.78038194 0.38566553 0.58857143 0.60647902
 0.56756757 0.94533385 0.49632353 0.71266234]",0.8001435422515922,0.746,0.254,0.184,0.883,0.596,0.165
4,6,6,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",11.56262469291687,0.6863316755273537,0.6130580019587659,0.6355410941022461,0.6863316755273537,0.6700766068845005,"[0.52888527 0.7559322  0.6336669  0.57614213 0.63467492 0.60180276
 0.77884615 0.88078746 0.60515021 0.70487805]",0.6863316755273537,0.6130580019587659,"[0.44067797 0.63172805 0.76953125 0.38737201 0.58571429 0.60276155
 0.5472973  0.94338149 0.51838235 0.70373377]",0.7979071987053552,0.739,0.261,0.175,0.895,0.617,0.153
5,7,7,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",13.05970573425293,0.6832447264620134,0.6055533833165453,0.629194364031352,0.6832447264620134,0.6671513604983423,"[0.5321489  0.7559322  0.62998236 0.55466667 0.63592233 0.59759916
 0.77941176 0.87536232 0.61504425 0.69544365]",0.6832447264620134,0.6055533833165453,"[0.42644068 0.63172805 0.77517361 0.35494881 0.56142857 0.60807223
 0.53716216 0.94338149 0.51102941 0.70616883]",0.7946402455417618,0.732,0.268,0.169,0.902,0.631,0.148
6,8,8,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",15.342568397521973,0.6847024524095352,0.6113042875112451,0.6327057104452024,0.6847024524095352,0.666020926366589,"[0.53148615 0.75081967 0.6334507  0.55813953 0.6474359  0.59893333
 0.77674419 0.87513612 0.58798283 0.70008084]",0.6847024524095352,0.6113042875112451,"[0.42915254 0.64872521 0.78081597 0.36860068 0.57714286 0.59638874
 0.56418919 0.94142913 0.50367647 0.70292208]",0.7968379058974345,0.734,0.266,0.183,0.883,0.604,0.155
7,9,9,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",16.67787480354309,0.6820442462699365,0.6124227786923526,0.6321829795676326,0.6820442462699365,0.66265040910929,"[0.53327496 0.74760383 0.62935586 0.54014599 0.64031008 0.60118726
 0.76712329 0.86446755 0.6        0.70303527]",0.6820442462699365,0.6124227786923526,"[0.41288136 0.66288952 0.77604167 0.37883959 0.59       0.59160913
 0.56756757 0.94142913 0.50735294 0.69561688]",0.7965486014491462,0.73,0.27,0.181,0.888,0.61,0.151
8,10,10,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",18.075536251068115,0.6824729891956782,0.6142049146276297,0.6324355913019789,0.6824729891956782,0.6604726452166622,"[0.52870608 0.73765432 0.62921348 0.54368932 0.64174455 0.60350493
 0.74208145 0.87002172 0.6025641  0.70554649]",0.6824729891956782,0.6142049146276297,"[0.41830508 0.67705382 0.77777778 0.38225256 0.58857143 0.58523633
 0.55405405 0.93830535 0.51838235 0.70211039]",0.7973102076258223,0.729,0.271,0.195,0.871,0.585,0.155
9,11,11,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",20.337984800338745,0.6771565769164809,0.6047199666698024,0.6244815876411228,0.6771565769164809,0.6560478321927734,"[0.52376761 0.73899371 0.62570028 0.5245098  0.63924051 0.59393611
 0.75362319 0.86406026 0.6017316  0.69491525]",0.6771565769164809,0.6047199666698024,"[0.40338983 0.66572238 0.77560764 0.36518771 0.57714286 0.58258099
 0.52702703 0.94064818 0.51102941 0.69886364]",0.7929361697576138,0.725,0.275,0.188,0.878,0.599,0.149
