,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",5.086327791213989,0.8433984606275903,0.7414437916373829,0.7284446944534025,0.8433984606275903,0.726797897009705,[0.38381629 0.86394558 0.93263182],0.8433984606275903,0.7414437916373829,[0.54418605 0.76345056 0.91669477],0.8264839774239474,0.901,0.099,0.092,0.948,0.628,0.242
1,3,3,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",8.703062772750854,0.8383658969804618,0.7556246239988219,0.7315502644312938,0.8383658969804618,0.72308337952715,[0.38174483 0.84371973 0.94378558],0.8383658969804618,0.7556246239988219,[0.58682171 0.78539225 0.89465992],0.8353507884004249,0.899,0.101,0.102,0.937,0.606,0.315
2,4,4,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",9.44156551361084,0.8364416814683244,0.754955370928518,0.7294915165805413,0.8364416814683244,0.7200286535620681,[0.3747505  0.83937659 0.94595887],0.8364416814683244,0.754955370928518,[0.58217054 0.79320709 0.88948848],0.8350869145207257,0.895,0.105,0.089,0.951,0.652,0.276
3,5,5,27,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",10.223978996276855,0.8436944937833037,0.7527029462964219,0.7338101382759206,0.8436944937833037,0.723888230890316,[0.39377086 0.83596899 0.94192484],0.8436944937833037,0.7527029462964219,[0.54883721 0.81033965 0.89893198],0.834164584955096,0.892,0.108,0.081,0.959,0.682,0.25
4,6,6,16,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",10.957142114639282,0.8466548253404381,0.7513084704461752,0.7371277519842648,0.8466548253404381,0.728950140353713,[0.41661721 0.83547075 0.93476246],0.8466548253404381,0.7513084704461752,[0.54418605 0.80282537 0.906914  ],0.8323858432410356,0.89,0.11,0.086,0.957,0.672,0.275
5,7,7,152,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.14096815288926473}",1.8583595752716064,0.8249703966844286,0.7444564453629786,0.7207477856262741,0.8249703966844286,0.7041671456570698,[0.45064935 0.71024917 0.95160292],0.8249703966844286,0.7444564453629786,[0.5379845  0.83107905 0.86430579],0.8278749760152864,0.887,0.113,0.085,0.96,0.681,0.274
6,8,8,60,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.056071384831069805}",2.2874767780303955,0.820307874481942,0.7442121484996166,0.7175405410379699,0.820307874481942,0.6997134118067269,[0.4442344  0.70121951 0.95368632],0.820307874481942,0.7442121484996166,[0.54651163 0.82957619 0.85654862],0.8273395835854798,0.886,0.114,0.086,0.959,0.679,0.274
7,9,9,26,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.0695577845739431}",2.1829993724823,0.8181616341030196,0.7436299591601391,0.7158834099015227,0.8181616341030196,0.6977221088995392,[0.44270507 0.69564122 0.95482004],0.8181616341030196,0.7436299591601391,[0.54806202 0.82987677 0.8529511 ],0.8268999709173737,0.885,0.115,0.087,0.959,0.677,0.272
8,10,10,81,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.09949621676143727}",2.3127310276031494,0.8127590290112493,0.7416339996933425,0.7107397921808772,0.8127590290112493,0.6915000307066754,[0.42806183 0.68985581 0.95658246],0.8127590290112493,0.7416339996933425,[0.55813953 0.81965735 0.84710512],0.8254221171306069,0.884,0.116,0.089,0.957,0.672,0.272
9,11,11,17,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",17.097168445587158,0.8364416814683244,0.7407235974320855,0.7234855717860093,0.8364416814683244,0.7156370773850352,[0.37843784 0.83328061 0.93519278],0.8364416814683244,0.7407235974320855,[0.53333333 0.79170424 0.89713322],0.8250798225502936,0.887,0.113,0.148,0.851,0.576,0.351
