,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.3765153884887695,0.7205063291139241,0.675135897665408,0.6862023635578751,0.7205063291139241,0.702886552253902,[0.775      0.6686747  0.69656992 0.65945946 0.71472868],0.7205063291139241,0.675135897665408,[0.84854015 0.555      0.62857143 0.56221198 0.78135593],0.8038284141100316
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",2.6753334999084473,0.7164556962025317,0.66525576540474,0.6792562733252364,0.7164556962025317,0.7021549882274413,[0.775      0.68589744 0.68298969 0.6627907  0.70409712],0.7164556962025317,0.66525576540474,[0.84854015 0.535      0.63095238 0.52534562 0.78644068],0.798688245327454
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",2.6449947357177734,0.7159493670886076,0.6546093804428821,0.6765755261709236,0.7159493670886076,0.7236405031223926,[0.775      0.7768595  0.70923913 0.69135802 0.66574586],0.7159493670886076,0.6546093804428821,[0.84854015 0.47       0.62142857 0.51612903 0.81694915],0.7931237324292926
3,657,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 7, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'uniform'}",3.2437379360198975,0.6946835443037974,0.6377497216380058,0.6561541794122718,0.6946835443037974,0.7063796604211652,[0.66993007 0.7699115  0.71153846 0.67391304 0.70660522],0.6946835443037974,0.6377497216380058,[0.87408759 0.435      0.52857143 0.57142857 0.77966102],0.781388284642257
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",4.317724943161011,0.7215189873417721,0.6701443900104769,0.6863925585943337,0.7215189873417721,0.7149374315458468,[0.7552     0.70945946 0.70698925 0.69590643 0.70713202],0.7215189873417721,0.6701443900104769,[0.86131387 0.525      0.62619048 0.5483871  0.78983051],0.8013667248169005
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.697324275970459,0.7073417721518988,0.6456109781143523,0.6682311267110081,0.7073417721518988,0.721289201494443,[0.68039773 0.7768595  0.72112676 0.71333333 0.71472868],0.7073417721518988,0.6456109781143523,[0.87408759 0.47       0.60952381 0.49308756 0.78135593],0.787300578574931
6,32,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.5130887167152958}",1.574995517730713,0.7073417721518988,0.6456109781143523,0.6682311267110081,0.7073417721518988,0.721289201494443,[0.68039773 0.7768595  0.72112676 0.71333333 0.71472868],0.7073417721518988,0.6456109781143523,[0.87408759 0.47       0.60952381 0.49308756 0.78135593],0.787300578574931
7,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",3.067042112350464,0.7235443037974684,0.6679508828621941,0.6848302848517955,0.7235443037974684,0.7182341199551117,[0.76182708 0.67515924 0.75692308 0.70731707 0.68994413],0.7235443037974684,0.6679508828621941,[0.85218978 0.53       0.58571429 0.53456221 0.83728814],0.8008575461432993
8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.7154130935668945,0.7174683544303797,0.7165106315372786,0.6951222258960803,0.7174683544303797,0.6877161270127841,[0.8217636  0.54887218 0.73952096 0.56445993 0.76396396],0.7174683544303797,0.7165106315372786,[0.79927007 0.73       0.58809524 0.74654378 0.71864407],0.8225478180133498
9,12,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'cosine'}",7.153071165084839,0.7179746835443038,0.666279781027599,0.6828692977521913,0.7179746835443038,0.7123074946887527,[0.75320513 0.70945946 0.70731707 0.69230769 0.69924812],0.7179746835443038,0.666279781027599,[0.85766423 0.525      0.62142857 0.53917051 0.78813559],0.7988870135707729
