,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.7000112533569336,0.7963855421686747,0.7914177246701519,0.7556182369041377,0.7963855421686747,0.7411717366811524,[0.91743119 0.56491228],0.7963855421686747,0.7914177246701519,[0.80128205 0.7815534 ],0.7914177246701519,0.889,0.111,0.141,0.893,0.529,0.397
1,3,3,40,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw_quadratic'}",1.497786283493042,0.8024096385542169,0.79054642768235,0.7596751412429379,0.8024096385542169,0.7451557002573124,[0.91366906 0.57664234],0.8024096385542169,0.79054642768235,[0.81410256 0.76699029],0.7905464276823501,0.894,0.106,0.153,0.862,0.49,0.388
2,4,4,181,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'relu', 'NN:alpha': 0.0003029797557381425, 'NN:solver': 'lbfgs', 'NN:tol': 0.06557794913070904}",1.6186997890472412,0.8,0.8052028877271595,0.7629860523364229,0.8,0.7482032594392145,[0.92883895 0.56756757],0.8,0.8052028877271595,[0.79487179 0.81553398],0.8052028877271596,0.895,0.105,0.14,0.881,0.521,0.374
3,5,5,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.640000581741333,0.8120481927710843,0.7937048792631317,0.767897091722595,0.8120481927710843,0.7536958391570798,[0.91197183 0.59541985],0.8120481927710843,0.7937048792631317,[0.83012821 0.75728155],0.7937048792631317,0.887,0.113,0.132,0.893,0.552,0.305
4,6,6,1398,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'tanh', 'NN:alpha': 0.002955490859234292, 'NN:solver': 'sgd', 'NN:tol': 0.06147072254835456, 'NN:learning_rate': 'invscaling', 'NN:learning_rate_init': 0.00027660296076882103, 'NN:momentum': 0.8598266942285888, 'NN:nesterovs_momentum': True, 'NN:power_t': 0.5}",2.2989301681518555,0.8180722891566266,0.7944594846900672,0.7726477028039451,0.8180722891566266,0.7592871675081003,[0.90987868 0.60869565],0.8180722891566266,0.7944594846900672,[0.84134615 0.74757282],0.7944594846900672,0.887,0.113,0.125,0.903,0.572,0.294
5,7,7,12,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.780374526977539,0.8265060240963855,0.7903130445606175,0.7773472429210133,0.8265060240963855,0.7675815981185108,[0.90268456 0.63247863],0.8265060240963855,0.7903130445606175,[0.86217949 0.7184466 ],0.7903130445606175,0.888,0.112,0.124,0.902,0.572,0.293
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.7638044357299805,0.8265060240963855,0.7886871421458801,0.7766966347555097,0.8265060240963855,0.7674792411486564,[0.90133779 0.63362069],0.8265060240963855,0.7886871421458801,[0.86378205 0.71359223],0.78868714214588,0.887,0.113,0.116,0.913,0.597,0.289
7,9,9,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.9005064964294434,0.8289156626506025,0.7919156086631816,0.7797980703839055,0.8289156626506025,0.7704705339637874,[0.90301003 0.63793103],0.8289156626506025,0.7919156086631816,[0.86538462 0.7184466 ],0.7919156086631816,0.885,0.115,0.111,0.92,0.612,0.276
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8383402824401855,0.8409638554216867,0.7901730146875778,0.7882914914667326,0.8409638554216867,0.7864823348694316,[0.89677419 0.67619048],0.8409638554216867,0.7901730146875778,[0.89102564 0.68932039],0.7901730146875778,0.884,0.116,0.105,0.927,0.633,0.27
9,11,11,477,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 0.004113807237139227, 'NN:solver': 'adam', 'NN:tol': 5.495316617147812e-05, 'NN:beta_1': 0.9, 'NN:beta_2': 0.999, 'NN:epsilon': 1e-08, 'NN:learning_rate_init': 0.005915345922390876}",4.165412902832031,0.8481927710843373,0.7949807069952701,0.7959414634146342,0.8481927710843373,0.7969210048236547,[0.89776358 0.69607843],0.8481927710843373,0.7949807069952701,[0.90064103 0.68932039],0.7949807069952702,0.885,0.115,0.104,0.928,0.633,0.274
