,model type,k,wanted k,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,Fusion,4,4,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.386690378189087,0.7002531645569621,0.6906455322496077,0.6783126704182033,0.7002531645569621,0.6707002626738893,[0.81923077 0.59030837 0.65342163 0.54054054 0.75      ],0.7002531645569621,0.6906455322496077,[0.77737226 0.67       0.7047619  0.64516129 0.6559322 ],0.8075424280463884
1,Model,4,4,169,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",4.123717784881592,0.699746835443038,0.6774815954213894,0.6778789387784989,0.699746835443038,0.6785074024756731,[0.75133215 0.60784314 0.6643026  0.63942308 0.72963605],0.699746835443038,0.6774815954213894,[0.77189781 0.62       0.66904762 0.61290323 0.71355932],0.8008730593269257
2,Model,4,4,177,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",4.485220193862915,0.6663291139240506,0.6302296327294032,0.6347792127821357,0.6663291139240506,0.6412976949186999,[0.71875    0.57065217 0.63549161 0.59278351 0.68881119],0.6663291139240506,0.6302296327294032,[0.79744526 0.525      0.63095238 0.52995392 0.66779661],0.7737035033613145
3,Model,4,4,269,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.0645213955091832e-10, 'GB:learning_rate': 0.4510597131581869, 'GB:min_samples_leaf': 44}",23.26718544960022,0.68,0.6225311922217136,0.6401193632846349,0.68,0.6752229328871397,[0.73848684 0.75       0.61870504 0.59872611 0.67019667],0.68,0.6225311922217136,[0.81934307 0.495      0.61428571 0.43317972 0.75084746],0.7723065727687584
4,Model,4,4,516,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 4.3212929544326906e-05, 'GB:learning_rate': 0.43649862132161993, 'GB:min_samples_leaf': 77}",23.198588132858276,0.6789873417721519,0.6248459070857215,0.6438291476088726,0.6789873417721519,0.6813437360376581,[0.73170732 0.78294574 0.64871795 0.59393939 0.64940828],0.6789873417721519,0.6248459070857215,[0.82116788 0.505      0.60238095 0.4516129  0.7440678 ],0.7724604192519258
