,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy
0,Fusion,4,4,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.386690378189087,0.7022985729179725
1,Model,4,4,169,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 1, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",4.123717784881592,0.6656118764323826
2,Model,4,4,177,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'distance'}",4.485220193862915,0.636038145767532
3,Model,4,4,269,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 1.0645213955091832e-10, 'GB:learning_rate': 0.4510597131581869, 'GB:min_samples_leaf': 44}",23.26718544960022,0.6318313328646756
4,Model,4,4,516,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'GB:l2_regularization': 4.3212929544326906e-05, 'GB:learning_rate': 0.43649862132161993, 'GB:min_samples_leaf': 77}",23.198588132858276,0.6333114441084374
