,size,true size,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo,doublefault_norm,doublefault,disagreement,yulesq,correlation,kappa-error
0,2,2,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.4971632957458496,0.7626164397584195,0.7969147638168499,0.7295469591731227,0.7626164397584195,0.7232894243043229,[0.94421272 0.50236613],0.7626164397584195,0.7969147638168499,[0.73112636 0.86270317],0.79691476381685,0.92,0.08,0.214,0.736,0.33,0.728
1,3,3,27,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 3, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.1185688972473145,0.8458388780837343,0.8006108723783185,0.7933045524235275,0.8458388780837343,0.7869454490552703,[0.9078893 0.6660016],0.8458388780837343,0.8006108723783185,[0.88736375 0.713858  ],0.8006108723783185,0.914,0.086,0.182,0.774,0.407,0.58
2,4,4,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 4, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",3.299497604370117,0.8492169106356843,0.8018052941927438,0.7965038524900598,0.8492169106356843,0.7917042228525938,[0.90752394 0.67588451],0.8492169106356843,0.8018052941927438,[0.8927466  0.71086399],0.8018052941927437,0.913,0.087,0.167,0.785,0.44,0.515
3,5,5,13,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.243056774139404,0.8306889139113522,0.8029646629804006,0.7822102512343903,0.8306889139113522,0.7684908169243754,[0.91579099 0.62119064],0.8306889139113522,0.8029646629804006,[0.85614318 0.74978614],0.8029646629804006,0.909,0.091,0.165,0.801,0.446,0.481
4,6,6,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 6, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.7177839279174805,0.8431773978912888,0.8050174810422985,0.7928541595293264,0.8431773978912888,0.7831982293094876,[0.91234447 0.65405199],0.8431773978912888,0.8050174810422985,[0.87821289 0.73182207],0.8050174810422985,0.907,0.093,0.149,0.832,0.49,0.456
5,7,7,18,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 7, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.769390344619751,0.8544375063977889,0.8065560153699176,0.8026305828982019,0.8544375063977889,0.798976659972725,[0.90916519 0.68878813],0.8544375063977889,0.8065560153699176,[0.8983986  0.71471343],0.8065560153699177,0.905,0.095,0.135,0.857,0.531,0.426
6,8,8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",4.542443513870239,0.852492578564848,0.8085021778347682,0.8017584904277633,0.852492578564848,0.7957969737173232,[0.9114011  0.68019285],0.852492578564848,0.8085021778347682,[0.89288117 0.72412318],0.8085021778347681,0.904,0.096,0.129,0.863,0.546,0.407
7,9,9,22,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 9, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.338137865066528,0.8541304125294298,0.8060610136782782,0.8021860555828505,0.8541304125294298,0.7985763257192912,[0.90890523 0.68824742],0.8541304125294298,0.8060610136782782,[0.89826403 0.713858  ],0.8060610136782782,0.902,0.098,0.121,0.879,0.573,0.383
8,10,10,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.123625993728638,0.8588391851776026,0.8091561556510947,0.8073047575564909,0.8588391851776026,0.805513767568161,[0.90947226 0.70155528],0.8588391851776026,0.8091561556510947,[0.90445431 0.713858  ],0.8091561556510948,0.901,0.099,0.115,0.89,0.589,0.368
9,11,11,21,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 11, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",6.148611307144165,0.8591462790459617,0.8087717235233668,0.8074174628913673,0.8591462790459617,0.806095671193082,[0.90906634 0.703125  ],0.8591462790459617,0.8087717235233668,[0.90539631 0.71214713],0.8087717235233668,0.901,0.099,0.11,0.899,0.603,0.357
