,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",2.7248923778533936,0.8404135530760569,0.8026144780627338,0.7897348600396139,0.8404135530760569,0.77968407960596,[0.91155032 0.64781784],0.8404135530760569,0.8026144780627338,[0.87511775 0.73011121],0.8026144780627338
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",4.537395000457764,0.8586344559320299,0.7962697938801444,0.802019981895475,0.8586344559320299,0.8084182987769315,[0.90002645 0.71681015],0.8586344559320299,0.7962697938801444,[0.91589288 0.67664671],0.7962697938801445
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",4.811601877212524,0.860067560651039,0.7890037446302389,0.8001189806549567,0.860067560651039,0.8138410753654916,[0.89438085 0.7333013 ],0.860067560651039,0.7890037446302389,[0.92531288 0.65269461],0.7890037446302389
3,58,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 45, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'distance'}",14.640265464782715,0.8661070733954346,0.7891627207549259,0.8052478523365956,0.8661070733954346,0.8269858233809748,[0.89255033 0.76142132],0.8661070733954346,0.7891627207549259,[0.93675145 0.64157399],0.789162720754926
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",36.675209760665894,0.860067560651039,0.7890037446302389,0.8001189806549567,0.860067560651039,0.8138410753654916,[0.89438085 0.7333013 ],0.860067560651039,0.7890037446302389,[0.92531288 0.65269461],0.7890037446302389
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.5580692291259766,0.860067560651039,0.7890037446302389,0.8001189806549567,0.860067560651039,0.8138410753654916,[0.89438085 0.7333013 ],0.860067560651039,0.7890037446302389,[0.92531288 0.65269461],0.7890037446302389
6,165,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.5506574078860063}",1.4415810108184814,0.860067560651039,0.7890037446302389,0.8001189806549567,0.860067560651039,0.8138410753654916,[0.89438085 0.7333013 ],0.860067560651039,0.7890037446302389,[0.92531288 0.65269461],0.7890037446302389
7,9,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",3.858957290649414,0.8661070733954346,0.7891627207549259,0.8052478523365956,0.8661070733954346,0.8269858233809748,[0.89255033 0.76142132],0.8661070733954346,0.7891627207549259,[0.93675145 0.64157399],0.789162720754926
8,245,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'bw'}",1.9187536239624023,0.8549493295117208,0.798830967167689,0.8000161689800573,0.8549493295117208,0.8012277958935538,[0.9031912  0.69926439],0.8549493295117208,0.798830967167689,[0.90647288 0.69118905],0.798830967167689
9,11,DS,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DS', 'DS:similarity': 'cosine'}",9.737143516540527,0.860067560651039,0.7890037446302389,0.8001189806549567,0.860067560651039,0.8138410753654916,[0.89438085 0.7333013 ],0.860067560651039,0.7890037446302389,[0.92531288 0.65269461],0.7890037446302389
