,rid,algorithm,configuration,runtime,accuracy,balanced_accuracy,f1_macro,precision_micro,precision_macro,precision,recall_micro,recall_macro,recall,roc_auc_ovo
0,1,DTEMP,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTEMP', 'DTEMP:similarity': 'euclidean'}",1.661499261856079,0.955,0.8730298301670258,0.9002038060050697,0.955,0.9341154540912411,[0.96145125 0.90677966],0.955,0.8730298301670258,[0.98719441 0.75886525],0.8730298301670257
1,2,NB,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NB'}",2.1671364307403564,0.954,0.875411785103906,0.8989801386168186,0.954,0.9275096606775167,[0.96245734 0.89256198],0.954,0.875411785103906,[0.98486612 0.76595745],0.8754117851039059
2,3,MAMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MAMV'}",1.9321630001068115,0.955,0.8700658030531956,0.8995425838986854,0.955,0.9371001716336402,[0.96040724 0.9137931 ],0.955,0.8700658030531956,[0.98835856 0.75177305],0.8700658030531956
3,186,KNN_COMB,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_COMB', 'KNN_COMB:n_neighbors': 1, 'KNN_COMB:p': 1, 'KNN_COMB:weights': 'distance'}",1.845949649810791,0.947,0.8535531171822752,0.8816834877028961,0.947,0.9175963488843814,[0.95588235 0.87931034],0.947,0.8535531171822752,[0.98370198 0.72340426],0.8535531171822752
4,5,COS,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'COS'}",13.122157573699951,0.955,0.8700658030531956,0.8995425838986854,0.955,0.9371001716336402,[0.96040724 0.9137931 ],0.955,0.8700658030531956,[0.98835856 0.75177305],0.8700658030531956
5,6,AVG,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AVG'}",1.5998082160949707,0.955,0.8700658030531956,0.8995425838986854,0.955,0.9371001716336402,[0.96040724 0.9137931 ],0.955,0.8700658030531956,[0.98835856 0.75177305],0.8700658030531956
6,35,MIMV,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MIMV', 'MIMV:threshold': 0.4527297951676222}",1.576517105102539,0.955,0.8700658030531956,0.8995425838986854,0.955,0.9371001716336402,[0.96040724 0.9137931 ],0.955,0.8700658030531956,[0.98835856 0.75177305],0.8700658030531956
7,8,BKS,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'BKS'}",2.037583589553833,0.947,0.8446610358407847,0.8792707956054571,0.947,0.9264044943820224,[0.95280899 0.9       ],0.947,0.8446610358407847,[0.98719441 0.70212766],0.8446610358407847
8,10,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.971907138824463,0.95,0.8879036319652573,0.894919129762265,0.95,0.9023335474202526,[0.96763006 0.83703704],0.95,0.8879036319652573,[0.97438882 0.80141844],0.8879036319652573
9,574,NN,"{'Div:algorithm': 'NODIV', 'ENS:size': 8, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'NN', 'NN:activation': 'logistic', 'NN:alpha': 1.4594431593232611e-05, 'NN:solver': 'lbfgs', 'NN:tol': 0.001108245690111664}",7.044693470001221,0.95,0.8701194692822761,0.8909021086440441,0.95,0.9155750850552975,[0.96123147 0.8699187 ],0.95,0.8701194692822761,[0.98137369 0.75886525],0.870119469282276
